"","x"
"304","Misin19G250600"
"305","Os06g0690900"
"306","SORBI_3010G240700"
"307","SORBI_3008G040000"
"308","TraesCS7A02G437100"
"309","TraesCS7B02G336100"
"310","TraesCS7D02G427000"
"311","Zm00001eb118490"
"312","Zm00001eb118600"
"313","Zm00001eb164240"
"314","Misin15G137900"
"315","Os12g0566500"
"316","SORBI_3008G132900"
"317","TraesCS5A02G084500"
"318","TraesCS5B02G090400"
"319","TraesCS5D02G096900"
"320","Zm00001eb028750"
"321","Zm00001eb214460"
"322","Misin16G003900"
"323","Os05g0114100"
"324","SORBI_3009G016100"
"325","TraesCS1A02G039300"
"326","TraesCS1B02G052100"
"327","TraesCSU02G006000"
"328","Zm00001eb266460"
"329","Zm00001eb266470"
"330","MisinT100700"
"331","Misin17G018900"
"332","Misin16G081700"
"333","Misin17G083500"
"334","Os05g0183100"
"335","SORBI_3009G068900"
"336","TraesCS1A02G121500"
"337","TraesCS1D02G122400"
"338","Zm00001eb282840"
"339","Zm00001eb346880"
"340","Misin16G181600"
"341","Misin17G181800"
"342","Os05g0491000"
"343","SORBI_3009G179900"
"344","TraesCS1A02G308700"
"345","TraesCS1B02G319300"
"346","TraesCS1D02G308000"
"347","Zm00001eb432220"
"348","Zm00001eb352340"
"349","Misin16G255800"
"350","Misin17G261800"
"351","Os05g0588900"
"352","SORBI_3009G252500"
"353","SORBI_3009G252600"
"354","TraesCS1A02G430000"
"355","Zm00001eb241330"
"356","Zm00001eb297510"
"357","Zm00001eb345120"
"358","Zm00001eb345150"
"359","Misin17G106200"
"360","Os05g0350500"
"361","SORBI_3009G104100"
"362","TraesCS1A02G224000"
"363","TraesCS1B02G237300"
"364","TraesCS1D02G225600"
"365","Zm00001eb286210"
"366","Zm00001eb351100"
"367","Misin18G034900"
"368","Misin18G173800"
"369","Misin19G031600"
"370","Misin19G171800"
"371","Os06g0143900"
"372","SORBI_3010G178600"
"373","TraesCS4A02G388200"
"374","TraesCS7A02G088600"
"375","TraesCS7D02G083900"
"376","Zm00001eb270540"
"377","Zm00001eb377270"
"378","Zm00001eb386030"
"379","Misin18G206300"
"380","Misin19G206500"
"381","Os06g0644100"
"382","SORBI_3010G205300"
"383","TraesCS7A02G517800"
"384","Zm00001eb275230"
"385","Zm00001eb387020"
"386","Misin18G267500"
"387","Misin19G264500"
"388","Os06g0716000"
"389","SORBI_3010G266900"
"390","TraesCS7A02G528600"
"391","TraesCS7B02G445300"
"392","TraesCS7D02G516500"
"393","Zm00001eb228090"
"394","Zm00001eb272300"
"395","Os10g0575000"
"396","SORBI_3001G287600"
"397","TraesCS1A02G193200"
"398","TraesCS1B02G208000"
"399","TraesCS1D02G196900"
"400","Zm00001eb024330"
"401","Zm00001eb390330"
"402","Misin02G262800"
"403","Misin01G270000"
"404","Os03g0292700"
"405","SORBI_3001G406000"
"406","TraesCS4A02G110300"
"407","TraesCS4B02G193700"
"408","TraesCS4D02G194700"
"409","Zm00001eb013480"
"410","Zm00001eb396960"
"411","MisinT050100"
"412","Os06g0651300"
"413","SORBI_3010G211200"
"414","TraesCS7B02G412300"
"415","TraesCS7D02G492400"
"416","Zm00001eb274980"
"417","Zm00001eb388770"
"418","Misin15G016000"
"419","Misin18G209900"
