"","GO.ID","Term","Annotated","Significant","Expected","weight01","Ontology"
"39","GO:0006139","nucleobase-containing compound metabolic...",3300,5,4.66,1,"BP"
"40","GO:0032501","multicellular organismal process",1715,2,2.42,1,"BP"
"41","GO:0032502","developmental process",1926,2,2.72,1,"BP"
"42","GO:0032504","multicellular organism reproduction",121,2,0.17,1,"BP"
"43","GO:0071365","cellular response to auxin stimulus",188,2,0.27,1,"BP"
"44","GO:2001141","regulation of RNA biosynthetic process",1413,4,2,1,"BP"
"45","GO:0051234","establishment of localization",1961,3,2.77,1,"BP"
"46","GO:0019538","protein metabolic process",2198,2,3.1,1,"BP"
"47","GO:0050789","regulation of biological process",3350,10,4.73,1,"BP"
"48","GO:0022414","reproductive process",978,2,1.38,1,"BP"
"49","GO:0070887","cellular response to chemical stimulus",1079,4,1.52,1,"BP"
"50","GO:1901576","organic substance biosynthetic process",4596,8,6.49,1,"BP"
"51","GO:0051707","response to other organism",739,3,1.04,1,"BP"
"52","GO:0019222","regulation of metabolic process",2058,5,2.91,1,"BP"
"53","GO:0060255","regulation of macromolecule metabolic pr...",1909,4,2.7,1,"BP"
"54","GO:0010556","regulation of macromolecule biosynthetic...",1784,4,2.52,1,"BP"
"55","GO:0044271","cellular nitrogen compound biosynthetic ...",2402,4,3.39,1,"BP"
"56","GO:0009620","response to fungus",251,2,0.35,1,"BP"
"57","GO:0006793","phosphorus metabolic process",1467,3,2.07,1,"BP"
"58","GO:0006796","phosphate-containing compound metabolic ...",1438,3,2.03,1,"BP"
"59","GO:0009628","response to abiotic stimulus",1115,2,1.57,1,"BP"
"60","GO:0019219","regulation of nucleobase-containing comp...",1544,4,2.18,1,"BP"
"61","GO:0071702","organic substance transport",1087,2,1.54,1,"BP"
"62","GO:0007154","cell communication",1279,6,1.81,1,"BP"
"63","GO:0071704","organic substance metabolic process",7508,9,10.61,1,"BP"
"64","GO:0071705","nitrogen compound transport",863,2,1.22,1,"BP"
"65","GO:0033036","macromolecule localization",823,2,1.16,1,"BP"
"66","GO:0010033","response to organic substance",1365,7,1.93,1,"BP"
"67","GO:0065007","biological regulation",3503,10,4.95,1,"BP"
"68","GO:0106310","protein serine kinase activity",573,3,0.92,0.0617,"MF"
"69","GO:0003677","DNA binding",1658,5,2.66,0.0642,"MF"
"70","GO:0003700","DNA-binding transcription factor activit...",853,4,1.37,0.1036,"MF"
"71","GO:0030246","carbohydrate binding",249,2,0.4,0.267,"MF"
"72","GO:0004674","protein serine/threonine kinase activity",677,3,1.09,0.2678,"MF"
"73","GO:0005515","protein binding",3321,9,5.33,0.2933,"MF"
"74","GO:0046983","protein dimerization activity",428,2,0.69,0.3321,"MF"
"75","GO:0005524","ATP binding",1923,3,3.09,0.6164,"MF"
"76","GO:0003723","RNA binding",1256,2,2.02,0.7325,"MF"
"77","GO:0046872","metal ion binding",2896,4,4.65,0.8192,"MF"
"78","GO:0016787","hydrolase activity",2402,3,3.86,0.897,"MF"
"79","GO:0032553","ribonucleotide binding",2189,3,3.52,1,"MF"
"80","GO:0032555","purine ribonucleotide binding",2168,3,3.48,1,"MF"
"81","GO:0140110","transcription regulator activity",922,4,1.48,1,"MF"
"82","GO:0016740","transferase activity",2963,4,4.76,1,"MF"
"83","GO:0032559","adenyl ribonucleotide binding",1978,3,3.18,1,"MF"
"84","GO:0016491","oxidoreductase activity",1107,2,1.78,1,"MF"
"85","GO:0004672","protein kinase activity",834,3,1.34,1,"MF"
"86","GO:0035639","purine ribonucleoside triphosphate bindi...",2113,3,3.39,1,"MF"
"87","GO:0003674","molecular_function",12453,20,20,1,"MF"
"88","GO:0036094","small molecule binding",2619,5,4.21,1,"MF"
"89","GO:0003676","nucleic acid binding",3033,7,4.87,1,"MF"
"90","GO:0000166","nucleotide binding",2452,4,3.94,1,"MF"
"91","GO:0030554","adenyl nucleotide binding",2094,4,3.36,1,"MF"
"92","GO:0016301","kinase activity",1129,3,1.81,1,"MF"
"93","GO:0016772","transferase activity, transferring phosp...",1291,3,2.07,1,"MF"
"94","GO:0016773","phosphotransferase activity, alcohol gro...",973,3,1.56,1,"MF"
"95","GO:0005488","binding",8808,18,14.15,1,"MF"
"96","GO:1901363","heterocyclic compound binding",5477,12,8.8,1,"MF"
"97","GO:0043167","ion binding",4948,7,7.95,1,"MF"
"98","GO:0043168","anion binding",2528,4,4.06,1,"MF"
"99","GO:0043169","cation binding",2919,4,4.69,1,"MF"
"100","GO:0140096","catalytic activity, acting on a protein",2071,3,3.33,1,"MF"
"101","GO:1901265","nucleoside phosphate binding",2452,4,3.94,1,"MF"
"102","GO:0003824","catalytic activity",6799,8,10.92,1,"MF"
"103","GO:0097159","organic cyclic compound binding",5487,12,8.81,1,"MF"
"104","GO:0017076","purine nucleotide binding",2284,4,3.67,1,"MF"
"105","GO:0097367","carbohydrate derivative binding",2220,3,3.57,1,"MF"
"106","GO:0005886","plasma membrane",1656,5,2.51,0.096,"CC"
"107","GO:0005576","extracellular region",759,3,1.15,0.104,"CC"
"108","GO:0005634","nucleus",3988,9,6.05,0.105,"CC"
"109","GO:0005794","Golgi apparatus",735,2,1.12,0.418,"CC"
"110","GO:0005739","mitochondrion",1000,2,1.52,0.664,"CC"
"111","GO:0016020","membrane",5592,8,8.49,0.967,"CC"
"112","GO:0005737","cytoplasm",6561,6,9.96,0.994,"CC"
"113","GO:0031090","organelle membrane",1879,2,2.85,1,"CC"
"114","GO:0110165","cellular anatomical entity",12396,19,18.81,1,"CC"
"115","GO:0043231","intracellular membrane-bounded organelle",7864,14,11.94,1,"CC"
"116","GO:0071944","cell periphery",1806,6,2.74,1,"CC"
"117","GO:0012505","endomembrane system",1665,3,2.53,1,"CC"
"118","GO:0043226","organelle",8311,14,12.61,1,"CC"
"119","GO:0098796","membrane protein complex",371,2,0.56,1,"CC"
"120","GO:0043227","membrane-bounded organelle",7900,14,11.99,1,"CC"
"121","GO:0005575","cellular_component",12519,19,19,1,"CC"
"122","GO:0043229","intracellular organelle",8285,14,12.57,1,"CC"
"123","GO:0032991","protein-containing complex",2042,3,3.1,1,"CC"
"124","GO:0005622","intracellular anatomical structure",9342,14,14.18,1,"CC"
