"","GOID","GOTERM","ONTOLOGY","HOGs_with_GO_COUNT","HOGs_with_GO","TOTAL_COUNT.all_GO_ID","TOTAL_COUNT.Freq","Ta_COUNT.Var1","Ta_COUNT.Freq","Os_COUNT.Var1","Os_COUNT.Freq","Ms_COUNT.Var1","Ms_COUNT.Freq","Sb_COUNT.Var1","Sb_COUNT.Freq","Zm_COUNT.Var1","Zm_COUNT.Freq","DEFINITION"
"18","GO:0055085","transmembrane transport","BP",9,"N0.HOG0008719 N0.HOG0001151 N0.HOG0005640 N0.HOG0006994 N0.HOG0014052 N0.HOG0000149 N0.HOG0001790 N0.HOG0000959 N0.HOG0000208","GO:0055085",104,"GO:0055085",24,"GO:0055085",10,"GO:0055085",28,"GO:0055085",26,"GO:0055085",16,"The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."
"19","GO:0005975","carbohydrate metabolic process","BP",3,"N0.HOG0010327 N0.HOG0005652 N0.HOG0004049","GO:0005975",26,"GO:0005975",7,"GO:0005975",3,"GO:0005975",7,"GO:0005975",6,"GO:0005975",3,"The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"20","GO:0008152","metabolic process","BP",2,"N0.HOG0010327 N0.HOG0004049","GO:0008152",15,"GO:0008152",4,"GO:0008152",2,"GO:0008152",3,"GO:0008152",4,"GO:0008152",2,"The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."
"21","GO:1990961","xenobiotic detoxification by transmembrane export across the plasma membrane","BP",1,"N0.HOG0001790","GO:1990961",10,"GO:1990961",3,"GO:1990961",1,"GO:1990961",2,"GO:1990961",3,"GO:1990961",1,NA
"22","GO:0009408","response to heat","BP",1,"N0.HOG0006738","GO:0009408",6,"GO:0009408",3,"GO:0009408",1,"GO:0009408",1,"GO:0009408",0,"GO:0009408",1,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."
"23","GO:0006833","water transport","BP",1,"N0.HOG0000149","GO:0006833",16,"GO:0006833",2,"GO:0006833",2,"GO:0006833",5,"GO:0006833",5,"GO:0006833",2,"The directed movement of water (H2O) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"24","GO:0006412","translation","BP",1,"N0.HOG0007577","GO:0006412",9,"GO:0006412",1,"GO:0006412",1,"GO:0006412",4,"GO:0006412",2,"GO:0006412",1,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome."
"25","GO:0006427","histidyl-tRNA aminoacylation","BP",1,"N0.HOG0007577","GO:0006427",9,"GO:0006427",1,"GO:0006427",1,"GO:0006427",4,"GO:0006427",2,"GO:0006427",1,"The process of coupling histidine to histidyl-tRNA, catalyzed by histidyl-tRNA synthetase. The histidyl-tRNA synthetase is a class-II synthetase. The activated amino acid is transferred to the 3''-OH group of a histidine-accetping tRNA."
"26","GO:0016310","phosphorylation","BP",8,"N0.HOG0009010 N0.HOG0005734 N0.HOG0001618 N0.HOG0001605 N0.HOG0007955 N0.HOG0001609 N0.HOG0015189 N0.HOG0000837","GO:0016310",76,"GO:0016310",22,"GO:0016310",8,"GO:0016310",17,"GO:0016310",16,"GO:0016310",13,"The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."
"27","GO:0006974","DNA damage response","BP",1,"N0.HOG0004488","GO:0006974",12,"GO:0006974",3,"GO:0006974",1,"GO:0006974",4,"GO:0006974",2,"GO:0006974",2,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism."
"28","GO:0030261","chromosome condensation","BP",2,"N0.HOG0004488 N0.HOG0009978","GO:0030261",21,"GO:0030261",6,"GO:0030261",2,"GO:0030261",6,"GO:0030261",4,"GO:0030261",3,"The progressive compaction of dispersed interphase chromatin into threadlike chromosomes prior to mitotic or meiotic nuclear division, or during apoptosis, in eukaryotic cells."
"29","GO:0045739","positive regulation of DNA repair","BP",1,"N0.HOG0004488","GO:0045739",12,"GO:0045739",3,"GO:0045739",1,"GO:0045739",4,"GO:0045739",2,"GO:0045739",2,"Any process that activates or increases the frequency, rate or extent of DNA repair."
"30","GO:0006952","defense response","BP",9,"N0.HOG0001314 N0.HOG0001618 N0.HOG0005093 N0.HOG0001605 N0.HOG0002270 N0.HOG0001609 N0.HOG0004099 N0.HOG0005734 N0.HOG0000208","GO:0006952",77,"GO:0006952",18,"GO:0006952",7,"GO:0006952",23,"GO:0006952",16,"GO:0006952",13,"Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."
"31","GO:0042742","defense response to bacterium","BP",6,"N0.HOG0001618 N0.HOG0001605 N0.HOG0002270 N0.HOG0001609 N0.HOG0009010 N0.HOG0005734","GO:0042742",45,"GO:0042742",11,"GO:0042742",4,"GO:0042742",14,"GO:0042742",9,"GO:0042742",7,"Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism."
"32","GO:0009833","plant-type primary cell wall biogenesis","BP",1,"N0.HOG0001331","GO:0009833",13,"GO:0009833",3,"GO:0009833",1,"GO:0009833",4,"GO:0009833",3,"GO:0009833",2,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of cellulose and pectin-containing cell walls that form adjacent to the middle lamella following cell division and during cell expansion. An example of this is found in Arabidopsis thaliana."
"33","GO:0030244","cellulose biosynthetic process","BP",1,"N0.HOG0001331","GO:0030244",13,"GO:0030244",3,"GO:0030244",1,"GO:0030244",4,"GO:0030244",3,"GO:0030244",2,"The chemical reactions and pathways resulting in the formation of cellulose, a linear beta1-4 glucan of molecular mass 50-400 kDa with the pyranose units in the -4C1 conformation."
"34","GO:0071669","plant-type cell wall organization or biogenesis","BP",1,"N0.HOG0001331","GO:0071669",13,"GO:0071669",3,"GO:0071669",1,"GO:0071669",4,"GO:0071669",3,"GO:0071669",2,"A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellulose- and pectin-containing cell wall."
"35","GO:0006629","lipid metabolic process","BP",9,"N0.HOG0007605 N0.HOG0017859 N0.HOG0008111 N0.HOG0005521 N0.HOG0007446 N0.HOG0000461 N0.HOG0012090 N0.HOG0017732 N0.HOG0011155","GO:0006629",101,"GO:0006629",25,"GO:0006629",11,"GO:0006629",24,"GO:0006629",26,"GO:0006629",15,"The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids."
"36","GO:0006631","fatty acid metabolic process","BP",2,"N0.HOG0017859 N0.HOG0017732","GO:0006631",14,"GO:0006631",3,"GO:0006631",2,"GO:0006631",3,"GO:0006631",4,"GO:0006631",2,"The chemical reactions and pathways involving fatty acids, aliphatic monocarboxylic acids liberated from naturally occurring fats and oils by hydrolysis."
"37","GO:0009853","photorespiration","BP",1,"N0.HOG0017859","GO:0009853",7,"GO:0009853",1,"GO:0009853",1,"GO:0009853",2,"GO:0009853",2,"GO:0009853",1,"A light-dependent catabolic process occurring concomitantly with photosynthesis in plants (especially C3 plants) whereby dioxygen (O2) is consumed and carbon dioxide (CO2) is evolved. The substrate is glycolate formed in large quantities in chloroplasts from 2-phosphoglycolate generated from ribulose 1,5-bisphosphate by the action of ribulose-bisphosphate carboxylase; the glycolate enters the peroxisomes where it is converted by glycolate oxidase to glyoxylate which undergoes transamination to glycine. This then passes into the mitochondria where it is decarboxylated forming one molecule of serine for every two molecules of glycine. This pathway also exists in photosynthetic bacteria."
"38","GO:0010109","regulation of photosynthesis","BP",1,"N0.HOG0017859","GO:0010109",7,"GO:0010109",1,"GO:0010109",1,"GO:0010109",2,"GO:0010109",2,"GO:0010109",1,"Any process that modulates the frequency, rate or extent of photosynthesis."
"39","GO:0051707","response to other organism","BP",2,"N0.HOG0017859 N0.HOG0007955","GO:0051707",16,"GO:0051707",4,"GO:0051707",2,"GO:0051707",4,"GO:0051707",4,"GO:0051707",2,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism."
"40","GO:0098586","cellular response to virus","BP",1,"N0.HOG0017859","GO:0098586",7,"GO:0098586",1,"GO:0098586",1,"GO:0098586",2,"GO:0098586",2,"GO:0098586",1,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a virus."
"41","GO:0006325","chromatin organization","BP",2,"N0.HOG0006316 N0.HOG0009978","GO:0006325",19,"GO:0006325",6,"GO:0006325",2,"GO:0006325",4,"GO:0006325",4,"GO:0006325",3,"The assembly or remodeling of chromatin composed of DNA complexed with histones, other associated proteins, and sometimes RNA."
"42","GO:0006338","chromatin remodeling","BP",1,"N0.HOG0006316","GO:0006338",10,"GO:0006338",3,"GO:0006338",1,"GO:0006338",2,"GO:0006338",2,"GO:0006338",2,"A dynamic process of chromatin reorganization resulting in changes to chromatin structure. These changes allow DNA metabolic processes such as transcriptional regulation, DNA recombination, DNA repair, and DNA replication."
"43","GO:0022414","reproductive process","BP",1,"N0.HOG0006316","GO:0022414",10,"GO:0022414",3,"GO:0022414",1,"GO:0022414",2,"GO:0022414",2,"GO:0022414",2,"A biological process that directly contributes to the process of producing new individuals by one or two organisms. The new individuals inherit some proportion of their genetic material from the parent or parents."
"44","GO:0048573","photoperiodism, flowering","BP",1,"N0.HOG0006316","GO:0048573",10,"GO:0048573",3,"GO:0048573",1,"GO:0048573",2,"GO:0048573",2,"GO:0048573",2,"A change from the vegetative to the reproductive phase as a result of detection of, or exposure to, a period of light or dark of a given length. The length of the period of light or dark required to initiate the change is set relative to a particular duration known as the 'critical day length'. The critical day length varies between species."
"45","GO:0048731","system development","BP",1,"N0.HOG0006316","GO:0048731",10,"GO:0048731",3,"GO:0048731",1,"GO:0048731",2,"GO:0048731",2,"GO:0048731",2,"The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."
"46","GO:0006694","steroid biosynthetic process","BP",3,"N0.HOG0008111 N0.HOG0000461 N0.HOG0002270","GO:0006694",52,"GO:0006694",17,"GO:0006694",5,"GO:0006694",10,"GO:0006694",14,"GO:0006694",6,"The chemical reactions and pathways resulting in the formation of steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus; includes de novo formation and steroid interconversion by modification."
"47","GO:0008202","steroid metabolic process","BP",2,"N0.HOG0008111 N0.HOG0000461","GO:0008202",42,"GO:0008202",14,"GO:0008202",4,"GO:0008202",8,"GO:0008202",12,"GO:0008202",4,"The chemical reactions and pathways involving steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus."
"48","GO:0016126","sterol biosynthetic process","BP",2,"N0.HOG0008111 N0.HOG0000461","GO:0016126",42,"GO:0016126",14,"GO:0016126",4,"GO:0016126",8,"GO:0016126",12,"GO:0016126",4,"The chemical reactions and pathways resulting in the formation of sterols, steroids with one or more hydroxyl groups and a hydrocarbon side-chain in the molecule."
"49","GO:0032259","methylation","BP",1,"N0.HOG0000461","GO:0032259",33,"GO:0032259",12,"GO:0032259",3,"GO:0032259",6,"GO:0032259",10,"GO:0032259",2,"The process in which a methyl group is covalently attached to a molecule."
"50","GO:0015813","L-glutamate transmembrane transport","BP",1,"N0.HOG0001151","GO:0015813",11,"GO:0015813",3,"GO:0015813",1,"GO:0015813",4,"GO:0015813",2,"GO:0015813",1,"The directed movement of L-glutamate across a membrane."
"51","GO:0071423","malate transmembrane transport","BP",1,"N0.HOG0001151","GO:0071423",11,"GO:0071423",3,"GO:0071423",1,"GO:0071423",4,"GO:0071423",2,"GO:0071423",1,"A process in which a malate ion is transported across a membrane."
"52","GO:0000278","mitotic cell cycle","BP",2,"N0.HOG0000384 N0.HOG0009978","GO:0000278",18,"GO:0000278",6,"GO:0000278",2,"GO:0000278",3,"GO:0000278",4,"GO:0000278",3,"Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent."
"53","GO:0007049","cell cycle","BP",2,"N0.HOG0005668 N0.HOG0009978","GO:0007049",20,"GO:0007049",6,"GO:0007049",2,"GO:0007049",5,"GO:0007049",4,"GO:0007049",3,"The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division."
"54","GO:0007076","mitotic chromosome condensation","BP",1,"N0.HOG0009978","GO:0007076",9,"GO:0007076",3,"GO:0007076",1,"GO:0007076",2,"GO:0007076",2,"GO:0007076",1,"The cell cycle process in which chromatin structure is compacted prior to and during mitosis in eukaryotic cells."
"55","GO:0051301","cell division","BP",2,"N0.HOG0005668 N0.HOG0009978","GO:0051301",20,"GO:0051301",6,"GO:0051301",2,"GO:0051301",5,"GO:0051301",4,"GO:0051301",3,"The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."
"56","GO:0009416","response to light stimulus","BP",1,"N0.HOG0005093","GO:0009416",9,"GO:0009416",1,"GO:0009416",0,"GO:0009416",4,"GO:0009416",2,"GO:0009416",2,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."
"57","GO:0009733","response to auxin","BP",1,"N0.HOG0005093","GO:0009733",9,"GO:0009733",1,"GO:0009733",0,"GO:0009733",4,"GO:0009733",2,"GO:0009733",2,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"58","GO:0008654","phospholipid biosynthetic process","BP",2,"N0.HOG0007605 N0.HOG0011155","GO:0008654",17,"GO:0008654",3,"GO:0008654",2,"GO:0008654",4,"GO:0008654",4,"GO:0008654",4,"The chemical reactions and pathways resulting in the formation of a phospholipid, a lipid containing phosphoric acid as a mono- or diester."
"59","GO:0016024","CDP-diacylglycerol biosynthetic process","BP",2,"N0.HOG0007605 N0.HOG0011155","GO:0016024",17,"GO:0016024",3,"GO:0016024",2,"GO:0016024",4,"GO:0016024",4,"GO:0016024",4,"The chemical reactions and pathways resulting in the formation of CDP-diacylglycerol, CDP-1,2-diacylglycerol, a substance composed of diacylglycerol in glycosidic linkage with cytidine diphosphate."
"60","GO:0006457","protein folding","BP",1,"N0.HOG0003751","GO:0006457",13,"GO:0006457",3,"GO:0006457",1,"GO:0006457",4,"GO:0006457",2,"GO:0006457",3,"The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"61","GO:0042026","protein refolding","BP",1,"N0.HOG0003751","GO:0042026",13,"GO:0042026",3,"GO:0042026",1,"GO:0042026",4,"GO:0042026",2,"GO:0042026",3,"The process carried out by a cell that restores the biological activity of an unfolded or misfolded protein, using helper proteins such as chaperones."
"62","GO:0009809","lignin biosynthetic process","BP",1,"N0.HOG0002270","GO:0009809",10,"GO:0009809",3,"GO:0009809",1,"GO:0009809",2,"GO:0009809",2,"GO:0009809",2,"The chemical reactions and pathways resulting in the formation of lignins, a class of polymers formed by the dehydrogenetive radical polymerization of various phenylpropanoid monomers."
"63","GO:0016042","lipid catabolic process","BP",2,"N0.HOG0005521 N0.HOG0007446","GO:0016042",20,"GO:0016042",4,"GO:0016042",2,"GO:0016042",7,"GO:0016042",4,"GO:0016042",3,"The chemical reactions and pathways resulting in the breakdown of lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."
"64","GO:0034220","monoatomic ion transmembrane transport","BP",2,"N0.HOG0003887 N0.HOG0002509","GO:0034220",29,"GO:0034220",5,"GO:0034220",2,"GO:0034220",10,"GO:0034220",5,"GO:0034220",7,"A process in which a monoatomic ion is transported across a membrane. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."
"65","GO:0009734","auxin-activated signaling pathway","BP",1,"N0.HOG0010063","GO:0009734",8,"GO:0009734",3,"GO:0009734",1,"GO:0009734",2,"GO:0009734",1,"GO:0009734",1,"The series of molecular signals generated by the binding of the plant hormone auxin to a receptor, and ending with modulation of a downstream cellular process, e.g. transcription."
"66","GO:0048527","lateral root development","BP",1,"N0.HOG0010063","GO:0048527",8,"GO:0048527",3,"GO:0048527",1,"GO:0048527",2,"GO:0048527",1,"GO:0048527",1,"The process whose specific outcome is the progression of the lateral root over time, from its formation to the mature structure. A lateral root is one formed from pericycle cells located on the xylem radius of the root, as opposed to the initiation of the main root from the embryo proper."
"67","GO:0006865","amino acid transport","BP",1,"N0.HOG0000208","GO:0006865",27,"GO:0006865",2,"GO:0006865",1,"GO:0006865",9,"GO:0006865",7,"GO:0006865",8,"The directed movement of amino acids, organic acids containing one or more amino substituents, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"68","GO:0006468","protein phosphorylation","BP",2,"N0.HOG0001605 N0.HOG0009010","GO:0006468",11,"GO:0006468",3,"GO:0006468",1,"GO:0006468",3,"GO:0006468",3,"GO:0006468",1,"The process of introducing a phosphate group on to a protein."
"69","GO:0006006","glucose metabolic process","BP",1,"N0.HOG0000890","GO:0006006",10,"GO:0006006",3,"GO:0006006",1,"GO:0006006",2,"GO:0006006",2,"GO:0006006",2,"The chemical reactions and pathways involving glucose, the aldohexose gluco-hexose. D-glucose is dextrorotatory and is sometimes known as dextrose; it is an important source of energy for living organisms and is found free as well as combined in homo- and hetero-oligosaccharides and polysaccharides."
"70","GO:0006096","glycolytic process","BP",1,"N0.HOG0000890","GO:0006096",10,"GO:0006096",3,"GO:0006096",1,"GO:0006096",2,"GO:0006096",2,"GO:0006096",2,"The chemical reactions and pathways resulting in the breakdown of a carbohydrate into pyruvate, with the concomitant production of a small amount of ATP and the reduction of NAD(P) to NAD(P)H. Glycolysis begins with the metabolism of a carbohydrate to generate products that can enter the pathway and ends with the production of pyruvate. Pyruvate may be converted to acetyl-coenzyme A, ethanol, lactate, or other small molecules."
"71","GO:0006508","proteolysis","BP",1,"N0.HOG0008402","GO:0006508",9,"GO:0006508",2,"GO:0006508",1,"GO:0006508",2,"GO:0006508",2,"GO:0006508",2,"The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds."
"72","GO:0006826","iron ion transport","BP",1,"N0.HOG0000520","GO:0006826",13,"GO:0006826",3,"GO:0006826",1,"GO:0006826",4,"GO:0006826",3,"GO:0006826",2,"The directed movement of iron (Fe) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"73","GO:0010039","response to iron ion","BP",1,"N0.HOG0000520","GO:0010039",13,"GO:0010039",3,"GO:0010039",1,"GO:0010039",4,"GO:0010039",3,"GO:0010039",2,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an iron ion stimulus."
"74","GO:0033214","siderophore-dependent iron import into cell","BP",1,"N0.HOG0000520","GO:0033214",13,"GO:0033214",3,"GO:0033214",1,"GO:0033214",4,"GO:0033214",3,"GO:0033214",2,"A process in which iron (Fe3+) is solubilized by ferric iron-specific chelators, known as siderophores, excreted by a cell; the iron-siderophore complex is then transported into the cell by specific cell surface receptors."
"75","GO:0035672","oligopeptide transmembrane transport","BP",1,"N0.HOG0000520","GO:0035672",13,"GO:0035672",3,"GO:0035672",1,"GO:0035672",4,"GO:0035672",3,"GO:0035672",2,"The process in which an oligopeptide is transported across a membrane. Oligopeptides are molecules that contain a small number (2 to 20) of amino-acid residues connected by peptide linkages."
"76","GO:0048316","seed development","BP",1,"N0.HOG0000520","GO:0048316",13,"GO:0048316",3,"GO:0048316",1,"GO:0048316",4,"GO:0048316",3,"GO:0048316",2,"The process whose specific outcome is the progression of the seed over time, from its formation to the mature structure. A seed is a propagating organ formed in the sexual reproductive cycle of gymnosperms and angiosperms, consisting of a protective coat enclosing an embryo and food reserves."
"77","GO:0006665","sphingolipid metabolic process","BP",1,"N0.HOG0012090","GO:0006665",8,"GO:0006665",1,"GO:0006665",1,"GO:0006665",2,"GO:0006665",2,"GO:0006665",2,"The chemical reactions and pathways involving sphingolipids, any of a class of lipids containing the long-chain amine diol sphingosine or a closely related base (a sphingoid)."
