"","GOID","GOTERM","ONTOLOGY","HOGs_with_GO_COUNT","HOGs_with_GO","TOTAL_COUNT.all_GO_ID","TOTAL_COUNT.Freq","Ta_COUNT.Var1","Ta_COUNT.Freq","Os_COUNT.Var1","Os_COUNT.Freq","Ms_COUNT.Var1","Ms_COUNT.Freq","Sb_COUNT.Var1","Sb_COUNT.Freq","Zm_COUNT.Var1","Zm_COUNT.Freq","DEFINITION"
"11","GO:0018364","peptidyl-glutamine methylation","BP",1,"N0.HOG0008842","GO:0018364",8,"GO:0018364",3,"GO:0018364",1,"GO:0018364",2,"GO:0018364",1,"GO:0018364",1,"The addition of a methyl group to a glutamine residue in a protein."
"12","GO:0018872","arsonoacetate metabolic process","BP",1,"N0.HOG0008842","GO:0018872",8,"GO:0018872",3,"GO:0018872",1,"GO:0018872",2,"GO:0018872",1,"GO:0018872",1,"The chemical reactions and pathways involving arsonoacetate, a synthetic, organic compound containing a single arsenic atom. Arsonoacetate and other arsenic containing compounds are used in agricultural applications as animal feed additives, cotton defoliants and post-emergence grass herbicides."
"13","GO:0030307","positive regulation of cell growth","BP",1,"N0.HOG0008842","GO:0030307",8,"GO:0030307",3,"GO:0030307",1,"GO:0030307",2,"GO:0030307",1,"GO:0030307",1,"Any process that activates or increases the frequency, rate, extent or direction of cell growth."
"14","GO:0032259","methylation","BP",8,"N0.HOG0011687 N0.HOG0017900 N0.HOG0008842 N0.HOG0006965 N0.HOG0008760 N0.HOG0011290 N0.HOG0014812 N0.HOG0016654","GO:0032259",58,"GO:0032259",18,"GO:0032259",7,"GO:0032259",12,"GO:0032259",7,"GO:0032259",14,"The process in which a methyl group is covalently attached to a molecule."
"15","GO:0045815","transcription initiation-coupled chromatin remodeling","BP",1,"N0.HOG0008842","GO:0045815",8,"GO:0045815",3,"GO:0045815",1,"GO:0045815",2,"GO:0045815",1,"GO:0045815",1,"An epigenetic mechanism of regulation of gene expression that involves chromatin remodeling to capacitate gene expression by either modifying the chromatin fiber, the nucleosomal histones, or the DNA."
"16","GO:0006629","lipid metabolic process","BP",10,"N0.HOG0010421 N0.HOG0008278 N0.HOG0002654 N0.HOG0003865 N0.HOG0000908 N0.HOG0002805 N0.HOG0007579 N0.HOG0020330 N0.HOG0014118 N0.HOG0007933","GO:0006629",86,"GO:0006629",24,"GO:0006629",9,"GO:0006629",22,"GO:0006629",12,"GO:0006629",19,"The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids."
"17","GO:0006665","sphingolipid metabolic process","BP",1,"N0.HOG0002805","GO:0006665",8,"GO:0006665",2,"GO:0006665",1,"GO:0006665",2,"GO:0006665",1,"GO:0006665",2,"The chemical reactions and pathways involving sphingolipids, any of a class of lipids containing the long-chain amine diol sphingosine or a closely related base (a sphingoid)."
"18","GO:0009663","plasmodesma organization","BP",1,"N0.HOG0002805","GO:0009663",8,"GO:0009663",2,"GO:0009663",1,"GO:0009663",2,"GO:0009663",1,"GO:0009663",2,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasmodesma, a fine cytoplasmic channel, found in all higher plants, that connects the cytoplasm of one cell to that of an adjacent cell."
"19","GO:0010497","plasmodesmata-mediated intercellular transport","BP",1,"N0.HOG0002805","GO:0010497",8,"GO:0010497",2,"GO:0010497",1,"GO:0010497",2,"GO:0010497",1,"GO:0010497",2,"The movement of substances between cells via plasmodesmata. Plasmodesmata is a fine cytoplasmic channel, found in all higher plants, that connects the cytoplasm of one cell to that of an adjacent cell."
"20","GO:0030148","sphingolipid biosynthetic process","BP",1,"N0.HOG0002805","GO:0030148",8,"GO:0030148",2,"GO:0030148",1,"GO:0030148",2,"GO:0030148",1,"GO:0030148",2,"The chemical reactions and pathways resulting in the formation of sphingolipids, any of a class of lipids containing the long-chain amine diol sphingosine or a closely related base (a sphingoid)."
"21","GO:0042761","very long-chain fatty acid biosynthetic process","BP",1,"N0.HOG0002805","GO:0042761",8,"GO:0042761",2,"GO:0042761",1,"GO:0042761",2,"GO:0042761",1,"GO:0042761",2,"The chemical reactions and pathways resulting in the formation of a very long chain fatty acid, a fatty acid with an aliphatic tail of 22 or more carbons."
"22","GO:0006457","protein folding","BP",7,"N0.HOG0001502 N0.HOG0009139 N0.HOG0009730 N0.HOG0006627 N0.HOG0003362 N0.HOG0011921 N0.HOG0006274","GO:0006457",69,"GO:0006457",20,"GO:0006457",7,"GO:0006457",18,"GO:0006457",9,"GO:0006457",15,"The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"23","GO:0006970","response to osmotic stress","BP",1,"N0.HOG0003398","GO:0006970",6,"GO:0006970",1,"GO:0006970",1,"GO:0006970",1,"GO:0006970",1,"GO:0006970",2,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell."
"24","GO:0016567","protein ubiquitination","BP",14,"N0.HOG0009294 N0.HOG0002365 N0.HOG0009924 N0.HOG0007338 N0.HOG0009873 N0.HOG0005981 N0.HOG0006429 N0.HOG0006199 N0.HOG0003398 N0.HOG0019253 N0.HOG0009780 N0.HOG0008874 N0.HOG0000710 N0.HOG0005721","GO:0016567",105,"GO:0016567",32,"GO:0016567",13,"GO:0016567",22,"GO:0016567",12,"GO:0016567",26,"The process in which one or more ubiquitin groups are added to a protein."
"25","GO:0042631","cellular response to water deprivation","BP",3,"N0.HOG0003398 N0.HOG0013624 N0.HOG0004459","GO:0042631",15,"GO:0042631",4,"GO:0042631",2,"GO:0042631",3,"GO:0042631",2,"GO:0042631",4,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of water."
"26","GO:0071472","cellular response to salt stress","BP",1,"N0.HOG0003398","GO:0071472",6,"GO:0071472",1,"GO:0071472",1,"GO:0071472",1,"GO:0071472",1,"GO:0071472",2,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."
"27","GO:0006355","regulation of DNA-templated transcription","BP",22,"N0.HOG0014814 N0.HOG0007860 N0.HOG0012437 N0.HOG0006231 N0.HOG0002890 N0.HOG0006387 N0.HOG0017900 N0.HOG0008022 N0.HOG0005233 N0.HOG0008810 N0.HOG0009518 N0.HOG0009087 N0.HOG0008326 N0.HOG0009405 N0.HOG0009653 N0.HOG0007317 N0.HOG0007987 N0.HOG0020512 N0.HOG0002518 N0.HOG0002987 N0.HOG0008068 N0.HOG0002014","GO:0006355",178,"GO:0006355",56,"GO:0006355",19,"GO:0006355",38,"GO:0006355",21,"GO:0006355",44,"Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"28","GO:0045893","positive regulation of DNA-templated transcription","BP",8,"N0.HOG0009044 N0.HOG0009808 N0.HOG0007317 N0.HOG0013797 N0.HOG0012437 N0.HOG0007860 N0.HOG0008949 N0.HOG0003448","GO:0045893",48,"GO:0045893",17,"GO:0045893",4,"GO:0045893",8,"GO:0045893",5,"GO:0045893",14,"Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."
"29","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","BP",1,"N0.HOG0008885","GO:0006120",8,"GO:0006120",3,"GO:0006120",1,"GO:0006120",2,"GO:0006120",0,"GO:0006120",2,"The transfer of electrons from NADH to ubiquinone that occurs during oxidative phosphorylation."
"30","GO:0032981","mitochondrial respiratory chain complex I assembly","BP",2,"N0.HOG0008124 N0.HOG0008885","GO:0032981",17,"GO:0032981",4,"GO:0032981",2,"GO:0032981",4,"GO:0032981",1,"GO:0032981",6,"The aggregation, arrangement and bonding together of a set of components to form mitochondrial respiratory chain complex I."
"31","GO:0070482","response to oxygen levels","BP",1,"N0.HOG0008822","GO:0070482",9,"GO:0070482",3,"GO:0070482",1,"GO:0070482",2,"GO:0070482",1,"GO:0070482",2,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen."
"32","GO:0006397","mRNA processing","BP",17,"N0.HOG0007947 N0.HOG0001247 N0.HOG0009139 N0.HOG0009832 N0.HOG0007808 N0.HOG0006716 N0.HOG0008828 N0.HOG0002022 N0.HOG0002641 N0.HOG0008520 N0.HOG0002514 N0.HOG0008495 N0.HOG0008795 N0.HOG0008688 N0.HOG0002723 N0.HOG0005736 N0.HOG0017395","GO:0006397",159,"GO:0006397",47,"GO:0006397",18,"GO:0006397",35,"GO:0006397",19,"GO:0006397",40,"Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide."
"33","GO:0005975","carbohydrate metabolic process","BP",4,"N0.HOG0008479 N0.HOG0002443 N0.HOG0008554 N0.HOG0007993","GO:0005975",36,"GO:0005975",12,"GO:0005975",4,"GO:0005975",8,"GO:0005975",4,"GO:0005975",8,"The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"34","GO:0008152","metabolic process","BP",6,"N0.HOG0008278 N0.HOG0003027 N0.HOG0008479 N0.HOG0007916 N0.HOG0008554 N0.HOG0007510","GO:0008152",54,"GO:0008152",18,"GO:0008152",6,"GO:0008152",12,"GO:0008152",6,"GO:0008152",12,"The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."
"35","GO:0071555","cell wall organization","BP",3,"N0.HOG0008554 N0.HOG0007317 N0.HOG0014022","GO:0071555",26,"GO:0071555",8,"GO:0071555",3,"GO:0071555",6,"GO:0071555",3,"GO:0071555",6,"A process that results in the assembly, arrangement of constituent parts, or disassembly of the cell wall, the rigid or semi-rigid envelope lying outside the cell membrane of plant, fungal and most prokaryotic cells, maintaining their shape and protecting them from osmotic lysis."
"36","GO:0009231","riboflavin biosynthetic process","BP",1,"N0.HOG0004696","GO:0009231",12,"GO:0009231",3,"GO:0009231",1,"GO:0009231",4,"GO:0009231",2,"GO:0009231",2,"The chemical reactions and pathways resulting in the formation of riboflavin (vitamin B2), the precursor for the coenzymes flavin mononucleotide (FMN) and flavin adenine dinucleotide (FAD)."
"37","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",3,"N0.HOG0005812 N0.HOG0011290 N0.HOG0008612","GO:0000463",26,"GO:0000463",9,"GO:0000463",3,"GO:0000463",5,"GO:0000463",3,"GO:0000463",6,"Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and Large Subunit (LSU) in that order from 5' to 3' along the primary transcript."
"38","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",2,"N0.HOG0011290 N0.HOG0008612","GO:0000466",17,"GO:0000466",6,"GO:0000466",2,"GO:0000466",3,"GO:0000466",2,"GO:0000466",4,"Any process involved in the maturation of an rRNA molecule originally produced as part of a tricistronic rRNA transcript that contained the Small SubUnit (SSU) rRNA, the 5.8S rRNA, and the Large SubUnit (LSU) rRNA, in that order, from 5' to 3' along the primary transcript."
"39","GO:0006364","rRNA processing","BP",10,"N0.HOG0014285 N0.HOG0002038 N0.HOG0010093 N0.HOG0008495 N0.HOG0007398 N0.HOG0011290 N0.HOG0015564 N0.HOG0006460 N0.HOG0008612 N0.HOG0006195","GO:0006364",78,"GO:0006364",24,"GO:0006364",9,"GO:0006364",14,"GO:0006364",9,"GO:0006364",22,"Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules."
"40","GO:0042254","ribosome biogenesis","BP",8,"N0.HOG0014285 N0.HOG0007398 N0.HOG0011290 N0.HOG0011521 N0.HOG0015564 N0.HOG0006460 N0.HOG0008612 N0.HOG0006195","GO:0042254",59,"GO:0042254",21,"GO:0042254",7,"GO:0042254",11,"GO:0042254",7,"GO:0042254",13,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis."
"41","GO:0042273","ribosomal large subunit biogenesis","BP",2,"N0.HOG0014581 N0.HOG0008612","GO:0042273",17,"GO:0042273",5,"GO:0042273",2,"GO:0042273",4,"GO:0042273",2,"GO:0042273",4,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a large ribosomal subunit; includes transport to the sites of protein synthesis."
"42","GO:2000232","regulation of rRNA processing","BP",1,"N0.HOG0008612","GO:2000232",9,"GO:2000232",3,"GO:2000232",1,"GO:2000232",2,"GO:2000232",1,"GO:2000232",2,NA
"43","GO:0010498","proteasomal protein catabolic process","BP",1,"N0.HOG0016701","GO:0010498",7,"GO:0010498",1,"GO:0010498",1,"GO:0010498",2,"GO:0010498",1,"GO:0010498",2,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome."
"44","GO:0051603","proteolysis involved in protein catabolic process","BP",3,"N0.HOG0016701 N0.HOG0006199 N0.HOG0004931","GO:0051603",29,"GO:0051603",6,"GO:0051603",3,"GO:0051603",8,"GO:0051603",5,"GO:0051603",7,"The hydrolysis of a peptide bond or bonds within a protein as part of the chemical reactions and pathways resulting in the breakdown of a protein by individual cells."
"45","GO:0010077","maintenance of inflorescence meristem identity","BP",1,"N0.HOG0012197","GO:0010077",8,"GO:0010077",2,"GO:0010077",1,"GO:0010077",2,"GO:0010077",1,"GO:0010077",2,"The process in which an organism retains a population of inflorescence meristem cells, preventing the commitment of all stem cell progeny to a differentiated cell fate."
"46","GO:0045604","regulation of epidermal cell differentiation","BP",1,"N0.HOG0012197","GO:0045604",8,"GO:0045604",2,"GO:0045604",1,"GO:0045604",2,"GO:0045604",1,"GO:0045604",2,"Any process that modulates the frequency, rate or extent of epidermal cell differentiation."
"47","GO:0045892","negative regulation of DNA-templated transcription","BP",6,"N0.HOG0007078 N0.HOG0015580 N0.HOG0012197 N0.HOG0013137 N0.HOG0014760 N0.HOG0006072","GO:0045892",42,"GO:0045892",11,"GO:0045892",5,"GO:0045892",10,"GO:0045892",5,"GO:0045892",11,"Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."
"48","GO:0045995","regulation of embryonic development","BP",3,"N0.HOG0015580 N0.HOG0012197 N0.HOG0004094","GO:0045995",28,"GO:0045995",4,"GO:0045995",4,"GO:0045995",7,"GO:0045995",5,"GO:0045995",8,"Any process that modulates the frequency, rate or extent of embryonic development."
"49","GO:0048444","floral organ morphogenesis","BP",1,"N0.HOG0012197","GO:0048444",8,"GO:0048444",2,"GO:0048444",1,"GO:0048444",2,"GO:0048444",1,"GO:0048444",2,"The process in which the anatomical structures of the floral organ are generated and organized."
"50","GO:0048825","cotyledon development","BP",1,"N0.HOG0012197","GO:0048825",8,"GO:0048825",2,"GO:0048825",1,"GO:0048825",2,"GO:0048825",1,"GO:0048825",2,"The process whose specific outcome is the progression of the cotyledon over time, from its formation to the mature structure. The cotyledon is the modified leaf (seed leaf), found as part of the embryo in plant seeds. It is involved in either storage or absorption of food reserves. Dicotyledonous seeds contain two cotyledons, while monocotyledonous seeds contain only one. The cotyledons may appear above ground and show photosynthetic activity in the seedling."
"51","GO:2000024","regulation of leaf development","BP",2,"N0.HOG0015580 N0.HOG0012197","GO:2000024",15,"GO:2000024",3,"GO:2000024",2,"GO:2000024",4,"GO:2000024",2,"GO:2000024",4,NA
"52","GO:0006811","monoatomic ion transport","BP",9,"N0.HOG0004908 N0.HOG0005497 N0.HOG0006633 N0.HOG0008664 N0.HOG0007764 N0.HOG0016197 N0.HOG0013624 N0.HOG0003293 N0.HOG0002987","GO:0006811",76,"GO:0006811",21,"GO:0006811",8,"GO:0006811",18,"GO:0006811",11,"GO:0006811",18,"The directed movement of a monoatomic ion into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."
"53","GO:0006813","potassium ion transport","BP",2,"N0.HOG0006633 N0.HOG0002987","GO:0006813",12,"GO:0006813",2,"GO:0006813",1,"GO:0006813",3,"GO:0006813",2,"GO:0006813",4,"The directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"54","GO:0071805","potassium ion transmembrane transport","BP",2,"N0.HOG0006633 N0.HOG0002987","GO:0071805",12,"GO:0071805",2,"GO:0071805",1,"GO:0071805",3,"GO:0071805",2,"GO:0071805",4,"A process in which a potassium ion is transported from one side of a membrane to the other."
"55","GO:0006833","water transport","BP",1,"N0.HOG0012419","GO:0006833",8,"GO:0006833",2,"GO:0006833",1,"GO:0006833",2,"GO:0006833",1,"GO:0006833",2,"The directed movement of water (H2O) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"56","GO:0055085","transmembrane transport","BP",11,"N0.HOG0017639 N0.HOG0002787 N0.HOG0012419 N0.HOG0008664 N0.HOG0012569 N0.HOG0007764 N0.HOG0013894 N0.HOG0007784 N0.HOG0013624 N0.HOG0015661 N0.HOG0008088","GO:0055085",89,"GO:0055085",26,"GO:0055085",10,"GO:0055085",20,"GO:0055085",11,"GO:0055085",22,"The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."
"57","GO:0006897","endocytosis","BP",3,"N0.HOG0015111 N0.HOG0011195 N0.HOG0007573","GO:0006897",14,"GO:0006897",2,"GO:0006897",2,"GO:0006897",3,"GO:0006897",2,"GO:0006897",5,"A vesicle-mediated transport process in which cells take up external materials or membrane constituents by the invagination of a part of the plasma membrane to form a new membrane-bounded vesicle."
"58","GO:0007015","actin filament organization","BP",1,"N0.HOG0011195","GO:0007015",8,"GO:0007015",2,"GO:0007015",1,"GO:0007015",2,"GO:0007015",1,"GO:0007015",2,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking."
"59","GO:0030048","actin filament-based movement","BP",1,"N0.HOG0011195","GO:0030048",8,"GO:0030048",2,"GO:0030048",1,"GO:0030048",2,"GO:0030048",1,"GO:0030048",2,"Movement of organelles or other particles along actin filaments, or sliding of actin filaments past each other, mediated by motor proteins."
"60","GO:0030050","vesicle transport along actin filament","BP",1,"N0.HOG0011195","GO:0030050",8,"GO:0030050",2,"GO:0030050",1,"GO:0030050",2,"GO:0030050",1,"GO:0030050",2,"Movement of a vesicle along an actin filament, mediated by motor proteins."
"61","GO:0008380","RNA splicing","BP",13,"N0.HOG0007947 N0.HOG0001247 N0.HOG0009832 N0.HOG0006716 N0.HOG0008828 N0.HOG0002022 N0.HOG0002641 N0.HOG0008520 N0.HOG0002514 N0.HOG0008495 N0.HOG0008688 N0.HOG0002723 N0.HOG0017395","GO:0008380",121,"GO:0008380",35,"GO:0008380",14,"GO:0008380",27,"GO:0008380",15,"GO:0008380",30,"The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA."
"62","GO:0010228","vegetative to reproductive phase transition of meristem","BP",4,"N0.HOG0008828 N0.HOG0002022 N0.HOG0007860 N0.HOG0002820","GO:0010228",23,"GO:0010228",9,"GO:0010228",2,"GO:0010228",5,"GO:0010228",2,"GO:0010228",5,"The process involved in transforming a meristem that produces vegetative structures, such as leaves, into a meristem that produces reproductive structures, such as a flower or an inflorescence."
"63","GO:0051028","mRNA transport","BP",5,"N0.HOG0008828 N0.HOG0002022 N0.HOG0003137 N0.HOG0013797 N0.HOG0002014","GO:0051028",41,"GO:0051028",11,"GO:0051028",4,"GO:0051028",12,"GO:0051028",5,"GO:0051028",9,"The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"64","GO:1901000","regulation of response to salt stress","BP",2,"N0.HOG0008828 N0.HOG0002022","GO:1901000",18,"GO:1901000",6,"GO:1901000",2,"GO:1901000",4,"GO:1901000",2,"GO:1901000",4,NA
"65","GO:2000070","regulation of response to water deprivation","BP",2,"N0.HOG0008828 N0.HOG0002022","GO:2000070",18,"GO:2000070",6,"GO:2000070",2,"GO:2000070",4,"GO:2000070",2,"GO:2000070",4,NA
"66","GO:0006413","translational initiation","BP",8,"N0.HOG0008814 N0.HOG0008758 N0.HOG0008923 N0.HOG0005130 N0.HOG0009794 N0.HOG0013171 N0.HOG0009279 N0.HOG0015683","GO:0006413",65,"GO:0006413",18,"GO:0006413",8,"GO:0006413",16,"GO:0006413",8,"GO:0006413",15,"The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA."
"67","GO:0006417","regulation of translation","BP",5,"N0.HOG0008758 N0.HOG0008923 N0.HOG0010026 N0.HOG0009171 N0.HOG0009279","GO:0006417",45,"GO:0006417",15,"GO:0006417",5,"GO:0006417",10,"GO:0006417",5,"GO:0006417",10,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA."
"68","GO:0050896","response to stimulus","BP",3,"N0.HOG0008758 N0.HOG0008923 N0.HOG0009569","GO:0050896",23,"GO:0050896",9,"GO:0050896",3,"GO:0050896",4,"GO:0050896",2,"GO:0050896",5,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."
"69","GO:0000398","mRNA splicing, via spliceosome","BP",8,"N0.HOG0001247 N0.HOG0002641 N0.HOG0008520 N0.HOG0002514 N0.HOG0002723 N0.HOG0017395 N0.HOG0008495 N0.HOG0005460","GO:0000398",66,"GO:0000398",17,"GO:0000398",7,"GO:0000398",16,"GO:0000398",8,"GO:0000398",18,"The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
"70","GO:0048026","positive regulation of mRNA splicing, via spliceosome","BP",2,"N0.HOG0008520 N0.HOG0013137","GO:0048026",17,"GO:0048026",6,"GO:0048026",2,"GO:0048026",3,"GO:0048026",2,"GO:0048026",4,"Any process that activates or increases the rate or extent of mRNA splicing via a spliceosomal mechanism."
