"","GOID","GOTERM","ONTOLOGY","HOGs_with_GO_COUNT","HOGs_with_GO","TOTAL_COUNT.all_GO_ID","TOTAL_COUNT.Freq","Ta_COUNT.Var1","Ta_COUNT.Freq","Os_COUNT.Var1","Os_COUNT.Freq","Ms_COUNT.Var1","Ms_COUNT.Freq","Sb_COUNT.Var1","Sb_COUNT.Freq","Zm_COUNT.Var1","Zm_COUNT.Freq","DEFINITION"
"11","GO:0006665","sphingolipid metabolic process","BP",1,"N0.HOG0002805","GO:0006665",8,"GO:0006665",2,"GO:0006665",1,"GO:0006665",2,"GO:0006665",1,"GO:0006665",2,"The chemical reactions and pathways involving sphingolipids, any of a class of lipids containing the long-chain amine diol sphingosine or a closely related base (a sphingoid)."
"12","GO:0009663","plasmodesma organization","BP",1,"N0.HOG0002805","GO:0009663",8,"GO:0009663",2,"GO:0009663",1,"GO:0009663",2,"GO:0009663",1,"GO:0009663",2,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasmodesma, a fine cytoplasmic channel, found in all higher plants, that connects the cytoplasm of one cell to that of an adjacent cell."
"13","GO:0010497","plasmodesmata-mediated intercellular transport","BP",1,"N0.HOG0002805","GO:0010497",8,"GO:0010497",2,"GO:0010497",1,"GO:0010497",2,"GO:0010497",1,"GO:0010497",2,"The movement of substances between cells via plasmodesmata. Plasmodesmata is a fine cytoplasmic channel, found in all higher plants, that connects the cytoplasm of one cell to that of an adjacent cell."
"14","GO:0030148","sphingolipid biosynthetic process","BP",1,"N0.HOG0002805","GO:0030148",8,"GO:0030148",2,"GO:0030148",1,"GO:0030148",2,"GO:0030148",1,"GO:0030148",2,"The chemical reactions and pathways resulting in the formation of sphingolipids, any of a class of lipids containing the long-chain amine diol sphingosine or a closely related base (a sphingoid)."
"15","GO:0042761","very long-chain fatty acid biosynthetic process","BP",1,"N0.HOG0002805","GO:0042761",8,"GO:0042761",2,"GO:0042761",1,"GO:0042761",2,"GO:0042761",1,"GO:0042761",2,"The chemical reactions and pathways resulting in the formation of a very long chain fatty acid, a fatty acid with an aliphatic tail of 22 or more carbons."
"16","GO:0006970","response to osmotic stress","BP",1,"N0.HOG0003398","GO:0006970",6,"GO:0006970",1,"GO:0006970",1,"GO:0006970",1,"GO:0006970",1,"GO:0006970",2,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell."
"17","GO:0016567","protein ubiquitination","BP",7,"N0.HOG0002365 N0.HOG0009924 N0.HOG0007338 N0.HOG0009873 N0.HOG0003398 N0.HOG0019253 N0.HOG0008874","GO:0016567",49,"GO:0016567",14,"GO:0016567",7,"GO:0016567",10,"GO:0016567",6,"GO:0016567",12,"The process in which one or more ubiquitin groups are added to a protein."
"18","GO:0042631","cellular response to water deprivation","BP",2,"N0.HOG0003398 N0.HOG0004459","GO:0042631",7,"GO:0042631",1,"GO:0042631",1,"GO:0042631",2,"GO:0042631",1,"GO:0042631",2,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of water."
"19","GO:0071472","cellular response to salt stress","BP",1,"N0.HOG0003398","GO:0071472",6,"GO:0071472",1,"GO:0071472",1,"GO:0071472",1,"GO:0071472",1,"GO:0071472",2,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."
"20","GO:0005975","carbohydrate metabolic process","BP",2,"N0.HOG0008554 N0.HOG0007993","GO:0005975",18,"GO:0005975",6,"GO:0005975",2,"GO:0005975",4,"GO:0005975",2,"GO:0005975",4,"The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"21","GO:0008152","metabolic process","BP",4,"N0.HOG0008278 N0.HOG0007916 N0.HOG0008554 N0.HOG0007510","GO:0008152",36,"GO:0008152",12,"GO:0008152",4,"GO:0008152",8,"GO:0008152",4,"GO:0008152",8,"The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."
"22","GO:0071555","cell wall organization","BP",2,"N0.HOG0008554 N0.HOG0014022","GO:0071555",17,"GO:0071555",5,"GO:0071555",2,"GO:0071555",4,"GO:0071555",2,"GO:0071555",4,"A process that results in the assembly, arrangement of constituent parts, or disassembly of the cell wall, the rigid or semi-rigid envelope lying outside the cell membrane of plant, fungal and most prokaryotic cells, maintaining their shape and protecting them from osmotic lysis."
"23","GO:0010498","proteasomal protein catabolic process","BP",1,"N0.HOG0016701","GO:0010498",7,"GO:0010498",1,"GO:0010498",1,"GO:0010498",2,"GO:0010498",1,"GO:0010498",2,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome."
"24","GO:0051603","proteolysis involved in protein catabolic process","BP",2,"N0.HOG0016701 N0.HOG0004931","GO:0051603",19,"GO:0051603",3,"GO:0051603",2,"GO:0051603",6,"GO:0051603",4,"GO:0051603",4,"The hydrolysis of a peptide bond or bonds within a protein as part of the chemical reactions and pathways resulting in the breakdown of a protein by individual cells."
"25","GO:0006355","regulation of DNA-templated transcription","BP",13,"N0.HOG0014814 N0.HOG0006231 N0.HOG0002890 N0.HOG0017900 N0.HOG0009518 N0.HOG0008326 N0.HOG0009405 N0.HOG0007987 N0.HOG0020512 N0.HOG0002518 N0.HOG0002987 N0.HOG0008068 N0.HOG0002014","GO:0006355",96,"GO:0006355",29,"GO:0006355",10,"GO:0006355",20,"GO:0006355",11,"GO:0006355",26,"Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"26","GO:0010077","maintenance of inflorescence meristem identity","BP",1,"N0.HOG0012197","GO:0010077",8,"GO:0010077",2,"GO:0010077",1,"GO:0010077",2,"GO:0010077",1,"GO:0010077",2,"The process in which an organism retains a population of inflorescence meristem cells, preventing the commitment of all stem cell progeny to a differentiated cell fate."
"27","GO:0045604","regulation of epidermal cell differentiation","BP",1,"N0.HOG0012197","GO:0045604",8,"GO:0045604",2,"GO:0045604",1,"GO:0045604",2,"GO:0045604",1,"GO:0045604",2,"Any process that modulates the frequency, rate or extent of epidermal cell differentiation."
"28","GO:0045892","negative regulation of DNA-templated transcription","BP",3,"N0.HOG0015580 N0.HOG0012197 N0.HOG0014760","GO:0045892",23,"GO:0045892",5,"GO:0045892",3,"GO:0045892",6,"GO:0045892",3,"GO:0045892",6,"Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."
"29","GO:0045995","regulation of embryonic development","BP",2,"N0.HOG0015580 N0.HOG0012197","GO:0045995",15,"GO:0045995",3,"GO:0045995",2,"GO:0045995",4,"GO:0045995",2,"GO:0045995",4,"Any process that modulates the frequency, rate or extent of embryonic development."
"30","GO:0048444","floral organ morphogenesis","BP",1,"N0.HOG0012197","GO:0048444",8,"GO:0048444",2,"GO:0048444",1,"GO:0048444",2,"GO:0048444",1,"GO:0048444",2,"The process in which the anatomical structures of the floral organ are generated and organized."
"31","GO:0048825","cotyledon development","BP",1,"N0.HOG0012197","GO:0048825",8,"GO:0048825",2,"GO:0048825",1,"GO:0048825",2,"GO:0048825",1,"GO:0048825",2,"The process whose specific outcome is the progression of the cotyledon over time, from its formation to the mature structure. The cotyledon is the modified leaf (seed leaf), found as part of the embryo in plant seeds. It is involved in either storage or absorption of food reserves. Dicotyledonous seeds contain two cotyledons, while monocotyledonous seeds contain only one. The cotyledons may appear above ground and show photosynthetic activity in the seedling."
"32","GO:2000024","regulation of leaf development","BP",2,"N0.HOG0015580 N0.HOG0012197","GO:2000024",15,"GO:2000024",3,"GO:2000024",2,"GO:2000024",4,"GO:2000024",2,"GO:2000024",4,NA
"33","GO:0006397","mRNA processing","BP",8,"N0.HOG0001247 N0.HOG0007808 N0.HOG0006716 N0.HOG0008828 N0.HOG0002641 N0.HOG0008688 N0.HOG0005736 N0.HOG0017395","GO:0006397",73,"GO:0006397",20,"GO:0006397",8,"GO:0006397",16,"GO:0006397",9,"GO:0006397",20,"Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide."
"34","GO:0008380","RNA splicing","BP",6,"N0.HOG0001247 N0.HOG0006716 N0.HOG0008828 N0.HOG0002641 N0.HOG0008688 N0.HOG0017395","GO:0008380",53,"GO:0008380",14,"GO:0008380",6,"GO:0008380",12,"GO:0008380",7,"GO:0008380",14,"The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA."
"35","GO:0010228","vegetative to reproductive phase transition of meristem","BP",1,"N0.HOG0008828","GO:0010228",9,"GO:0010228",3,"GO:0010228",1,"GO:0010228",2,"GO:0010228",1,"GO:0010228",2,"The process involved in transforming a meristem that produces vegetative structures, such as leaves, into a meristem that produces reproductive structures, such as a flower or an inflorescence."
"36","GO:0051028","mRNA transport","BP",4,"N0.HOG0008828 N0.HOG0003137 N0.HOG0013797 N0.HOG0002014","GO:0051028",32,"GO:0051028",8,"GO:0051028",3,"GO:0051028",10,"GO:0051028",4,"GO:0051028",7,"The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"37","GO:1901000","regulation of response to salt stress","BP",1,"N0.HOG0008828","GO:1901000",9,"GO:1901000",3,"GO:1901000",1,"GO:1901000",2,"GO:1901000",1,"GO:1901000",2,NA
"38","GO:2000070","regulation of response to water deprivation","BP",1,"N0.HOG0008828","GO:2000070",9,"GO:2000070",3,"GO:2000070",1,"GO:2000070",2,"GO:2000070",1,"GO:2000070",2,NA
"39","GO:0002183","cytoplasmic translational initiation","BP",3,"N0.HOG0008814 N0.HOG0013171 N0.HOG0009279","GO:0002183",26,"GO:0002183",8,"GO:0002183",3,"GO:0002183",6,"GO:0002183",3,"GO:0002183",6,"The process preceding formation of the peptide bond between the first two amino acids of a protein in the cytoplasm. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA."
"40","GO:0006413","translational initiation","BP",6,"N0.HOG0008814 N0.HOG0008923 N0.HOG0005130 N0.HOG0013171 N0.HOG0009279 N0.HOG0015683","GO:0006413",47,"GO:0006413",12,"GO:0006413",6,"GO:0006413",12,"GO:0006413",6,"GO:0006413",11,"The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA."
"41","GO:0009555","pollen development","BP",4,"N0.HOG0017328 N0.HOG0008300 N0.HOG0016719 N0.HOG0006460","GO:0009555",32,"GO:0009555",8,"GO:0009555",4,"GO:0009555",8,"GO:0009555",4,"GO:0009555",8,"The process whose specific outcome is the progression of the pollen grain over time, from its formation to the mature structure. The process begins with the meiosis of the microsporocyte to form four haploid microspores. The nucleus of each microspore then divides by mitosis to form a two-celled organism, the pollen grain, that contains a tube cell as well as a smaller generative cell. The pollen grain is surrounded by an elaborate cell wall. In some species, the generative cell immediately divides again to give a pair of sperm cells. In most flowering plants, however this division takes place later, in the tube that develops when a pollen grain germinates."
"42","GO:0009793","embryo development ending in seed dormancy","BP",3,"N0.HOG0007338 N0.HOG0016719 N0.HOG0006011","GO:0009793",17,"GO:0009793",4,"GO:0009793",2,"GO:0009793",4,"GO:0009793",3,"GO:0009793",4,"The process whose specific outcome is the progression of the embryo over time, from zygote formation to the end of seed dormancy. An example of this process is found in Arabidopsis thaliana."
"43","GO:0019722","calcium-mediated signaling","BP",1,"N0.HOG0008798","GO:0019722",9,"GO:0019722",3,"GO:0019722",1,"GO:0019722",2,"GO:0019722",1,"GO:0019722",2,"Any intracellular signal transduction in which the signal is passed on within the cell via calcium ions."
"44","GO:0006450","regulation of translational fidelity","BP",1,"N0.HOG0003448","GO:0006450",14,"GO:0006450",3,"GO:0006450",1,"GO:0006450",3,"GO:0006450",2,"GO:0006450",5,"Any process that modulates the ability of the translational apparatus to interpret the genetic code."
"45","GO:0051083","'de novo' cotranslational protein folding","BP",1,"N0.HOG0003448","GO:0051083",14,"GO:0051083",3,"GO:0051083",1,"GO:0051083",3,"GO:0051083",2,"GO:0051083",5,"The process of assisting in the correct noncovalent assembly of the ribosome-bound nascent chains of a multidomain protein whilst other parts of the protein are still being translated."
"46","GO:0006869","lipid transport","BP",1,"N0.HOG0006632","GO:0006869",10,"GO:0006869",3,"GO:0006869",1,"GO:0006869",2,"GO:0006869",1,"GO:0006869",3,"The directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Lipids are compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."
"47","GO:1905691","lipid droplet disassembly","BP",1,"N0.HOG0006580","GO:1905691",10,"GO:1905691",3,"GO:1905691",1,"GO:1905691",2,"GO:1905691",1,"GO:1905691",3,NA
"48","GO:0042147","retrograde transport, endosome to Golgi","BP",1,"N0.HOG0012429","GO:0042147",3,"GO:0042147",2,"GO:0042147",1,"GO:0042147",0,"GO:0042147",0,"GO:0042147",0,"The directed movement of membrane-bounded vesicles from endosomes back to the trans-Golgi network where they are recycled for further rounds of transport."
"49","GO:0022904","respiratory electron transport chain","BP",1,"N0.HOG0008765","GO:0022904",8,"GO:0022904",3,"GO:0022904",1,"GO:0022904",1,"GO:0022904",1,"GO:0022904",2,"A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."
"50","GO:0048250","iron import into the mitochondrion","BP",1,"N0.HOG0012569","GO:0048250",8,"GO:0048250",2,"GO:0048250",1,"GO:0048250",2,"GO:0048250",1,"GO:0048250",2,"The process in which iron is transported from the cytosol into the mitochondrial matrix."
"51","GO:0055085","transmembrane transport","BP",6,"N0.HOG0017639 N0.HOG0002787 N0.HOG0012569 N0.HOG0013894 N0.HOG0007784 N0.HOG0015661","GO:0055085",47,"GO:0055085",12,"GO:0055085",6,"GO:0055085",11,"GO:0055085",6,"GO:0055085",12,"The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."
"52","GO:0006811","monoatomic ion transport","BP",3,"N0.HOG0004908 N0.HOG0016197 N0.HOG0002987","GO:0006811",21,"GO:0006811",4,"GO:0006811",2,"GO:0006811",6,"GO:0006811",3,"GO:0006811",6,"The directed movement of a monoatomic ion into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."
"53","GO:0015986","proton motive force-driven ATP synthesis","BP",1,"N0.HOG0016197","GO:0015986",7,"GO:0015986",1,"GO:0015986",1,"GO:0015986",2,"GO:0015986",1,"GO:0015986",2,"The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis."
"54","GO:0032119","sequestering of zinc ion","BP",1,"N0.HOG0016197","GO:0032119",7,"GO:0032119",1,"GO:0032119",1,"GO:0032119",2,"GO:0032119",1,"GO:0032119",2,"The process of binding or confining zinc ions such that they are separated from other components of a biological system."
"55","GO:0043181","vacuolar sequestering","BP",1,"N0.HOG0016197","GO:0043181",7,"GO:0043181",1,"GO:0043181",1,"GO:0043181",2,"GO:0043181",1,"GO:0043181",2,"The process of transporting a substance into, and confining within, a vacuole."
"56","GO:0070072","vacuolar proton-transporting V-type ATPase complex assembly","BP",1,"N0.HOG0016197","GO:0070072",7,"GO:0070072",1,"GO:0070072",1,"GO:0070072",2,"GO:0070072",1,"GO:0070072",2,"The aggregation, arrangement and bonding together of a vacuolar proton-transporting V-type ATPase complex, proton-transporting two-sector ATPase complex that couples ATP hydrolysis to the transport of protons across the vacuolar membrane."
"57","GO:1902600","proton transmembrane transport","BP",3,"N0.HOG0004908 N0.HOG0013894 N0.HOG0016197","GO:1902600",27,"GO:1902600",7,"GO:1902600",3,"GO:1902600",7,"GO:1902600",4,"GO:1902600",6,NA
"58","GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1,"N0.HOG0002038","GO:0000467",17,"GO:0000467",3,"GO:0000467",1,"GO:0000467",2,"GO:0000467",3,"GO:0000467",8,"Exonucleolytic digestion of a pre-rRNA molecule to generate the mature 3'-end of a 5.8S rRNA molecule derived from an originally tricistronic pre-rRNA transcript that contained the Small Subunit (SSU) rRNA, the 5.8S rRNA, and the Large Subunit (LSU) rRNA in that order from 5' to 3' along the primary transcript."
"59","GO:0006139","nucleobase-containing compound metabolic process","BP",1,"N0.HOG0002038","GO:0006139",17,"GO:0006139",3,"GO:0006139",1,"GO:0006139",2,"GO:0006139",3,"GO:0006139",8,"Any cellular metabolic process involving nucleobases, nucleosides, nucleotides and nucleic acids."
"60","GO:0006364","rRNA processing","BP",5,"N0.HOG0014285 N0.HOG0002038 N0.HOG0007398 N0.HOG0015564 N0.HOG0006460","GO:0006364",49,"GO:0006364",13,"GO:0006364",5,"GO:0006364",9,"GO:0006364",6,"GO:0006364",16,"Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules."
"61","GO:0031047","regulatory ncRNA-mediated gene silencing","BP",2,"N0.HOG0009212 N0.HOG0002038","GO:0031047",25,"GO:0031047",6,"GO:0031047",2,"GO:0031047",4,"GO:0031047",3,"GO:0031047",10,"A process in which an regulatory non-coding RNA molecule reduces expression of target genes. This can occur pre-transcriptionally by assembly of heterochromatin and prevention of transcription or co- or post-transcriptionally by targeting RNAs for degradation or by interfering with splicing or translation. This process starts once the inhibitory RNA molecule has been transcribed, and includes processing of the RNA such as cleavage, modifications, transport from the nucleus to the cytoplasm, loading onto the RISC complex, and the effect on transcription or translation."
"62","GO:0043633","polyadenylation-dependent RNA catabolic process","BP",1,"N0.HOG0002038","GO:0043633",16,"GO:0043633",3,"GO:0043633",1,"GO:0043633",2,"GO:0043633",2,"GO:0043633",8,"The chemical reactions and pathways resulting in the breakdown of an RNA molecule, initiated by the enzymatic addition of a sequence of adenylyl residues (polyadenylation) at the 3'-end of the target RNA."
"63","GO:0080188","gene silencing by RNA-directed DNA methylation","BP",1,"N0.HOG0002038","GO:0080188",16,"GO:0080188",3,"GO:0080188",1,"GO:0080188",2,"GO:0080188",2,"GO:0080188",8,"A small RNA-based gene silencing process in which small interfering RNAs (siRNAs) guide DNA methylation to the siRNA-generating genomic loci and other loci that are homologous to the siRNAs for de novo DNA methylation. This results in a heterochromatin assembly, a chromatin conformation that is refractory to transcription. In general this process consists of three phases: biogenesis of siRNAs, scaffold RNA production, and the formation of the guiding complex that recruits de novo DNA methyltransferases to the target loci. Transposable elements are silenced by this mechanism."
"64","GO:0006457","protein folding","BP",4,"N0.HOG0001502 N0.HOG0003362 N0.HOG0011921 N0.HOG0006274","GO:0006457",41,"GO:0006457",11,"GO:0006457",4,"GO:0006457",11,"GO:0006457",6,"GO:0006457",9,"The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"65","GO:0009408","response to heat","BP",2,"N0.HOG0001502 N0.HOG0011921","GO:0009408",17,"GO:0009408",5,"GO:0009408",2,"GO:0009408",4,"GO:0009408",2,"GO:0009408",4,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."
"66","GO:0007030","Golgi organization","BP",2,"N0.HOG0017328 N0.HOG0012588","GO:0007030",14,"GO:0007030",3,"GO:0007030",1,"GO:0007030",4,"GO:0007030",2,"GO:0007030",4,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the Golgi apparatus."
"67","GO:0015031","protein transport","BP",12,"N0.HOG0008215 N0.HOG0011549 N0.HOG0011860 N0.HOG0017328 N0.HOG0007396 N0.HOG0002131 N0.HOG0003137 N0.HOG0008300 N0.HOG0005513 N0.HOG0015158 N0.HOG0013797 N0.HOG0002014","GO:0015031",96,"GO:0015031",27,"GO:0015031",11,"GO:0015031",23,"GO:0015031",12,"GO:0015031",23,"The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"68","GO:0001732","formation of cytoplasmic translation initiation complex","BP",2,"N0.HOG0013171 N0.HOG0009279","GO:0001732",17,"GO:0001732",5,"GO:0001732",2,"GO:0001732",4,"GO:0001732",2,"GO:0001732",4,"Joining of the large ribosomal subunit with the translation preinitiation complex, with release of IF2/eIF2 and IF3/eIF3 or IF5B/eIF5B. This leaves the functional ribosome at the AUG, with the methionyl/formyl-methionyl-tRNA positioned at the P site."
"69","GO:0009737","response to abscisic acid","BP",3,"N0.HOG0006716 N0.HOG0009279 N0.HOG0014760","GO:0009737",27,"GO:0009737",8,"GO:0009737",3,"GO:0009737",6,"GO:0009737",4,"GO:0009737",6,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abscisic acid stimulus."
"70","GO:0009738","abscisic acid-activated signaling pathway","BP",2,"N0.HOG0006716 N0.HOG0009279","GO:0009738",19,"GO:0009738",6,"GO:0009738",2,"GO:0009738",4,"GO:0009738",3,"GO:0009738",4,"The series of molecular signals generated by the binding of the plant hormone abscisic acid (ABA) to a receptor, and ending with modulation of a cellular process, e.g. transcription."
"71","GO:0006486","protein glycosylation","BP",2,"N0.HOG0004347 N0.HOG0009821","GO:0006486",13,"GO:0006486",4,"GO:0006486",1,"GO:0006486",4,"GO:0006486",1,"GO:0006486",3,"A protein modification process that results in the addition of a carbohydrate or carbohydrate derivative unit to a protein amino acid, e.g. the addition of glycan chains to proteins."
"72","GO:0015918","sterol transport","BP",1,"N0.HOG0001801","GO:0015918",10,"GO:0015918",3,"GO:0015918",1,"GO:0015918",2,"GO:0015918",1,"GO:0015918",3,"The directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Sterols are steroids with one or more hydroxyl groups and a hydrocarbon side-chain in the molecule."
"73","GO:0032366","intracellular sterol transport","BP",1,"N0.HOG0001801","GO:0032366",9,"GO:0032366",3,"GO:0032366",1,"GO:0032366",2,"GO:0032366",1,"GO:0032366",2,"The directed movement of sterols within cells."
"74","GO:0006508","proteolysis","BP",8,"N0.HOG0014005 N0.HOG0016654 N0.HOG0016391 N0.HOG0009392 N0.HOG0011623 N0.HOG0004931 N0.HOG0007993 N0.HOG0007933","GO:0006508",63,"GO:0006508",17,"GO:0006508",7,"GO:0006508",14,"GO:0006508",10,"GO:0006508",15,"The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds."
"75","GO:0006631","fatty acid metabolic process","BP",2,"N0.HOG0008278 N0.HOG0000908","GO:0006631",19,"GO:0006631",6,"GO:0006631",2,"GO:0006631",4,"GO:0006631",2,"GO:0006631",5,"The chemical reactions and pathways involving fatty acids, aliphatic monocarboxylic acids liberated from naturally occurring fats and oils by hydrolysis."
"76","GO:0016114","terpenoid biosynthetic process","BP",1,"N0.HOG0000908","GO:0016114",10,"GO:0016114",3,"GO:0016114",1,"GO:0016114",2,"GO:0016114",1,"GO:0016114",3,"The chemical reactions and pathways resulting in the formation of terpenoids, any member of a class of compounds characterized by an isoprenoid chemical structure."
