"","GOID","GOTERM","ONTOLOGY","HOGs_with_GO_COUNT","HOGs_with_GO","TOTAL_COUNT.all_GO_ID","TOTAL_COUNT.Freq","Ta_COUNT.Var1","Ta_COUNT.Freq","Os_COUNT.Var1","Os_COUNT.Freq","Ms_COUNT.Var1","Ms_COUNT.Freq","Sb_COUNT.Var1","Sb_COUNT.Freq","Zm_COUNT.Var1","Zm_COUNT.Freq","DEFINITION"
"45","GO:0006637","acyl-CoA metabolic process","BP",1,"N0.HOG0009326","GO:0006637",9,"GO:0006637",1,"GO:0006637",1,"GO:0006637",4,"GO:0006637",2,"GO:0006637",1,"The chemical reactions and pathways involving acyl-CoA, any derivative of coenzyme A in which the sulfhydryl group is in thiolester linkage with an acyl group."
"46","GO:0051289","protein homotetramerization","BP",1,"N0.HOG0009326","GO:0051289",9,"GO:0051289",1,"GO:0051289",1,"GO:0051289",4,"GO:0051289",2,"GO:0051289",1,"The formation of a protein homotetramer, a macromolecular structure consisting of four noncovalently associated identical subunits."
"47","GO:0006511","ubiquitin-dependent protein catabolic process","BP",2,"N0.HOG0005487 N0.HOG0006761","GO:0006511",12,"GO:0006511",3,"GO:0006511",1,"GO:0006511",4,"GO:0006511",3,"GO:0006511",1,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein."
"48","GO:0009636","response to toxic substance","BP",2,"N0.HOG0005249 N0.HOG0001933","GO:0009636",12,"GO:0009636",1,"GO:0009636",1,"GO:0009636",4,"GO:0009636",3,"GO:0009636",3,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus."
"49","GO:0010731","protein glutathionylation","BP",1,"N0.HOG0005249","GO:0010731",11,"GO:0010731",1,"GO:0010731",1,"GO:0010731",4,"GO:0010731",2,"GO:0010731",3,"The protein modification process in which a glutathione molecule is added to a protein amino acid through a disulfide linkage."
"50","GO:0019852","L-ascorbic acid metabolic process","BP",1,"N0.HOG0005249","GO:0019852",11,"GO:0019852",1,"GO:0019852",1,"GO:0019852",4,"GO:0019852",2,"GO:0019852",3,"The chemical reactions and pathways involving L-ascorbic acid, (2R)-2-[(1S)-1,2-dihydroxyethyl]-4-hydroxy-5-oxo-2,5-dihydrofuran-3-olate; L-ascorbic acid is vitamin C and has co-factor and anti-oxidant activities in many species."
"51","GO:0033355","ascorbate glutathione cycle","BP",1,"N0.HOG0005249","GO:0033355",11,"GO:0033355",1,"GO:0033355",1,"GO:0033355",4,"GO:0033355",2,"GO:0033355",3,"A cyclic series of interconversions involving L-ascorbate and glutathione that scavenges hydrogen peroxide and reduces it to water, with concomitant oxidation of NADPH."
"52","GO:0042221","response to chemical","BP",1,"N0.HOG0005249","GO:0042221",11,"GO:0042221",1,"GO:0042221",1,"GO:0042221",4,"GO:0042221",2,"GO:0042221",3,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."
"53","GO:0080151","positive regulation of salicylic acid mediated signaling pathway","BP",1,"N0.HOG0005249","GO:0080151",11,"GO:0080151",1,"GO:0080151",1,"GO:0080151",4,"GO:0080151",2,"GO:0080151",3,"Any process that activates or increases the frequency, rate or extent of salicylic acid mediated signal transduction."
"54","GO:0098869","cellular oxidant detoxification","BP",1,"N0.HOG0005249","GO:0098869",11,"GO:0098869",1,"GO:0098869",1,"GO:0098869",4,"GO:0098869",2,"GO:0098869",3,"Any process carried out at the cellular level that reduces or removes the toxicity superoxide radicals or hydrogen peroxide."
"55","GO:0140547","acquisition of seed longevity","BP",1,"N0.HOG0005249","GO:0140547",11,"GO:0140547",1,"GO:0140547",1,"GO:0140547",4,"GO:0140547",2,"GO:0140547",3,NA
"56","GO:0006139","nucleobase-containing compound metabolic process","BP",1,"N0.HOG0005215","GO:0006139",11,"GO:0006139",3,"GO:0006139",1,"GO:0006139",5,"GO:0006139",1,"GO:0006139",1,"Any cellular metabolic process involving nucleobases, nucleosides, nucleotides and nucleic acids."
"57","GO:0006414","translational elongation","BP",1,"N0.HOG0005215","GO:0006414",11,"GO:0006414",3,"GO:0006414",1,"GO:0006414",5,"GO:0006414",1,"GO:0006414",1,"The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis."
"58","GO:0009793","embryo development ending in seed dormancy","BP",1,"N0.HOG0005215","GO:0009793",11,"GO:0009793",3,"GO:0009793",1,"GO:0009793",5,"GO:0009793",1,"GO:0009793",1,"The process whose specific outcome is the progression of the embryo over time, from zygote formation to the end of seed dormancy. An example of this process is found in Arabidopsis thaliana."
"59","GO:0140673","transcription elongation-coupled chromatin remodeling","BP",1,"N0.HOG0005215","GO:0140673",11,"GO:0140673",3,"GO:0140673",1,"GO:0140673",5,"GO:0140673",1,"GO:0140673",1,NA
"60","GO:0006413","translational initiation","BP",1,"N0.HOG0005130","GO:0006413",5,"GO:0006413",0,"GO:0006413",1,"GO:0006413",2,"GO:0006413",1,"GO:0006413",1,"The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA."
"61","GO:0009873","ethylene-activated signaling pathway","BP",1,"N0.HOG0006010","GO:0009873",2,"GO:0009873",0,"GO:0009873",0,"GO:0009873",2,"GO:0009873",0,"GO:0009873",0,"The series of molecular signals generated by the reception of ethylene (ethene, C2H4) by a receptor and ending with modulation of a cellular process, e.g. transcription."
"62","GO:0010468","regulation of gene expression","BP",1,"N0.HOG0003710","GO:0010468",5,"GO:0010468",0,"GO:0010468",0,"GO:0010468",2,"GO:0010468",2,"GO:0010468",1,"Any process that modulates the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."
"63","GO:0010233","phloem transport","BP",1,"N0.HOG0004459","GO:0010233",2,"GO:0010233",0,"GO:0010233",0,"GO:0010233",2,"GO:0010233",0,"GO:0010233",0,"The directed movement of substances, into, out of or within the phloem during long distance transport between source and sink tissues."
"64","GO:0033500","carbohydrate homeostasis","BP",1,"N0.HOG0004459","GO:0033500",2,"GO:0033500",0,"GO:0033500",0,"GO:0033500",2,"GO:0033500",0,"GO:0033500",0,"A homeostatic process involved in the maintenance of an internal steady state of a carbohydrate within an organism or cell."
"65","GO:0042631","cellular response to water deprivation","BP",1,"N0.HOG0004459","GO:0042631",1,"GO:0042631",0,"GO:0042631",0,"GO:0042631",1,"GO:0042631",0,"GO:0042631",0,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of water."
"66","GO:0030334","regulation of cell migration","BP",1,"N0.HOG0012580","GO:0030334",2,"GO:0030334",0,"GO:0030334",0,"GO:0030334",2,"GO:0030334",0,"GO:0030334",0,"Any process that modulates the frequency, rate or extent of cell migration."
"67","GO:0031667","response to nutrient levels","BP",1,"N0.HOG0012580","GO:0031667",2,"GO:0031667",0,"GO:0031667",0,"GO:0031667",2,"GO:0031667",0,"GO:0031667",0,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of nutrients."
"68","GO:0031929","TOR signaling","BP",1,"N0.HOG0012580","GO:0031929",2,"GO:0031929",0,"GO:0031929",0,"GO:0031929",2,"GO:0031929",0,"GO:0031929",0,"The series of molecular signals mediated by TOR (Target of rapamycin) proteins, members of the phosphoinositide (PI) 3-kinase related kinase (PIKK) family that act as serine/threonine kinases in response to nutrient availability or growth factors."
"69","GO:0032868","response to insulin","BP",1,"N0.HOG0012580","GO:0032868",2,"GO:0032868",0,"GO:0032868",0,"GO:0032868",2,"GO:0032868",0,"GO:0032868",0,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an insulin stimulus. Insulin is a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms."
"70","GO:0042127","regulation of cell population proliferation","BP",1,"N0.HOG0012580","GO:0042127",2,"GO:0042127",0,"GO:0042127",0,"GO:0042127",2,"GO:0042127",0,"GO:0042127",0,"Any process that modulates the frequency, rate or extent of cell proliferation."
"71","GO:0043200","response to amino acid","BP",1,"N0.HOG0012580","GO:0043200",2,"GO:0043200",0,"GO:0043200",0,"GO:0043200",2,"GO:0043200",0,"GO:0043200",0,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups."
"72","GO:0150032","positive regulation of protein localization to lysosome","BP",1,"N0.HOG0012580","GO:0150032",2,"GO:0150032",0,"GO:0150032",0,"GO:0150032",2,"GO:0150032",0,"GO:0150032",0,NA
"73","GO:0016567","protein ubiquitination","BP",1,"N0.HOG0006761","GO:0016567",1,"GO:0016567",0,"GO:0016567",0,"GO:0016567",1,"GO:0016567",0,"GO:0016567",0,"The process in which one or more ubiquitin groups are added to a protein."
"74","GO:0065003","protein-containing complex assembly","BP",1,"N0.HOG0006761","GO:0065003",1,"GO:0065003",0,"GO:0065003",0,"GO:0065003",1,"GO:0065003",0,"GO:0065003",0,"The aggregation, arrangement and bonding together of a set of macromolecules to form a protein-containing complex."
"75","GO:0006805","xenobiotic metabolic process","BP",1,"N0.HOG0001933","GO:0006805",1,"GO:0006805",0,"GO:0006805",0,"GO:0006805",0,"GO:0006805",1,"GO:0006805",0,"The chemical reactions and pathways involving a xenobiotic compound, a compound foreign to the organim exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical."
"76","GO:0009809","lignin biosynthetic process","BP",1,"N0.HOG0001933","GO:0009809",1,"GO:0009809",0,"GO:0009809",0,"GO:0009809",0,"GO:0009809",1,"GO:0009809",0,"The chemical reactions and pathways resulting in the formation of lignins, a class of polymers formed by the dehydrogenetive radical polymerization of various phenylpropanoid monomers."
"77","GO:0042178","xenobiotic catabolic process","BP",1,"N0.HOG0001933","GO:0042178",1,"GO:0042178",0,"GO:0042178",0,"GO:0042178",0,"GO:0042178",1,"GO:0042178",0,"The chemical reactions and pathways resulting in the breakdown of a xenobiotic compound, a compound foreign to the organim exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical."
"78","GO:0016020","membrane","CC",7,"N0.HOG0004908 N0.HOG0003607 N0.HOG0001967 N0.HOG0006605 N0.HOG0005487 N0.HOG0006761 N0.HOG0012580","GO:0016020",53,"GO:0016020",15,"GO:0016020",5,"GO:0016020",18,"GO:0016020",8,"GO:0016020",7,"A lipid bilayer along with all the proteins and protein complexes embedded in it and attached to it."
"79","GO:1904423","dehydrodolichyl diphosphate synthase complex","CC",1,"N0.HOG0006605","GO:1904423",10,"GO:1904423",3,"GO:1904423",1,"GO:1904423",4,"GO:1904423",1,"GO:1904423",1,NA
"80","GO:0005730","nucleolus","CC",1,"N0.HOG0002924","GO:0005730",13,"GO:0005730",3,"GO:0005730",1,"GO:0005730",4,"GO:0005730",2,"GO:0005730",3,"A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."
"81","GO:0005840","ribosome","CC",3,"N0.HOG0002924 N0.HOG0001401 N0.HOG0001757","GO:0005840",38,"GO:0005840",7,"GO:0005840",3,"GO:0005840",14,"GO:0005840",6,"GO:0005840",8,"An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins."
"82","GO:0009536","plastid","CC",1,"N0.HOG0002924","GO:0009536",13,"GO:0009536",3,"GO:0009536",1,"GO:0009536",4,"GO:0009536",2,"GO:0009536",3,"Any member of a family of organelles found in the cytoplasm of plants and some protists, which are membrane-bounded and contain DNA. Plant plastids develop from a common type, the proplastid."
"83","GO:0022625","cytosolic large ribosomal subunit","CC",2,"N0.HOG0002924 N0.HOG0001401","GO:0022625",27,"GO:0022625",5,"GO:0022625",2,"GO:0022625",10,"GO:0022625",5,"GO:0022625",5,"The large subunit of a ribosome located in the cytosol."
"84","GO:1990904","ribonucleoprotein complex","CC",3,"N0.HOG0002924 N0.HOG0001401 N0.HOG0001757","GO:1990904",38,"GO:1990904",7,"GO:1990904",3,"GO:1990904",14,"GO:1990904",6,"GO:1990904",8,NA
