"","GO.ID","Term","Annotated","Significant","Expected","weight01","Ontology"
"26","GO:0048856","anatomical structure development",1841,12,13.61,0.25842,"BP"
"27","GO:0090150","establishment of protein localization to...",67,2,0.5,0.27683,"BP"
"28","GO:0090697","post-embryonic plant organ morphogenesis",89,2,0.66,0.28257,"BP"
"29","GO:0071555","cell wall organization",366,4,2.71,0.28498,"BP"
"30","GO:0006807","nitrogen compound metabolic process",5762,39,42.61,0.28943,"BP"
"31","GO:0009699","phenylpropanoid biosynthetic process",81,2,0.6,0.29289,"BP"
"32","GO:0006355","regulation of DNA-templated transcriptio...",1412,11,10.44,0.34655,"BP"
"33","GO:0046488","phosphatidylinositol metabolic process",79,3,0.58,0.35408,"BP"
"34","GO:2000028","regulation of photoperiodism, flowering",77,2,0.57,0.37129,"BP"
"35","GO:0009734","auxin-activated signaling pathway",178,2,1.32,0.38018,"BP"
"36","GO:0006260","DNA replication",155,2,1.15,0.42216,"BP"
"37","GO:0007623","circadian rhythm",87,2,0.64,0.4288,"BP"
"38","GO:0015979","photosynthesis",177,2,1.31,0.47954,"BP"
"39","GO:0006520","amino acid metabolic process",312,2,2.31,0.51705,"BP"
"40","GO:0006508","proteolysis",690,5,5.1,0.58453,"BP"
"41","GO:0045893","positive regulation of DNA-templated tra...",274,2,2.03,0.60522,"BP"
"42","GO:0016042","lipid catabolic process",194,2,1.43,0.61596,"BP"
"43","GO:0016310","phosphorylation",1035,8,7.65,0.61926,"BP"
"44","GO:0048364","root development",326,4,2.41,0.62,"BP"
"45","GO:0009737","response to abscisic acid",326,2,2.41,0.69921,"BP"
"46","GO:0042742","defense response to bacterium",213,4,1.58,0.70201,"BP"
"47","GO:0007165","signal transduction",1148,12,8.49,0.70474,"BP"
"48","GO:0009651","response to salt stress",259,3,1.92,0.7262,"BP"
"49","GO:0009908","flower development",301,2,2.23,0.75798,"BP"
"50","GO:0009416","response to light stimulus",416,4,3.08,0.81717,"BP"
"51","GO:0005975","carbohydrate metabolic process",845,11,6.25,0.82162,"BP"
"52","GO:0030154","cell differentiation",455,2,3.36,0.85536,"BP"
"53","GO:0055085","transmembrane transport",930,8,6.88,0.85714,"BP"
"54","GO:0035556","intracellular signal transduction",350,4,2.59,0.86667,"BP"
"55","GO:0046483","heterocycle metabolic process",3535,19,26.14,1,"BP"
"56","GO:0070647","protein modification by small protein co...",561,6,4.15,1,"BP"
"57","GO:0019219","regulation of nucleobase-containing comp...",1544,11,11.42,1,"BP"
"58","GO:0046486","glycerolipid metabolic process",153,5,1.13,1,"BP"
"59","GO:0034641","cellular nitrogen compound metabolic pro...",3830,21,28.32,1,"BP"
"60","GO:0042592","homeostatic process",234,7,1.73,1,"BP"
"61","GO:0042594","response to starvation",112,2,0.83,1,"BP"
"62","GO:0006778","porphyrin-containing compound metabolic ...",72,2,0.53,1,"BP"
"63","GO:0006779","porphyrin-containing compound biosynthet...",51,2,0.38,1,"BP"
"64","GO:0009617","response to bacterium",285,4,2.11,1,"BP"
"65","GO:0048608","reproductive structure development",712,4,5.27,1,"BP"
"66","GO:0006720","isoprenoid metabolic process",179,2,1.32,1,"BP"
"67","GO:0006721","terpenoid metabolic process",142,2,1.05,1,"BP"
"68","GO:0016311","dephosphorylation",67,2,0.5,1,"BP"
"69","GO:0006725","cellular aromatic compound metabolic pro...",3639,21,26.91,1,"BP"
"70","GO:0044419","biological process involved in interspec...",752,5,5.56,1,"BP"
"71","GO:0032977","membrane insertase activity",9,2,0.07,0.0021,"MF"
"72","GO:0004445","inositol-polyphosphate 5-phosphatase act...",14,2,0.11,0.0052,"MF"
"73","GO:0003756","protein disulfide isomerase activity",15,2,0.12,0.006,"MF"
"74","GO:0016760","cellulose synthase (UDP-forming) activit...",24,2,0.19,0.0151,"MF"
"75","GO:0033612","receptor serine/threonine kinase binding",29,2,0.23,0.0217,"MF"
"76","GO:0042802","identical protein binding",252,5,1.98,0.0263,"MF"
"77","GO:0051082","unfolded protein binding",83,3,0.65,0.0276,"MF"
"78","GO:0004180","carboxypeptidase activity",45,2,0.35,0.0754,"MF"
"79","GO:0061630","ubiquitin protein ligase activity",145,3,1.14,0.1062,"MF"
"80","GO:0004672","protein kinase activity",834,8,6.56,0.1189,"MF"
"81","GO:0043621","protein self-association",81,2,0.64,0.1335,"MF"
"82","GO:0015085","calcium ion transmembrane transporter ac...",33,2,0.26,0.145,"MF"
"83","GO:0005506","iron ion binding",207,3,1.63,0.2229,"MF"
"84","GO:0046872","metal ion binding",2896,26,22.79,0.2242,"MF"
"85","GO:0046943","carboxylic acid transmembrane transporte...",68,2,0.54,0.2343,"MF"
"86","GO:0005524","ATP binding",1923,17,15.13,0.3407,"MF"
"87","GO:0042393","histone binding",80,2,0.63,0.3757,"MF"
"88","GO:0042803","protein homodimerization activity",170,2,1.34,0.3878,"MF"
"89","GO:0005516","calmodulin binding",183,2,1.44,0.4236,"MF"
"90","GO:0008374","O-acyltransferase activity",91,2,0.72,0.4319,"MF"
"91","GO:0000976","transcription cis-regulatory region bind...",405,4,3.19,0.4327,"MF"
"92","GO:0016829","lyase activity",284,5,2.23,0.44,"MF"
"93","GO:0005525","GTP binding",202,2,1.59,0.474,"MF"
"94","GO:0016787","hydrolase activity",2402,21,18.9,0.5027,"MF"
"95","GO:0003700","DNA-binding transcription factor activit...",853,7,6.71,0.511,"MF"
"96","GO:0005509","calcium ion binding",219,2,1.72,0.5168,"MF"
"97","GO:0020037","heme binding",241,2,1.9,0.5688,"MF"
"98","GO:0030246","carbohydrate binding",249,2,1.96,0.5866,"MF"
"99","GO:0046983","protein dimerization activity",428,4,3.37,0.6024,"MF"
"100","GO:0004497","monooxygenase activity",182,2,1.43,0.6273,"MF"
"101","GO:0016874","ligase activity",201,3,1.58,0.6628,"MF"
"102","GO:0008270","zinc ion binding",578,4,4.55,0.673,"MF"
"103","GO:0016887","ATP hydrolysis activity",448,3,3.53,0.6901,"MF"
"104","GO:0000166","nucleotide binding",2452,21,19.3,0.6931,"MF"
"105","GO:0016757","glycosyltransferase activity",492,5,3.87,0.7212,"MF"
"106","GO:0016705","oxidoreductase activity, acting on paire...",241,2,1.9,0.7459,"MF"
"107","GO:0004842","ubiquitin-protein transferase activity",328,4,2.58,0.7604,"MF"
"108","GO:0016740","transferase activity",2963,27,23.32,0.7728,"MF"
"109","GO:0022857","transmembrane transporter activity",866,8,6.82,0.7806,"MF"
"110","GO:0043565","sequence-specific DNA binding",638,5,5.02,0.8233,"MF"
"111","GO:0016301","kinase activity",1129,11,8.88,0.8333,"MF"
"112","GO:0106310","protein serine kinase activity",573,3,4.51,0.8351,"MF"
"113","GO:0003677","DNA binding",1658,11,13.05,0.8698,"MF"
"114","GO:0016491","oxidoreductase activity",1107,10,8.71,0.8702,"MF"
"115","GO:0003729","mRNA binding",452,2,3.56,0.8758,"MF"
"116","GO:0004674","protein serine/threonine kinase activity",677,5,5.33,0.8829,"MF"
"117","GO:0005515","protein binding",3321,26,26.13,0.9036,"MF"
"118","GO:0003723","RNA binding",1256,3,9.88,0.9987,"MF"
"119","GO:0003824","catalytic activity",6799,65,53.51,1,"MF"
"120","GO:0042578","phosphoric ester hydrolase activity",311,4,2.45,1,"MF"
"121","GO:1901702","salt transmembrane transporter activity",190,3,1.5,1,"MF"
"122","GO:0051540","metal cluster binding",126,2,0.99,1,"MF"
"123","GO:0060089","molecular transducer activity",119,2,0.94,1,"MF"
"124","GO:0008514","organic anion transmembrane transporter ...",94,2,0.74,1,"MF"
"125","GO:0140358","P-type transmembrane transporter activit...",34,2,0.27,1,"MF"
"126","GO:0140096","catalytic activity, acting on a protein",2071,20,16.3,1,"MF"
"127","GO:0051536","iron-sulfur cluster binding",126,2,0.99,1,"MF"
"128","GO:0140110","transcription regulator activity",922,7,7.26,1,"MF"
"129","GO:0016791","phosphatase activity",261,3,2.05,1,"MF"
"130","GO:0016798","hydrolase activity, acting on glycosyl b...",330,4,2.6,1,"MF"
"131","GO:0001067","transcription regulatory region nucleic ...",405,4,3.19,1,"MF"
"132","GO:0016860","intramolecular oxidoreductase activity",55,2,0.43,1,"MF"
"133","GO:0016864","intramolecular oxidoreductase activity, ...",15,2,0.12,1,"MF"
"134","GO:1990837","sequence-specific double-stranded DNA bi...",419,4,3.3,1,"MF"
"135","GO:0046914","transition metal ion binding",901,7,7.09,1,"MF"
"136","GO:0017171","serine hydrolase activity",144,2,1.13,1,"MF"
"137","GO:0016853","isomerase activity",249,4,1.96,1,"MF"
"138","GO:0019787","ubiquitin-like protein transferase activ...",342,4,2.69,1,"MF"
"139","GO:0016859","cis-trans isomerase activity",67,2,0.53,1,"MF"
"140","GO:0015318","inorganic molecular entity transmembrane...",314,4,2.47,1,"MF"
"141","GO:0019001","guanyl nucleotide binding",211,2,1.66,1,"MF"
"142","GO:0019829","ATPase-coupled monoatomic cation transme...",54,2,0.42,1,"MF"
"143","GO:0016614","oxidoreductase activity, acting on CH-OH...",169,3,1.33,1,"MF"
"144","GO:0016616","oxidoreductase activity, acting on the C...",142,3,1.12,1,"MF"
"145","GO:0140597","protein carrier chaperone",11,2,0.09,1,"MF"
"146","GO:0004553","hydrolase activity, hydrolyzing O-glycos...",293,3,2.31,1,"MF"
"147","GO:0022804","active transmembrane transporter activit...",386,5,3.04,1,"MF"
"148","GO:0016755","aminoacyltransferase activity",348,4,2.74,1,"MF"
"149","GO:0016758","hexosyltransferase activity",286,4,2.25,1,"MF"
"150","GO:0016759","cellulose synthase activity",24,2,0.19,1,"MF"
"151","GO:0017111","ribonucleoside triphosphate phosphatase ...",585,4,4.6,1,"MF"
"152","GO:0003690","double-stranded DNA binding",488,4,3.84,1,"MF"
"153","GO:0005788","endoplasmic reticulum lumen",25,4,0.18,2.6e-05,"CC"
"154","GO:0009506","plasmodesma",265,6,1.86,0.011,"CC"
"155","GO:0005886","plasma membrane",1656,18,11.64,0.038,"CC"
"156","GO:0016020","membrane",5592,50,39.31,0.038,"CC"
"157","GO:0012505","endomembrane system",1665,19,11.7,0.067,"CC"
"158","GO:0009536","plastid",1660,17,11.67,0.073,"CC"
"159","GO:0005794","Golgi apparatus",735,6,5.17,0.092,"CC"
"160","GO:0009570","chloroplast stroma",353,5,2.48,0.103,"CC"
"161","GO:0031969","chloroplast membrane",241,3,1.69,0.24,"CC"
"162","GO:0005802","trans-Golgi network",140,2,0.98,0.258,"CC"
"163","GO:0043231","intracellular membrane-bounded organelle",7864,56,55.28,0.268,"CC"
"164","GO:0005777","peroxisome",165,2,1.16,0.323,"CC"
"165","GO:0005635","nuclear envelope",117,2,0.82,0.401,"CC"
"166","GO:0005829","cytosol",1191,9,8.37,0.462,"CC"
"167","GO:0009535","chloroplast thylakoid membrane",221,2,1.55,0.462,"CC"
"168","GO:0000325","plant-type vacuole",238,2,1.67,0.501,"CC"
"169","GO:0009507","chloroplast",1510,14,10.61,0.521,"CC"
"170","GO:0005576","extracellular region",759,6,5.34,0.533,"CC"
"171","GO:0005789","endoplasmic reticulum membrane",431,4,3.03,0.568,"CC"
"172","GO:0005783","endoplasmic reticulum",774,9,5.44,0.627,"CC"
"173","GO:0005768","endosome",303,2,2.13,0.633,"CC"
"174","GO:0031410","cytoplasmic vesicle",495,3,3.48,0.745,"CC"
"175","GO:0000139","Golgi membrane",376,2,2.64,0.747,"CC"
"176","GO:0005737","cytoplasm",6561,46,46.12,0.777,"CC"
"177","GO:0005634","nucleus",3988,23,28.03,0.872,"CC"
"178","GO:0005739","mitochondrion",1000,2,7.03,0.994,"CC"
"179","GO:0009532","plastid stroma",359,5,2.52,1,"CC"
"180","GO:0043226","organelle",8311,57,58.42,1,"CC"
"181","GO:0043227","membrane-bounded organelle",7900,57,55.53,1,"CC"
"182","GO:0009534","chloroplast thylakoid",275,2,1.93,1,"CC"
"183","GO:0043228","non-membrane-bounded organelle",1589,3,11.17,1,"CC"
"184","GO:0030054","cell junction",287,6,2.02,1,"CC"
"185","GO:0043229","intracellular organelle",8285,56,58.24,1,"CC"
"186","GO:0042651","thylakoid membrane",237,2,1.67,1,"CC"
"187","GO:0098588","bounding membrane of organelle",1088,5,7.65,1,"CC"
"188","GO:0034357","photosynthetic membrane",245,2,1.72,1,"CC"
"189","GO:0032991","protein-containing complex",2042,6,14.35,1,"CC"
"190","GO:0005622","intracellular anatomical structure",9342,66,65.67,1,"CC"
"191","GO:0009579","thylakoid",302,2,2.12,1,"CC"
"192","GO:0031967","organelle envelope",870,7,6.12,1,"CC"
"193","GO:0031968","organelle outer membrane",333,2,2.34,1,"CC"
"194","GO:0005575","cellular_component",12519,88,88,1,"CC"
"195","GO:0042170","plastid membrane",445,5,3.13,1,"CC"
"196","GO:0043232","intracellular non-membrane-bounded organ...",1589,3,11.17,1,"CC"
"197","GO:0043233","organelle lumen",814,4,5.72,1,"CC"
"198","GO:0097708","intracellular vesicle",498,3,3.5,1,"CC"
"199","GO:0042175","nuclear outer membrane-endoplasmic retic...",436,4,3.06,1,"CC"
"200","GO:0009526","plastid envelope",516,5,3.63,1,"CC"
"201","GO:0071944","cell periphery",1806,18,12.69,1,"CC"
"202","GO:0019867","outer membrane",335,2,2.35,1,"CC"
"203","GO:0055044","symplast",265,6,1.86,1,"CC"
"204","GO:0031090","organelle membrane",1879,12,13.21,1,"CC"
"205","GO:0110165","cellular anatomical entity",12396,87,87.14,1,"CC"
"206","GO:0140513","nuclear protein-containing complex",524,2,3.68,1,"CC"
"207","GO:0042579","microbody",165,2,1.16,1,"CC"
"208","GO:0098791","Golgi apparatus subcompartment",196,2,1.38,1,"CC"
"209","GO:0031982","vesicle",531,4,3.73,1,"CC"
"210","GO:0031984","organelle subcompartment",617,6,4.34,1,"CC"
"211","GO:0098796","membrane protein complex",371,2,2.61,1,"CC"
"212","GO:0098827","endoplasmic reticulum subcompartment",433,4,3.04,1,"CC"
"213","GO:0055035","plastid thylakoid membrane",222,2,1.56,1,"CC"
"214","GO:0005773","vacuole",438,3,3.08,1,"CC"
"215","GO:0005911","cell-cell junction",266,6,1.87,1,"CC"
"216","GO:0070013","intracellular organelle lumen",814,4,5.72,1,"CC"
"217","GO:0031974","membrane-enclosed lumen",814,4,5.72,1,"CC"
"218","GO:0031975","envelope",871,7,6.12,1,"CC"
"219","GO:0070161","anchoring junction",266,6,1.87,1,"CC"
"220","GO:0031976","plastid thylakoid",276,2,1.94,1,"CC"
"221","GO:0009941","chloroplast envelope",334,3,2.35,1,"CC"
