"","GO.ID","Term","Annotated","Significant","Expected","weight01","Ontology"
"42","GO:0009920","cell plate formation involved in plant-t...",5,2,0.34,0.0402,"BP"
"43","GO:0016036","cellular response to phosphate starvatio...",38,6,2.58,0.04142,"BP"
"44","GO:2000030","regulation of response to red or far red...",32,6,2.17,0.04314,"BP"
"45","GO:0010218","response to far red light",12,3,0.82,0.04336,"BP"
"46","GO:1900425","negative regulation of defense response ...",12,3,0.82,0.04336,"BP"
"47","GO:0019430","removal of superoxide radicals",12,3,0.82,0.04336,"BP"
"48","GO:0072583","clathrin-dependent endocytosis",34,6,2.31,0.04351,"BP"
"49","GO:0010468","regulation of gene expression",1769,133,120.24,0.04371,"BP"
"50","GO:0048366","leaf development",191,17,12.98,0.04932,"BP"
"51","GO:0006413","translational initiation",90,11,6.12,0.05293,"BP"
"52","GO:1900458","negative regulation of brassinosteroid m...",13,3,0.88,0.0536,"BP"
"53","GO:0000460","maturation of 5.8S rRNA",27,6,1.84,0.05729,"BP"
"54","GO:0006955","immune response",190,16,12.91,0.05743,"BP"
"55","GO:0009753","response to jasmonic acid",99,8,6.73,0.05746,"BP"
"56","GO:0010222","stem vascular tissue pattern formation",6,2,0.41,0.05762,"BP"
"57","GO:0009094","L-phenylalanine biosynthetic process",6,2,0.41,0.05762,"BP"
"58","GO:0033320","UDP-D-xylose biosynthetic process",6,2,0.41,0.05762,"BP"
"59","GO:0006491","N-glycan processing",6,2,0.41,0.05762,"BP"
"60","GO:0090708","specification of plant organ axis polari...",6,2,0.41,0.05762,"BP"
"61","GO:0015783","GDP-fucose transmembrane transport",6,2,0.41,0.05762,"BP"
"62","GO:0006075","(1->3)-beta-D-glucan biosynthetic proces...",6,2,0.41,0.05762,"BP"
"63","GO:0009789","positive regulation of abscisic acid-act...",32,5,2.17,0.06272,"BP"
"64","GO:0045995","regulation of embryonic development",14,3,0.95,0.06488,"BP"
"65","GO:0046777","protein autophosphorylation",75,9,5.1,0.067,"BP"
"66","GO:0051726","regulation of cell cycle",127,10,8.63,0.06707,"BP"
"67","GO:0070482","response to oxygen levels",99,11,6.73,0.06769,"BP"
"68","GO:0009583","detection of light stimulus",26,6,1.77,0.06769,"BP"
"69","GO:0042726","flavin-containing compound metabolic pro...",15,4,1.02,0.0678,"BP"
"70","GO:0072387","flavin adenine dinucleotide metabolic pr...",4,2,0.27,0.0679,"BP"
"71","GO:0006828","manganese ion transport",20,3,1.36,0.06791,"BP"
"72","GO:1900618","regulation of shoot system morphogenesis",7,2,0.48,0.06792,"BP"
"73","GO:0007165","signal transduction",1148,91,78.03,0.0688,"BP"
"74","GO:0006468","protein phosphorylation",141,17,9.58,0.07014,"BP"
"75","GO:0010117","photoprotection",7,2,0.48,0.07711,"BP"
"76","GO:0006572","tyrosine catabolic process",7,2,0.48,0.07711,"BP"
"77","GO:1901332","negative regulation of lateral root deve...",7,2,0.48,0.07711,"BP"
"78","GO:0051013","microtubule severing",7,2,0.48,0.07711,"BP"
"79","GO:0052542","defense response by callose deposition",7,2,0.48,0.07711,"BP"
"80","GO:0015031","protein transport",592,46,40.24,0.08466,"BP"
"81","GO:0006744","ubiquinone biosynthetic process",16,3,1.09,0.09034,"BP"
"82","GO:0042752","regulation of circadian rhythm",26,4,1.77,0.09631,"BP"
"83","GO:0048586","regulation of long-day photoperiodism, f...",42,5,2.85,0.09634,"BP"
"84","GO:0006090","pyruvate metabolic process",81,11,5.51,0.09746,"BP"
"85","GO:0009083","branched-chain amino acid catabolic proc...",13,3,0.88,0.09816,"BP"
"86","GO:0055070","copper ion homeostasis",8,2,0.54,0.0983,"BP"
"87","GO:0061615","glycolytic process through fructose-6-ph...",8,2,0.54,0.0983,"BP"
"88","GO:0010214","seed coat development",28,3,1.9,0.09837,"BP"
"89","GO:0008283","cell population proliferation",76,6,5.17,0.09843,"BP"
"90","GO:0009833","plant-type primary cell wall biogenesis",17,3,1.16,0.1044,"BP"
"91","GO:0034976","response to endoplasmic reticulum stress",60,7,4.08,0.10702,"BP"
"92","GO:0006807","nitrogen compound metabolic process",5762,410,391.63,0.10893,"BP"
"93","GO:0030245","cellulose catabolic process",28,4,1.9,0.11881,"BP"
"94","GO:0071472","cellular response to salt stress",18,3,1.22,0.11925,"BP"
"95","GO:0000463","maturation of LSU-rRNA from tricistronic...",18,3,1.22,0.11925,"BP"
"96","GO:0000466","maturation of 5.8S rRNA from tricistroni...",21,4,1.43,0.12058,"BP"
"97","GO:0006783","heme biosynthetic process",21,3,1.43,0.12083,"BP"
"98","GO:0042732","D-xylose metabolic process",9,2,0.61,0.12088,"BP"
"99","GO:0043066","negative regulation of apoptotic process",9,2,0.61,0.12088,"BP"
"100","GO:0042659","regulation of cell fate specification",9,2,0.61,0.12088,"BP"
"101","GO:0000338","protein deneddylation",9,2,0.61,0.12088,"BP"
"102","GO:0045487","gibberellin catabolic process",9,2,0.61,0.12088,"BP"
"103","GO:0010102","lateral root morphogenesis",43,3,2.92,0.1212,"BP"
"104","GO:0071456","cellular response to hypoxia",73,8,4.96,0.12128,"BP"
"105","GO:0009414","response to water deprivation",225,23,15.29,0.12442,"BP"
"106","GO:0045184","establishment of protein localization",616,52,41.87,0.12981,"BP"
"107","GO:0009744","response to sucrose",56,7,3.81,0.13001,"BP"
"108","GO:0000003","reproduction",990,70,67.29,0.13101,"BP"
"109","GO:0010966","regulation of phosphate transport",3,2,0.2,0.13118,"BP"
"110","GO:0046473","phosphatidic acid metabolic process",6,2,0.41,0.13121,"BP"
"111","GO:0051493","regulation of cytoskeleton organization",45,4,3.06,0.13131,"BP"
"112","GO:0016740","transferase activity",2963,230,201.29,5e-04,"MF"
"113","GO:0070696","transmembrane receptor protein serine/th...",5,3,0.34,0.0028,"MF"
"114","GO:0004722","protein serine/threonine phosphatase act...",111,10,7.54,0.0046,"MF"
"115","GO:0031370","eukaryotic initiation factor 4G binding",2,2,0.14,0.0046,"MF"
"116","GO:0050203","oxalate-CoA ligase activity",2,2,0.14,0.0046,"MF"
"117","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate...",3,2,0.2,0.0132,"MF"
"118","GO:0140567","membrane protein dislocase activity",3,2,0.2,0.0132,"MF"
"119","GO:0046510","UDP-sulfoquinovose:DAG sulfoquinovosyltr...",3,2,0.2,0.0132,"MF"
"120","GO:0047334","diphosphate-fructose-6-phosphate 1-phosp...",3,2,0.2,0.0132,"MF"
"121","GO:0000340","RNA 7-methylguanosine cap binding",3,2,0.2,0.0132,"MF"
"122","GO:0016040","glutamate synthase (NADH) activity",3,2,0.2,0.0132,"MF"
"123","GO:0015658","branched-chain amino acid transmembrane ...",3,2,0.2,0.0132,"MF"
"124","GO:0016308","1-phosphatidylinositol-4-phosphate 5-kin...",8,3,0.54,0.0135,"MF"
"125","GO:0032977","membrane insertase activity",9,3,0.61,0.0193,"MF"
"126","GO:0003743","translation initiation factor activity",82,11,5.57,0.0224,"MF"
"127","GO:0051082","unfolded protein binding",83,11,5.64,0.0243,"MF"
"128","GO:0004664","prephenate dehydratase activity",4,2,0.27,0.0252,"MF"
"129","GO:0047769","arogenate dehydratase activity",4,2,0.27,0.0252,"MF"
"130","GO:0047631","ADP-ribose diphosphatase activity",4,2,0.27,0.0252,"MF"
"131","GO:0046923","ER retention sequence binding",4,2,0.27,0.0252,"MF"
"132","GO:0008474","palmitoyl-(protein) hydrolase activity",10,3,0.68,0.0261,"MF"
"133","GO:0003729","mRNA binding",452,42,30.71,0.028,"MF"
"134","GO:0044390","ubiquitin-like protein conjugating enzym...",20,4,1.36,0.0401,"MF"
"135","GO:0004473","malate dehydrogenase (decarboxylating) (...",5,2,0.34,0.0402,"MF"
"136","GO:0016018","cyclosporin A binding",5,2,0.34,0.0402,"MF"
"137","GO:0051538","3 iron, 4 sulfur cluster binding",5,2,0.34,0.0402,"MF"
"138","GO:0008453","alanine-glyoxylate transaminase activity",5,2,0.34,0.0402,"MF"
"139","GO:0003682","chromatin binding",93,12,6.32,0.0426,"MF"
"140","GO:0030544","Hsp70 protein binding",12,3,0.82,0.0433,"MF"
"141","GO:0070403","NAD+ binding",12,3,0.82,0.0433,"MF"
"142","GO:0004713","protein tyrosine kinase activity",62,10,4.21,0.0489,"MF"
"143","GO:0005525","GTP binding",202,20,13.72,0.0575,"MF"
"144","GO:0048040","UDP-glucuronate decarboxylase activity",6,2,0.41,0.0576,"MF"
"145","GO:0005457","GDP-fucose transmembrane transporter act...",6,2,0.41,0.0576,"MF"
"146","GO:0008948","oxaloacetate decarboxylase activity",6,2,0.41,0.0576,"MF"
"147","GO:0003843","1,3-beta-D-glucan synthase activity",6,2,0.41,0.0576,"MF"
"148","GO:0008725","DNA-3-methyladenine glycosylase activity",6,2,0.41,0.0576,"MF"
"149","GO:0005515","protein binding",3321,254,225.61,0.0604,"MF"
"150","GO:0051015","actin filament binding",52,7,3.53,0.0606,"MF"
"151","GO:0005546","phosphatidylinositol-4,5-bisphosphate bi...",32,5,2.17,0.0626,"MF"
"152","GO:0043424","protein histidine kinase binding",14,3,0.95,0.0648,"MF"
"153","GO:0005254","chloride channel activity",8,3,0.54,0.0678,"MF"
"154","GO:0016760","cellulose synthase (UDP-forming) activit...",24,4,1.63,0.0759,"MF"
"155","GO:0032182","ubiquitin-like protein binding",56,6,3.8,0.0769,"MF"
"156","GO:0005247","voltage-gated chloride channel activity",7,2,0.48,0.077,"MF"
"157","GO:0004784","superoxide dismutase activity",7,2,0.48,0.077,"MF"
"158","GO:0003756","protein disulfide isomerase activity",15,3,1.02,0.0771,"MF"
"159","GO:0015288","porin activity",15,3,1.02,0.0771,"MF"
"160","GO:0004714","transmembrane receptor protein tyrosine ...",26,4,1.77,0.0962,"MF"
"161","GO:0004311","farnesyltranstransferase activity",9,3,0.61,0.098,"MF"
"162","GO:0010011","auxin binding",8,2,0.54,0.0982,"MF"
"163","GO:0097602","cullin family protein binding",8,2,0.54,0.0982,"MF"
"164","GO:0003872","6-phosphofructokinase activity",8,2,0.54,0.0982,"MF"
"165","GO:0008810","cellulase activity",27,4,1.83,0.1072,"MF"
"166","GO:0003924","GTPase activity",144,14,9.78,0.1112,"MF"
"167","GO:0008017","microtubule binding",132,13,8.97,0.113,"MF"
"168","GO:0016757","glycosyltransferase activity",492,40,33.42,0.1175,"MF"
"169","GO:0008143","poly(A) binding",9,2,0.61,0.1208,"MF"
"170","GO:0017025","TBP-class protein binding",9,2,0.61,0.1208,"MF"
"171","GO:0022843","voltage-gated monoatomic cation channel ...",21,2,1.43,0.1313,"MF"
"172","GO:0003680","minor groove of adenine-thymine-rich DNA...",19,3,1.29,0.1347,"MF"
"173","GO:0009881","photoreceptor activity",14,3,0.95,0.1442,"MF"
"174","GO:0000822","inositol hexakisphosphate binding",10,2,0.68,0.1444,"MF"
"175","GO:0000155","phosphorelay sensor kinase activity",10,2,0.68,0.1444,"MF"
"176","GO:0043295","glutathione binding",10,2,0.68,0.1444,"MF"
"177","GO:0015018","galactosylgalactosylxylosylprotein 3-bet...",10,2,0.68,0.1444,"MF"
"178","GO:0005524","ATP binding",1923,141,130.64,0.1654,"MF"
"179","GO:0061631","ubiquitin conjugating enzyme activity",21,3,1.43,0.1677,"MF"
"180","GO:0019901","protein kinase binding",46,7,3.13,0.1684,"MF"
"181","GO:0042803","protein homodimerization activity",170,15,11.55,0.1801,"MF"
"182","GO:0061630","ubiquitin protein ligase activity",145,13,9.85,0.1862,"MF"
"183","GO:0051213","dioxygenase activity",111,6,7.54,0.1864,"MF"
"184","GO:0042802","identical protein binding",252,23,17.12,0.1893,"MF"
"185","GO:0070063","RNA polymerase binding",14,2,0.95,0.1902,"MF"
"186","GO:0043197","dendritic spine",5,3,0.34,0.0028,"CC"
"187","GO:0098839","postsynaptic density membrane",5,3,0.34,0.0028,"CC"
"188","GO:0055038","recycling endosome membrane",10,4,0.68,0.0032,"CC"
"189","GO:0080008","Cul4-RING E3 ubiquitin ligase complex",47,9,3.19,0.0039,"CC"
"190","GO:0017177","glucosidase II complex",2,2,0.14,0.0046,"CC"
"191","GO:0034707","chloride channel complex",8,3,0.54,0.0135,"CC"
"192","GO:0019005","SCF ubiquitin ligase complex",50,8,3.39,0.0185,"CC"
"193","GO:0005794","Golgi apparatus",735,63,49.9,0.0231,"CC"
"194","GO:0005788","endoplasmic reticulum lumen",25,5,1.7,0.0243,"CC"
"195","GO:0016281","eukaryotic translation initiation factor...",4,2,0.27,0.0252,"CC"
"196","GO:0097550","transcription preinitiation complex",4,2,0.27,0.0252,"CC"
"197","GO:0031519","PcG protein complex",10,3,0.68,0.0401,"CC"
"198","GO:0031977","thylakoid lumen",52,5,3.53,0.0401,"CC"
"199","GO:0012505","endomembrane system",1665,137,113.05,0.0534,"CC"
"200","GO:0005845","mRNA cap binding complex",6,2,0.41,0.0575,"CC"
"201","GO:0032578","aleurone grain membrane",6,2,0.41,0.0575,"CC"
"202","GO:0009538","photosystem I reaction center",6,2,0.41,0.0575,"CC"
"203","GO:0000148","1,3-beta-D-glucan synthase complex",6,2,0.41,0.0575,"CC"
"204","GO:0009506","plasmodesma",265,25,17.99,0.0592,"CC"
"205","GO:0005886","plasma membrane",1656,133,112.44,0.0634,"CC"
"206","GO:0046930","pore complex",14,3,0.95,0.0647,"CC"
"207","GO:0000779","condensed chromosome, centromeric region",27,2,1.83,0.068,"CC"
"208","GO:0015630","microtubule cytoskeleton",255,20,17.31,0.0768,"CC"
"209","GO:0019774","proteasome core complex, beta-subunit co...",7,2,0.48,0.077,"CC"
"210","GO:0005689","U12-type spliceosomal complex",7,2,0.48,0.077,"CC"
"211","GO:0005654","nucleoplasm",341,28,23.15,0.0852,"CC"
"212","GO:0005681","spliceosomal complex",118,14,8.01,0.0874,"CC"
"213","GO:0031902","late endosome membrane",25,4,1.7,0.09,"CC"
"214","GO:0030018","Z disc",8,2,0.54,0.0981,"CC"
"215","GO:0005685","U1 snRNP",8,2,0.54,0.0981,"CC"
"216","GO:0008180","COP9 signalosome",8,2,0.54,0.0981,"CC"
"217","GO:0005765","lysosomal membrane",17,3,1.15,0.1042,"CC"
"218","GO:0030687","preribosome, large subunit precursor",17,3,1.15,0.1042,"CC"
"219","GO:0005737","cytoplasm",6561,460,445.47,0.1061,"CC"
"220","GO:0005829","cytosol",1191,91,80.87,0.108,"CC"
"221","GO:0030127","COPII vesicle coat",9,2,0.61,0.1207,"CC"
"222","GO:0005768","endosome",303,25,20.57,0.1258,"CC"
"223","GO:0045211","postsynaptic membrane",7,4,0.48,0.1308,"CC"
"224","GO:0071011","precatalytic spliceosome",12,3,0.81,0.131,"CC"
"225","GO:0005730","nucleolus",284,25,19.28,0.1402,"CC"
"226","GO:0071005","U2-type precatalytic spliceosome",10,2,0.68,0.1443,"CC"
"227","GO:0071007","U2-type catalytic step 2 spliceosome",10,2,0.68,0.1443,"CC"
"228","GO:0000139","Golgi membrane",376,31,25.53,0.1506,"CC"
"229","GO:0005643","nuclear pore",44,6,2.99,0.1531,"CC"
"230","GO:0042651","thylakoid membrane",237,19,16.09,0.1683,"CC"
"231","GO:0009579","thylakoid",302,23,20.5,0.1684,"CC"
"232","GO:0055028","cortical microtubule",33,4,2.24,0.183,"CC"
"233","GO:0005741","mitochondrial outer membrane",47,6,3.19,0.1874,"CC"
"234","GO:0005634","nucleus",3988,289,270.77,0.1891,"CC"
"235","GO:0009527","plastid outer membrane",68,6,4.62,0.1901,"CC"
"236","GO:0070461","SAGA-type complex",14,2,0.95,0.1901,"CC"
"237","GO:0005686","U2 snRNP",12,2,0.81,0.1939,"CC"
"238","GO:0009504","cell plate",12,2,0.81,0.1939,"CC"
"239","GO:0005811","lipid droplet",32,4,2.17,0.2023,"CC"
"240","GO:0016020","membrane",5592,406,379.68,0.2099,"CC"
"241","GO:0009574","preprophase band",13,2,0.88,0.2194,"CC"
"242","GO:0016607","nuclear speck",73,7,4.96,0.2255,"CC"
"243","GO:0012510","trans-Golgi network transport vesicle me...",12,2,0.81,0.2451,"CC"
"244","GO:0032586","protein storage vacuole membrane",14,2,0.95,0.2452,"CC"
"245","GO:0090406","pollen tube",39,4,2.65,0.2715,"CC"
"246","GO:0030136","clathrin-coated vesicle",57,7,3.87,0.2753,"CC"
"247","GO:0071013","catalytic step 2 spliceosome",26,4,1.77,0.2963,"CC"
"248","GO:0016602","CCAAT-binding factor complex",16,2,1.09,0.297,"CC"
"249","GO:0000428","DNA-directed RNA polymerase complex",101,5,6.86,0.2973,"CC"
"250","GO:0005747","mitochondrial respiratory chain complex ...",29,3,1.97,0.3145,"CC"
"251","GO:0031969","chloroplast membrane",241,18,16.36,0.321,"CC"
"252","GO:0005905","clathrin-coated pit",23,3,1.56,0.3224,"CC"
"253","GO:0030139","endocytic vesicle",16,3,1.09,0.3438,"CC"
"254","GO:0030125","clathrin vesicle coat",14,2,0.95,0.3441,"CC"
"255","GO:0016282","eukaryotic 43S preinitiation complex",18,2,1.22,0.3481,"CC"
"256","GO:0033290","eukaryotic 48S preinitiation complex",18,2,1.22,0.3481,"CC"
"257","GO:0016324","apical plasma membrane",18,2,1.22,0.3481,"CC"
"258","GO:0005852","eukaryotic translation initiation factor...",18,2,1.22,0.3481,"CC"
"259","GO:0009535","chloroplast thylakoid membrane",221,17,15.01,0.3595,"CC"
"260","GO:0009507","chloroplast",1510,112,102.52,0.3709,"CC"
"261","GO:0005783","endoplasmic reticulum",774,54,52.55,0.3722,"CC"
"262","GO:0005770","late endosome",58,6,3.94,0.3725,"CC"
"263","GO:0030658","transport vesicle membrane",32,5,2.17,0.3879,"CC"
"264","GO:0000178","exosome (RNase complex)",14,2,0.95,0.3886,"CC"
"265","GO:0070062","extracellular exosome",21,2,1.43,0.4223,"CC"
"266","GO:0030665","clathrin-coated vesicle membrane",26,4,1.77,0.4296,"CC"
"267","GO:0048471","perinuclear region of cytoplasm",36,3,2.44,0.446,"CC"
"268","GO:0009707","chloroplast outer membrane",65,5,4.41,0.4543,"CC"
"269","GO:0000151","ubiquitin ligase complex",135,19,9.17,0.4632,"CC"
"270","GO:0031966","mitochondrial membrane",249,20,16.91,0.4675,"CC"
"271","GO:0055037","recycling endosome",19,5,1.29,0.4676,"CC"
"272","GO:0009536","plastid",1660,123,112.71,0.4736,"CC"
"273","GO:0005875","microtubule associated complex",42,4,2.85,0.4813,"CC"
"274","GO:0005802","trans-Golgi network",140,10,9.51,0.4874,"CC"
"275","GO:0005635","nuclear envelope",117,10,7.94,0.4907,"CC"
"276","GO:0009570","chloroplast stroma",353,26,23.97,0.504,"CC"
"277","GO:0022625","cytosolic large ribosomal subunit",40,3,2.72,0.5167,"CC"
"278","GO:0000786","nucleosome",41,3,2.78,0.5336,"CC"
"279","GO:0042644","chloroplast nucleoid",27,2,1.83,0.5558,"CC"
"280","GO:0005778","peroxisomal membrane",43,3,2.92,0.5663,"CC"
"281","GO:0034702","monoatomic ion channel complex",20,4,1.36,0.569,"CC"
"282","GO:0070469","respirasome",55,5,3.73,0.5696,"CC"
"283","GO:0005797","Golgi medial cisterna",28,2,1.9,0.5758,"CC"
"284","GO:0000502","proteasome complex",47,4,3.19,0.5947,"CC"
"285","GO:0000145","exocyst",29,2,1.97,0.5952,"CC"
"286","GO:0000138","Golgi trans cisterna",29,2,1.97,0.5952,"CC"
"287","GO:0000325","plant-type vacuole",238,15,16.16,0.5977,"CC"
"288","GO:0009543","chloroplast thylakoid lumen",47,3,3.19,0.6275,"CC"
"289","GO:0005774","vacuolar membrane",185,15,12.56,0.6483,"CC"
"290","GO:0030659","cytoplasmic vesicle membrane",219,20,14.87,0.6496,"CC"
"291","GO:0000123","histone acetyltransferase complex",30,3,2.04,0.6751,"CC"
"292","GO:0005776","autophagosome",20,2,1.36,0.6752,"CC"
"293","GO:0030686","90S preribosome",20,2,1.36,0.6752,"CC"
"294","GO:0016592","mediator complex",34,2,2.31,0.682,"CC"
"295","GO:0005743","mitochondrial inner membrane",185,12,12.56,0.6889,"CC"
