"","GO.ID","Term","Annotated","Significant","Expected","weight01","Ontology"
"28","GO:0010817","regulation of hormone levels",180,3,0.63,1,"BP"
"29","GO:0043170","macromolecule metabolic process",5354,15,18.68,1,"BP"
"30","GO:0071669","plant-type cell wall organization or bio...",202,2,0.7,1,"BP"
"31","GO:0009790","embryo development",236,2,0.82,1,"BP"
"32","GO:0009791","post-embryonic development",879,3,3.07,1,"BP"
"33","GO:0016192","vesicle-mediated transport",402,4,1.4,1,"BP"
"34","GO:0051641","cellular localization",823,4,2.87,1,"BP"
"35","GO:0009605","response to external stimulus",1001,6,3.49,1,"BP"
"36","GO:0009606","tropism",64,2,0.22,1,"BP"
"37","GO:0009607","response to biotic stimulus",765,5,2.67,1,"BP"
"38","GO:0032787","monocarboxylic acid metabolic process",396,2,1.38,1,"BP"
"39","GO:0006807","nitrogen compound metabolic process",5762,16,20.11,1,"BP"
"40","GO:0016197","endosomal transport",52,2,0.18,1,"BP"
"41","GO:0050794","regulation of cellular process",3000,18,10.47,1,"BP"
"42","GO:0044249","cellular biosynthetic process",4482,16,15.64,1,"BP"
"43","GO:0051649","establishment of localization in cell",514,3,1.79,1,"BP"
"44","GO:0032774","RNA biosynthetic process",1556,7,5.43,1,"BP"
"45","GO:0080090","regulation of primary metabolic process",1770,9,6.18,1,"BP"
"46","GO:0010646","regulation of cell communication",306,2,1.07,1,"BP"
"47","GO:1901700","response to oxygen-containing compound",979,4,3.42,1,"BP"
"48","GO:0044237","cellular metabolic process",6799,23,23.73,1,"BP"
"49","GO:0044238","primary metabolic process",6854,22,23.92,1,"BP"
"50","GO:0006793","phosphorus metabolic process",1467,8,5.12,1,"BP"
"51","GO:0090304","nucleic acid metabolic process",3011,8,10.51,1,"BP"
"52","GO:0006796","phosphate-containing compound metabolic ...",1438,8,5.02,1,"BP"
"53","GO:0045229","external encapsulating structure organiz...",393,3,1.37,1,"BP"
"54","GO:0022622","root system development",326,2,1.14,1,"BP"
"55","GO:0006351","DNA-templated transcription",1544,7,5.39,1,"BP"
"56","GO:0007049","cell cycle",497,2,1.73,1,"BP"
"57","GO:0071840","cellular component organization or bioge...",2277,7,7.95,1,"BP"
"58","GO:0042221","response to chemical",1782,10,6.22,1,"BP"
"59","GO:0022402","cell cycle process",335,2,1.17,1,"BP"
"60","GO:0023051","regulation of signaling",304,2,1.06,1,"BP"
"61","GO:0023052","signaling",1170,10,4.08,1,"BP"
"62","GO:0019752","carboxylic acid metabolic process",770,3,2.69,1,"BP"
"63","GO:0009755","hormone-mediated signaling pathway",657,5,2.29,1,"BP"
"64","GO:0007275","multicellular organism development",1568,3,5.47,1,"BP"
"65","GO:0018130","heterocycle biosynthetic process",1942,8,6.78,1,"BP"
"66","GO:0050789","regulation of biological process",3350,20,11.69,1,"BP"
"67","GO:0060255","regulation of macromolecule metabolic pr...",1909,8,6.66,1,"BP"
"68","GO:0048869","cellular developmental process",473,3,1.65,1,"BP"
"69","GO:0017018","myosin phosphatase activity",109,2,0.42,0.066,"MF"
"70","GO:0000287","magnesium ion binding",117,2,0.45,0.0747,"MF"
"71","GO:0042803","protein homodimerization activity",170,2,0.66,0.1394,"MF"
"72","GO:0046872","metal ion binding",2896,16,11.16,0.1468,"MF"
"73","GO:0003700","DNA-binding transcription factor activit...",853,6,3.29,0.1524,"MF"
"74","GO:0030246","carbohydrate binding",249,3,0.96,0.1766,"MF"
"75","GO:0106310","protein serine kinase activity",573,4,2.21,0.1783,"MF"
"76","GO:0005506","iron ion binding",207,2,0.8,0.1897,"MF"
"77","GO:0051536","iron-sulfur cluster binding",126,2,0.49,0.234,"MF"
"78","GO:0020037","heme binding",241,2,0.93,0.2378,"MF"
"79","GO:0004674","protein serine/threonine kinase activity",677,5,2.61,0.2387,"MF"
"80","GO:0046983","protein dimerization activity",428,4,1.65,0.2516,"MF"
"81","GO:0003677","DNA binding",1658,8,6.39,0.3064,"MF"
"82","GO:0003676","nucleic acid binding",3033,13,11.69,0.3831,"MF"
"83","GO:0000976","transcription cis-regulatory region bind...",405,2,1.56,0.4658,"MF"
"84","GO:0004497","monooxygenase activity",182,2,0.7,0.4827,"MF"
"85","GO:0016705","oxidoreductase activity, acting on paire...",241,3,0.93,0.4848,"MF"
"86","GO:0003729","mRNA binding",452,2,1.74,0.5244,"MF"
"87","GO:0043565","sequence-specific DNA binding",638,3,2.46,0.5711,"MF"
"88","GO:0005524","ATP binding",1923,7,7.41,0.6268,"MF"
"89","GO:0004553","hydrolase activity, hydrolyzing O-glycos...",293,2,1.13,0.6511,"MF"
"90","GO:0008270","zinc ion binding",578,2,2.23,0.6597,"MF"
"91","GO:0016787","hydrolase activity",2402,10,9.26,0.6914,"MF"
"92","GO:0005515","protein binding",3321,14,12.8,0.847,"MF"
"93","GO:0003723","RNA binding",1256,3,4.84,0.9591,"MF"
"94","GO:0005488","binding",8808,41,33.95,1,"MF"
"95","GO:0097159","organic cyclic compound binding",5487,24,21.15,1,"MF"
"96","GO:0016301","kinase activity",1129,6,4.35,1,"MF"
"97","GO:0097367","carbohydrate derivative binding",2220,7,8.56,1,"MF"
"98","GO:0017076","purine nucleotide binding",2284,8,8.8,1,"MF"
"99","GO:0042802","identical protein binding",252,2,0.97,1,"MF"
"100","GO:0043177","organic acid binding",78,2,0.3,1,"MF"
"101","GO:0016791","phosphatase activity",261,3,1.01,1,"MF"
"102","GO:0016798","hydrolase activity, acting on glycosyl b...",330,2,1.27,1,"MF"
"103","GO:0016740","transferase activity",2963,9,11.42,1,"MF"
"104","GO:0042578","phosphoric ester hydrolase activity",311,3,1.2,1,"MF"
"105","GO:0003690","double-stranded DNA binding",488,2,1.88,1,"MF"
"106","GO:0003824","catalytic activity",6799,24,26.21,1,"MF"
"107","GO:0030554","adenyl nucleotide binding",2094,8,8.07,1,"MF"
"108","GO:0140110","transcription regulator activity",922,6,3.55,1,"MF"
"109","GO:0001067","transcription regulatory region nucleic ...",405,2,1.56,1,"MF"
"110","GO:0016491","oxidoreductase activity",1107,4,4.27,1,"MF"
"111","GO:1990837","sequence-specific double-stranded DNA bi...",419,2,1.62,1,"MF"
"112","GO:0046906","tetrapyrrole binding",259,2,1,1,"MF"
"113","GO:0004672","protein kinase activity",834,5,3.21,1,"MF"
"114","GO:0008289","lipid binding",237,2,0.91,1,"MF"
"115","GO:0016853","isomerase activity",249,2,0.96,1,"MF"
"116","GO:0098772","molecular function regulator activity",365,2,1.41,1,"MF"
"117","GO:0051540","metal cluster binding",126,2,0.49,1,"MF"
"118","GO:1901265","nucleoside phosphate binding",2452,8,9.45,1,"MF"
"119","GO:0035639","purine ribonucleoside triphosphate bindi...",2113,7,8.14,1,"MF"
"120","GO:0043167","ion binding",4948,23,19.07,1,"MF"
"121","GO:0043168","anion binding",2528,9,9.74,1,"MF"
"122","GO:0016788","hydrolase activity, acting on ester bond...",720,5,2.78,1,"MF"
"123","GO:0043169","cation binding",2919,16,11.25,1,"MF"
"124","GO:0046914","transition metal ion binding",901,4,3.47,1,"MF"
"125","GO:0031406","carboxylic acid binding",78,2,0.3,1,"MF"
"126","GO:0016772","transferase activity, transferring phosp...",1291,6,4.98,1,"MF"
"127","GO:0032553","ribonucleotide binding",2189,7,8.44,1,"MF"
"128","GO:0016773","phosphotransferase activity, alcohol gro...",973,6,3.75,1,"MF"
"129","GO:0032555","purine ribonucleotide binding",2168,7,8.36,1,"MF"
"130","GO:0140096","catalytic activity, acting on a protein",2071,9,7.98,1,"MF"
"131","GO:0004721","phosphoprotein phosphatase activity",146,2,0.56,1,"MF"
"132","GO:0004722","protein serine/threonine phosphatase act...",111,2,0.43,1,"MF"
"133","GO:0000166","nucleotide binding",2452,8,9.45,1,"MF"
"134","GO:0032559","adenyl ribonucleotide binding",1978,7,7.62,1,"MF"
"135","GO:0036094","small molecule binding",2619,10,10.09,1,"MF"
"136","GO:1901363","heterocyclic compound binding",5477,24,21.11,1,"MF"
"137","GO:0003674","molecular_function",12453,48,48,1,"MF"
"138","GO:0009536","plastid",1660,6,5.57,0.0156,"CC"
"139","GO:0005576","extracellular region",759,5,2.55,0.1084,"CC"
"140","GO:0009570","chloroplast stroma",353,3,1.18,0.1143,"CC"
"141","GO:0005886","plasma membrane",1656,8,5.56,0.2674,"CC"
"142","GO:0005794","Golgi apparatus",735,4,2.47,0.3321,"CC"
"143","GO:0010008","endosome membrane",144,2,0.48,0.3574,"CC"
"144","GO:0000139","Golgi membrane",376,2,1.26,0.361,"CC"
"145","GO:0005634","nucleus",3988,14,13.38,0.3647,"CC"
"146","GO:0005789","endoplasmic reticulum membrane",431,2,1.45,0.4268,"CC"
"147","GO:0005783","endoplasmic reticulum",774,3,2.6,0.6823,"CC"
"148","GO:0005739","mitochondrion",1000,3,3.35,0.7025,"CC"
"149","GO:0005737","cytoplasm",6561,21,22.01,0.8448,"CC"
"150","GO:0016020","membrane",5592,18,18.76,0.8781,"CC"
"151","GO:0005829","cytosol",1191,3,4,0.9113,"CC"
"152","GO:0009532","plastid stroma",359,3,1.2,1,"CC"
"153","GO:0043226","organelle",8311,30,27.88,1,"CC"
"154","GO:0043227","membrane-bounded organelle",7900,30,26.5,1,"CC"
"155","GO:0030054","cell junction",287,2,0.96,1,"CC"
"156","GO:0043229","intracellular organelle",8285,30,27.8,1,"CC"
"157","GO:0030312","external encapsulating structure",130,2,0.44,1,"CC"
"158","GO:0031410","cytoplasmic vesicle",495,3,1.66,1,"CC"
"159","GO:0098588","bounding membrane of organelle",1088,4,3.65,1,"CC"
"160","GO:0032991","protein-containing complex",2042,5,6.85,1,"CC"
"161","GO:0005622","intracellular anatomical structure",9342,33,31.34,1,"CC"
"162","GO:0005768","endosome",303,2,1.02,1,"CC"
"163","GO:0005575","cellular_component",12519,42,42,1,"CC"
"164","GO:0043231","intracellular membrane-bounded organelle",7864,30,26.38,1,"CC"
"165","GO:0097708","intracellular vesicle",498,3,1.67,1,"CC"
"166","GO:0042175","nuclear outer membrane-endoplasmic retic...",436,2,1.46,1,"CC"
"167","GO:0009507","chloroplast",1510,3,5.07,1,"CC"
"168","GO:0071944","cell periphery",1806,9,6.06,1,"CC"
"169","GO:0031090","organelle membrane",1879,7,6.3,1,"CC"
"170","GO:0110165","cellular anatomical entity",12396,42,41.59,1,"CC"
"171","GO:0031982","vesicle",531,3,1.78,1,"CC"
"172","GO:0031984","organelle subcompartment",617,2,2.07,1,"CC"
"173","GO:0098796","membrane protein complex",371,2,1.24,1,"CC"
"174","GO:0098827","endoplasmic reticulum subcompartment",433,2,1.45,1,"CC"
"175","GO:0012505","endomembrane system",1665,8,5.59,1,"CC"
"176","GO:0012506","vesicle membrane",224,3,0.75,1,"CC"
"177","GO:0030659","cytoplasmic vesicle membrane",219,3,0.73,1,"CC"
