"","GO.ID","Term","Annotated","Significant","Expected","weight01","Ontology"
"60","GO:0043171","peptide catabolic process",3,2,0.35,0.03738,"BP"
"61","GO:0044571","[2Fe-2S] cluster assembly",3,2,0.35,0.03738,"BP"
"62","GO:0019249","lactate biosynthetic process",3,2,0.35,0.03738,"BP"
"63","GO:0009662","etioplast organization",3,2,0.35,0.03738,"BP"
"64","GO:0080038","positive regulation of cytokinin-activat...",3,2,0.35,0.03738,"BP"
"65","GO:0046283","anthocyanin-containing compound metaboli...",36,5,4.18,0.03742,"BP"
"66","GO:0070085","glycosylation",139,15,16.16,0.03752,"BP"
"67","GO:0000725","recombinational repair",68,6,7.9,0.03756,"BP"
"68","GO:0071244","cellular response to carbon dioxide",7,3,0.81,0.03826,"BP"
"69","GO:0080148","negative regulation of response to water...",7,3,0.81,0.03826,"BP"
"70","GO:0006811","monoatomic ion transport",371,55,43.13,0.0385,"BP"
"71","GO:0009767","photosynthetic electron transport chain",31,8,3.6,0.03932,"BP"
"72","GO:0051453","regulation of intracellular pH",12,4,1.39,0.04185,"BP"
"73","GO:0009751","response to salicylic acid",74,16,8.6,0.0421,"BP"
"74","GO:2000377","regulation of reactive oxygen species me...",33,8,3.84,0.04319,"BP"
"75","GO:0015995","chlorophyll biosynthetic process",40,9,4.65,0.04388,"BP"
"76","GO:0006099","tricarboxylic acid cycle",35,8,4.07,0.04395,"BP"
"77","GO:0009058","biosynthetic process",4686,511,544.72,0.04668,"BP"
"78","GO:0007059","chromosome segregation",92,8,10.69,0.05032,"BP"
"79","GO:0009644","response to high light intensity",36,8,4.18,0.05097,"BP"
"80","GO:0002221","pattern recognition receptor signaling p...",27,7,3.14,0.05216,"BP"
"81","GO:0051603","proteolysis involved in protein cataboli...",283,35,32.9,0.05243,"BP"
"82","GO:0009416","response to light stimulus",416,65,48.36,0.05374,"BP"
"83","GO:0120009","intermembrane lipid transfer",14,5,1.63,0.05493,"BP"
"84","GO:0009744","response to sucrose",56,11,6.51,0.05505,"BP"
"85","GO:0015979","photosynthesis",177,32,20.58,0.05511,"BP"
"86","GO:0006559","L-phenylalanine catabolic process",8,3,0.93,0.05603,"BP"
"87","GO:0006657","CDP-choline pathway",8,3,0.93,0.05603,"BP"
"88","GO:0009862","systemic acquired resistance, salicylic ...",8,3,0.93,0.05603,"BP"
"89","GO:0006623","protein targeting to vacuole",25,6,2.91,0.06226,"BP"
"90","GO:0006417","regulation of translation",116,16,13.48,0.06655,"BP"
"91","GO:0009414","response to water deprivation",225,43,26.15,0.06822,"BP"
"92","GO:0006542","glutamine biosynthetic process",4,2,0.46,0.06903,"BP"
"93","GO:0071461","cellular response to redox state",4,2,0.46,0.06903,"BP"
"94","GO:0048262","determination of dorsal/ventral asymmetr...",4,2,0.46,0.06903,"BP"
"95","GO:0006621","protein retention in ER lumen",4,2,0.46,0.06903,"BP"
"96","GO:0046506","sulfolipid biosynthetic process",4,2,0.46,0.06903,"BP"
"97","GO:0071284","cellular response to lead ion",4,2,0.46,0.06903,"BP"
"98","GO:0032790","ribosome disassembly",4,2,0.46,0.06903,"BP"
"99","GO:0045836","positive regulation of meiotic nuclear d...",4,2,0.46,0.06903,"BP"
"100","GO:0072334","UDP-galactose transmembrane transport",4,2,0.46,0.06903,"BP"
"101","GO:0097054","L-glutamate biosynthetic process",4,2,0.46,0.06903,"BP"
"102","GO:0140547","acquisition of seed longevity",4,2,0.46,0.06903,"BP"
"103","GO:0015692","lead ion transport",4,2,0.46,0.06903,"BP"
"104","GO:0140021","mitochondrial ADP transmembrane transpor...",4,2,0.46,0.06903,"BP"
"105","GO:0016131","brassinosteroid metabolic process",18,3,2.09,0.06909,"BP"
"106","GO:0005975","carbohydrate metabolic process",845,122,98.23,0.06926,"BP"
"107","GO:1900424","regulation of defense response to bacter...",46,13,5.35,0.0694,"BP"
"108","GO:0030244","cellulose biosynthetic process",55,10,6.39,0.07117,"BP"
"109","GO:0048527","lateral root development",78,13,9.07,0.07312,"BP"
"110","GO:0016117","carotenoid biosynthetic process",30,8,3.49,0.07361,"BP"
"111","GO:0042752","regulation of circadian rhythm",26,7,3.02,0.07371,"BP"
"112","GO:0010109","regulation of photosynthesis",26,9,3.02,0.07643,"BP"
"113","GO:0006535","cysteine biosynthetic process from serin...",9,3,1.05,0.07698,"BP"
"114","GO:0042372","phylloquinone biosynthetic process",9,3,1.05,0.07698,"BP"
"115","GO:1990641","response to iron ion starvation",9,3,1.05,0.07698,"BP"
"116","GO:0010200","response to chitin",9,3,1.05,0.07698,"BP"
"117","GO:0051289","protein homotetramerization",9,3,1.05,0.07698,"BP"
"118","GO:0010025","wax biosynthetic process",9,3,1.05,0.07698,"BP"
"119","GO:0012501","programmed cell death",132,19,15.34,0.087,"BP"
"120","GO:0007033","vacuole organization",43,9,5,0.08787,"BP"
"121","GO:0045454","cell redox homeostasis",21,5,2.44,0.08818,"BP"
"122","GO:0006508","proteolysis",690,89,80.21,0.09367,"BP"
"123","GO:0009639","response to red or far red light",111,17,12.9,0.10039,"BP"
"124","GO:0042793","plastid transcription",13,4,1.51,0.10066,"BP"
"125","GO:0006646","phosphatidylethanolamine biosynthetic pr...",10,3,1.16,0.10078,"BP"
"126","GO:0009959","negative gravitropism",10,3,1.16,0.10078,"BP"
"127","GO:0032544","plastid translation",10,3,1.16,0.10078,"BP"
"128","GO:0098655","monoatomic cation transmembrane transpor...",253,39,29.41,0.10244,"BP"
"129","GO:0098869","cellular oxidant detoxification",140,22,16.27,0.10286,"BP"
"130","GO:0009853","photorespiration",28,6,3.25,0.10364,"BP"
"131","GO:0015994","chlorophyll metabolic process",57,11,6.63,0.10593,"BP"
"132","GO:0009880","embryonic pattern specification",12,5,1.39,0.10604,"BP"
"133","GO:0010193","response to ozone",16,4,1.86,0.10611,"BP"
"134","GO:0000038","very long-chain fatty acid metabolic pro...",15,4,1.74,0.10622,"BP"
"135","GO:0030091","protein repair",15,4,1.74,0.10622,"BP"
"136","GO:0034059","response to anoxia",7,3,0.81,0.10623,"BP"
"137","GO:0035725","sodium ion transmembrane transport",8,3,0.93,0.10624,"BP"
"138","GO:0009643","photosynthetic acclimation",5,2,0.58,0.10633,"BP"
"139","GO:0009638","phototropism",5,2,0.58,0.10633,"BP"
"140","GO:0045444","fat cell differentiation",5,2,0.58,0.10633,"BP"
"141","GO:1990544","mitochondrial ATP transmembrane transpor...",5,2,0.58,0.10633,"BP"
"142","GO:0010236","plastoquinone biosynthetic process",5,2,0.58,0.10633,"BP"
"143","GO:1904143","positive regulation of carotenoid biosyn...",5,2,0.58,0.10633,"BP"
"144","GO:0009970","cellular response to sulfate starvation",5,2,0.58,0.10633,"BP"
"145","GO:0009920","cell plate formation involved in plant-t...",5,2,0.58,0.10633,"BP"
"146","GO:0070973","protein localization to endoplasmic reti...",5,2,0.58,0.10633,"BP"
"147","GO:2000369","regulation of clathrin-dependent endocyt...",5,2,0.58,0.10633,"BP"
"148","GO:1903401","L-lysine transmembrane transport",5,2,0.58,0.10633,"BP"
"149","GO:0046938","phytochelatin biosynthetic process",5,2,0.58,0.10633,"BP"
"150","GO:0010071","root meristem specification",5,2,0.58,0.10633,"BP"
"151","GO:0046168","glycerol-3-phosphate catabolic process",5,2,0.58,0.10633,"BP"
"152","GO:0016120","carotene biosynthetic process",5,2,0.58,0.10633,"BP"
"153","GO:0009648","photoperiodism",111,13,12.9,0.10651,"BP"
"154","GO:0010150","leaf senescence",83,11,9.65,0.11032,"BP"
"155","GO:0006753","nucleoside phosphate metabolic process",235,39,27.32,0.11533,"BP"
"156","GO:0051644","plastid localization",24,6,2.79,0.11605,"BP"
"157","GO:1900618","regulation of shoot system morphogenesis",7,4,0.81,0.11605,"BP"
"158","GO:0009072","aromatic amino acid metabolic process",54,9,6.28,0.11609,"BP"
"159","GO:0044042","glucan metabolic process",178,23,20.69,0.11612,"BP"
"160","GO:0000578","embryonic axis specification",7,3,0.81,0.11614,"BP"
"161","GO:0071588","hydrogen peroxide mediated signaling pat...",7,3,0.81,0.11614,"BP"
"162","GO:0006862","nucleotide transport",25,5,2.91,0.11614,"BP"
"163","GO:0009583","detection of light stimulus",26,5,3.02,0.11615,"BP"
"164","GO:0010257","NADH dehydrogenase complex assembly",19,4,2.21,0.11617,"BP"
"165","GO:0016122","xanthophyll metabolic process",11,3,1.28,0.11617,"BP"
"166","GO:0097428","protein maturation by iron-sulfur cluste...",4,2,0.46,0.11619,"BP"
"167","GO:0009113","purine nucleobase biosynthetic process",4,2,0.46,0.11619,"BP"
"168","GO:0072387","flavin adenine dinucleotide metabolic pr...",4,2,0.46,0.11619,"BP"
"169","GO:0019673","GDP-mannose metabolic process",6,2,0.7,0.11621,"BP"
"170","GO:0042726","flavin-containing compound metabolic pro...",15,3,1.74,0.11621,"BP"
"171","GO:0003746","translation elongation factor activity",34,11,3.97,0.0012,"MF"
"172","GO:0103045","methione N-acyltransferase activity",3,3,0.35,0.0016,"MF"
"173","GO:0004042","acetyl-CoA:L-glutamate N-acetyltransfera...",3,3,0.35,0.0016,"MF"
"174","GO:0047334","diphosphate-fructose-6-phosphate 1-phosp...",3,3,0.35,0.0016,"MF"
"175","GO:0005525","GTP binding",202,38,23.59,0.0019,"MF"
"176","GO:0008728","GTP diphosphokinase activity",6,4,0.7,0.0023,"MF"
"177","GO:0005227","calcium activated cation channel activit...",10,5,1.17,0.0033,"MF"
"178","GO:0015171","amino acid transmembrane transporter act...",34,10,3.97,0.0077,"MF"
"179","GO:0046556","alpha-L-arabinofuranosidase activity",12,5,1.4,0.0084,"MF"
"180","GO:0003872","6-phosphofructokinase activity",8,4,0.93,0.0088,"MF"
"181","GO:2001070","starch binding",13,5,1.52,0.0124,"MF"
"182","GO:0009927","histidine phosphotransfer kinase activit...",5,3,0.58,0.0132,"MF"
"183","GO:0004602","glutathione peroxidase activity",5,3,0.58,0.0132,"MF"
"184","GO:0071618","lysophosphatidylethanolamine acyltransfe...",2,2,0.23,0.0136,"MF"
"185","GO:0050200","plasmalogen synthase activity",2,2,0.23,0.0136,"MF"
"186","GO:0046608","carotenoid isomerase activity",2,2,0.23,0.0136,"MF"
"187","GO:0047159","1-alkenylglycerophosphocholine O-acyltra...",2,2,0.23,0.0136,"MF"
"188","GO:0004820","glycine-tRNA ligase activity",2,2,0.23,0.0136,"MF"
"189","GO:0004802","transketolase activity",2,2,0.23,0.0136,"MF"
"190","GO:0051082","unfolded protein binding",83,17,9.69,0.0142,"MF"
"191","GO:0004144","diacylglycerol O-acyltransferase activit...",9,4,1.05,0.0144,"MF"
"192","GO:0003924","GTPase activity",144,26,16.81,0.0154,"MF"
"193","GO:0005524","ATP binding",1923,253,224.53,0.0163,"MF"
"194","GO:0043424","protein histidine kinase binding",14,5,1.63,0.0174,"MF"
"195","GO:0050734","hydroxycinnamoyltransferase activity",20,6,2.34,0.0229,"MF"
"196","GO:0048040","UDP-glucuronate decarboxylase activity",6,3,0.7,0.0242,"MF"
"197","GO:0004124","cysteine synthase activity",6,3,0.7,0.0242,"MF"
"198","GO:0005457","GDP-fucose transmembrane transporter act...",6,3,0.7,0.0242,"MF"
"199","GO:0106262","1-acylglycerophosphoethanolamine O-acylt...",3,2,0.35,0.0377,"MF"
"200","GO:0106263","1-acylglycerophosphoserine O-acyltransfe...",3,2,0.35,0.0377,"MF"
"201","GO:0016040","glutamate synthase (NADH) activity",3,2,0.35,0.0377,"MF"
"202","GO:0047184","1-acylglycerophosphocholine O-acyltransf...",3,2,0.35,0.0377,"MF"
"203","GO:0031210","phosphatidylcholine binding",3,2,0.35,0.0377,"MF"
"204","GO:0019172","glyoxalase III activity",3,2,0.35,0.0377,"MF"
"205","GO:0033855","nicotianamine aminotransferase activity",3,2,0.35,0.0377,"MF"
"206","GO:0017057","6-phosphogluconolactonase activity",3,2,0.35,0.0377,"MF"
"207","GO:0045174","glutathione dehydrogenase (ascorbate) ac...",3,2,0.35,0.0377,"MF"
"208","GO:0046510","UDP-sulfoquinovose:DAG sulfoquinovosyltr...",3,2,0.35,0.0377,"MF"
"209","GO:0000340","RNA 7-methylguanosine cap binding",3,2,0.35,0.0377,"MF"
"210","GO:0015385","sodium:proton antiporter activity",7,3,0.82,0.0387,"MF"
"211","GO:0030060","L-malate dehydrogenase activity",7,3,0.82,0.0387,"MF"
"212","GO:0070403","NAD+ binding",12,4,1.4,0.0424,"MF"
"213","GO:0030544","Hsp70 protein binding",12,4,1.4,0.0424,"MF"
"214","GO:0003729","mRNA binding",452,66,52.78,0.0437,"MF"
"215","GO:0005384","manganese ion transmembrane transporter ...",19,6,2.22,0.0503,"MF"
"216","GO:0016853","isomerase activity",249,32,29.07,0.0533,"MF"
"217","GO:0051287","NAD binding",68,15,7.94,0.0559,"MF"
"218","GO:0008236","serine-type peptidase activity",144,18,16.81,0.0568,"MF"
"219","GO:0030170","pyridoxal phosphate binding",71,13,8.29,0.0656,"MF"
"220","GO:0003959","NADPH dehydrogenase activity",4,2,0.47,0.0696,"MF"
"221","GO:0003987","acetate-CoA ligase activity",4,2,0.47,0.0696,"MF"
"222","GO:0015228","coenzyme A transmembrane transporter act...",4,2,0.47,0.0696,"MF"
"223","GO:0004356","glutamine synthetase activity",4,2,0.47,0.0696,"MF"
"224","GO:0016656","monodehydroascorbate reductase (NADH) ac...",4,2,0.47,0.0696,"MF"
"225","GO:0009882","blue light photoreceptor activity",4,2,0.47,0.0696,"MF"
"226","GO:0033743","peptide-methionine (R)-S-oxide reductase...",4,2,0.47,0.0696,"MF"
"227","GO:0004305","ethanolamine kinase activity",4,2,0.47,0.0696,"MF"
"228","GO:0047631","ADP-ribose diphosphatase activity",4,2,0.47,0.0696,"MF"
"229","GO:0004838","L-tyrosine:2-oxoglutarate aminotransfera...",4,2,0.47,0.0696,"MF"
"230","GO:0004566","beta-glucuronidase activity",4,2,0.47,0.0696,"MF"
"231","GO:0046923","ER retention sequence binding",4,2,0.47,0.0696,"MF"
"232","GO:0004103","choline kinase activity",4,2,0.47,0.0696,"MF"
"233","GO:0005459","UDP-galactose transmembrane transporter ...",4,2,0.47,0.0696,"MF"
"234","GO:0004445","inositol-polyphosphate 5-phosphatase act...",14,4,1.63,0.0712,"MF"
"235","GO:0003993","acid phosphatase activity",26,6,3.04,0.0746,"MF"
"236","GO:0005315","inorganic phosphate transmembrane transp...",20,5,2.34,0.0751,"MF"
"237","GO:0042277","peptide binding",38,10,4.44,0.0773,"MF"
"238","GO:0004029","aldehyde dehydrogenase (NAD+) activity",13,6,1.52,0.0775,"MF"
"239","GO:0004791","thioredoxin-disulfide reductase (NADP) a...",9,3,1.05,0.0778,"MF"
"240","GO:0004743","pyruvate kinase activity",9,3,1.05,0.0778,"MF"
"241","GO:0016688","L-ascorbate peroxidase activity",9,3,1.05,0.0778,"MF"
"242","GO:0004311","farnesyltranstransferase activity",9,3,1.05,0.0778,"MF"
"243","GO:0030955","potassium ion binding",9,3,1.05,0.0778,"MF"
"244","GO:0043878","glyceraldehyde-3-phosphate dehydrogenase...",9,3,1.05,0.0778,"MF"
"245","GO:0016829","lyase activity",284,45,33.16,0.0805,"MF"
"246","GO:0015293","symporter activity",91,15,10.63,0.0857,"MF"
"247","GO:0003756","protein disulfide isomerase activity",15,4,1.75,0.0884,"MF"
"248","GO:0004674","protein serine/threonine kinase activity",677,91,79.05,0.1,"MF"
"249","GO:0016151","nickel cation binding",10,3,1.17,0.1018,"MF"
"250","GO:0016157","sucrose synthase activity",10,3,1.17,0.1018,"MF"
"251","GO:0009044","xylan 1,4-beta-xylosidase activity",10,3,1.17,0.1018,"MF"
"252","GO:0050136","NADH dehydrogenase (quinone) activity",23,4,2.69,0.1019,"MF"
"253","GO:0106310","protein serine kinase activity",573,77,66.9,0.1021,"MF"
"254","GO:0044390","ubiquitin-like protein conjugating enzym...",20,4,2.34,0.1071,"MF"
"255","GO:0106292","superoxide-generating NADPH oxidase acti...",5,2,0.58,0.1072,"MF"
"256","GO:0047952","glycerol-3-phosphate dehydrogenase [NAD(...",5,2,0.58,0.1072,"MF"
"257","GO:0051538","3 iron, 4 sulfur cluster binding",5,2,0.58,0.1072,"MF"
"258","GO:0008453","alanine-glyoxylate transaminase activity",5,2,0.58,0.1072,"MF"
"259","GO:0003841","1-acylglycerol-3-phosphate O-acyltransfe...",5,2,0.58,0.1072,"MF"
"260","GO:1990136","linoleate 9S-lipoxygenase activity",5,2,0.58,0.1072,"MF"
"261","GO:0009916","alternative oxidase activity",5,2,0.58,0.1072,"MF"
"262","GO:0070696","transmembrane receptor protein serine/th...",5,2,0.58,0.1072,"MF"
"263","GO:0004462","lactoylglutathione lyase activity",5,2,0.58,0.1072,"MF"
"264","GO:0033862","UMP kinase activity",5,2,0.58,0.1072,"MF"
"265","GO:0032183","SUMO binding",5,2,0.58,0.1072,"MF"
"266","GO:0008798","beta-aspartyl-peptidase activity",5,2,0.58,0.1072,"MF"
"267","GO:0048030","disaccharide binding",5,2,0.58,0.1072,"MF"
"268","GO:0102721","ubiquinol:oxygen oxidoreductase activity",5,2,0.58,0.1072,"MF"
"269","GO:0046524","sucrose-phosphate synthase activity",5,2,0.58,0.1072,"MF"
"270","GO:0030628","pre-mRNA 3'-splice site binding",5,2,0.58,0.1072,"MF"
"271","GO:0015189","L-lysine transmembrane transporter activ...",5,2,0.58,0.1072,"MF"
"272","GO:0005460","UDP-glucose transmembrane transporter ac...",5,2,0.58,0.1072,"MF"
"273","GO:0051537","2 iron, 2 sulfur cluster binding",56,10,6.54,0.1119,"MF"
"274","GO:0070492","oligosaccharide binding",6,3,0.7,0.1166,"MF"
"275","GO:0003955","NAD(P)H dehydrogenase (quinone) activity",25,5,2.92,0.1167,"MF"
"276","GO:0051920","peroxiredoxin activity",12,3,1.4,0.1167,"MF"
"277","GO:0004127","cytidylate kinase activity",4,2,0.47,0.1167,"MF"
"278","GO:0009507","chloroplast",1510,270,173.93,3.8e-08,"CC"
"279","GO:0009570","chloroplast stroma",353,69,40.66,0.00015,"CC"
"280","GO:0005737","cytoplasm",6561,894,755.73,0.00035,"CC"
"281","GO:0031969","chloroplast membrane",241,42,27.76,0.00121,"CC"
"282","GO:0005777","peroxisome",165,34,19.01,0.00122,"CC"
"283","GO:0009941","chloroplast envelope",334,62,38.47,0.00317,"CC"
"284","GO:0005829","cytosol",1191,164,137.19,0.00403,"CC"
"285","GO:0009536","plastid",1660,296,191.21,0.00715,"CC"
"286","GO:0005774","vacuolar membrane",185,34,21.31,0.00953,"CC"
"287","GO:0009535","chloroplast thylakoid membrane",221,38,25.46,0.00993,"CC"
"288","GO:0009514","glyoxysome",18,6,2.07,0.01261,"CC"
"289","GO:0031977","thylakoid lumen",52,8,5.99,0.01275,"CC"
"290","GO:0044613","nuclear pore central transport channel",2,2,0.23,0.01326,"CC"
"291","GO:0005853","eukaryotic translation elongation factor...",2,2,0.23,0.01326,"CC"
"292","GO:0005788","endoplasmic reticulum lumen",25,7,2.88,0.01965,"CC"
"293","GO:0016514","SWI/SNF complex",6,3,0.69,0.02332,"CC"
"294","GO:0010287","plastoglobule",26,7,2.99,0.02429,"CC"
"295","GO:0019005","SCF ubiquitin ligase complex",50,11,5.76,0.02464,"CC"
"296","GO:0042651","thylakoid membrane",237,42,27.3,0.02891,"CC"
"297","GO:0005750","mitochondrial respiratory chain complex ...",3,2,0.35,0.03673,"CC"
"298","GO:0009533","chloroplast stromal thylakoid",3,2,0.35,0.03673,"CC"
"299","GO:0005851","eukaryotic translation initiation factor...",3,2,0.35,0.03673,"CC"
"300","GO:0005782","peroxisomal matrix",7,3,0.81,0.03736,"CC"
"301","GO:0030665","clathrin-coated vesicle membrane",26,6,2.99,0.05466,"CC"
"302","GO:0009501","amyloplast",35,8,4.03,0.05853,"CC"
"303","GO:0016281","eukaryotic translation initiation factor...",4,2,0.46,0.06788,"CC"
"304","GO:0089701","U2AF complex",4,2,0.46,0.06788,"CC"
"305","GO:0012505","endomembrane system",1665,198,191.78,0.06949,"CC"
"306","GO:0000325","plant-type vacuole",238,36,27.41,0.07051,"CC"
"307","GO:0005942","phosphatidylinositol 3-kinase complex",9,3,1.04,0.07527,"CC"
"308","GO:0005773","vacuole",438,74,50.45,0.07971,"CC"
"309","GO:0048471","perinuclear region of cytoplasm",36,7,4.15,0.11322,"CC"
"310","GO:0034719","SMN-Sm protein complex",3,2,0.35,0.11512,"CC"
"311","GO:0000779","condensed chromosome, centromeric region",27,2,3.11,0.11534,"CC"
"312","GO:0009579","thylakoid",302,50,34.79,0.12174,"CC"
"313","GO:0005765","lysosomal membrane",17,4,1.96,0.12346,"CC"
"314","GO:0032578","aleurone grain membrane",6,2,0.69,0.14529,"CC"
"315","GO:0009538","photosystem I reaction center",6,2,0.69,0.14529,"CC"
"316","GO:0042645","mitochondrial nucleoid",6,2,0.69,0.14529,"CC"
"317","GO:0030897","HOPS complex",6,2,0.69,0.14529,"CC"
"318","GO:0005764","lysosome",36,8,4.15,0.16733,"CC"
"319","GO:0009574","preprophase band",13,3,1.5,0.18206,"CC"
"320","GO:0019774","proteasome core complex, beta-subunit co...",7,2,0.81,0.18847,"CC"
"321","GO:0009331","glycerol-3-phosphate dehydrogenase compl...",7,2,0.81,0.18847,"CC"
"322","GO:0005643","nuclear pore",44,9,5.07,0.20283,"CC"
"323","GO:0009707","chloroplast outer membrane",65,10,7.49,0.21063,"CC"
"324","GO:0032586","protein storage vacuole membrane",14,3,1.61,0.21308,"CC"
"325","GO:0005886","plasma membrane",1656,199,190.75,0.21323,"CC"
"326","GO:0045211","postsynaptic membrane",7,2,0.81,0.21705,"CC"
"327","GO:0016363","nuclear matrix",8,2,0.92,0.23305,"CC"
"328","GO:0034707","chloride channel complex",8,2,0.92,0.23305,"CC"
"329","GO:0017119","Golgi transport complex",8,2,0.92,0.23305,"CC"
"330","GO:0005794","Golgi apparatus",735,85,84.66,0.27233,"CC"
"331","GO:0031902","late endosome membrane",25,5,2.88,0.27748,"CC"
"332","GO:0032585","multivesicular body membrane",9,2,1.04,0.27812,"CC"
"333","GO:0030127","COPII vesicle coat",9,2,1.04,0.27812,"CC"
"334","GO:0005739","mitochondrion",1000,122,115.18,0.28107,"CC"
"335","GO:0005811","lipid droplet",32,5,3.69,0.30587,"CC"
"336","GO:0055038","recycling endosome membrane",10,2,1.15,0.323,"CC"
"337","GO:0000812","Swr1 complex",10,2,1.15,0.323,"CC"
"338","GO:0005743","mitochondrial inner membrane",185,20,21.31,0.3326,"CC"
"339","GO:0005759","mitochondrial matrix",114,17,13.13,0.33285,"CC"
"340","GO:0016282","eukaryotic 43S preinitiation complex",18,3,2.07,0.34408,"CC"
"341","GO:0033290","eukaryotic 48S preinitiation complex",18,3,2.07,0.34408,"CC"
"342","GO:0005852","eukaryotic translation initiation factor...",18,3,2.07,0.34408,"CC"
"343","GO:0000139","Golgi membrane",376,46,43.31,0.35331,"CC"
"344","GO:0000124","SAGA complex",11,2,1.27,0.36712,"CC"
"345","GO:0010598","NAD(P)H dehydrogenase complex (plastoqui...",11,2,1.27,0.36712,"CC"
