"","GO.ID","Term","Annotated","Significant","Expected","weight01","Ontology"
"57","GO:0000122","negative regulation of transcription by ...",3,2,0.94,0.23159,"BP"
"58","GO:0010960","magnesium ion homeostasis",3,2,0.94,0.23159,"BP"
"59","GO:0033320","UDP-D-xylose biosynthetic process",3,2,0.94,0.23159,"BP"
"60","GO:0009744","response to sucrose",11,5,3.44,0.23757,"BP"
"61","GO:0006520","amino acid metabolic process",67,15,20.93,0.23836,"BP"
"62","GO:0015979","photosynthesis",32,10,10,0.25392,"BP"
"63","GO:0045893","positive regulation of DNA-templated tra...",27,11,8.43,0.26786,"BP"
"64","GO:0071472","cellular response to salt stress",6,3,1.87,0.27862,"BP"
"65","GO:0006108","malate metabolic process",6,3,1.87,0.27862,"BP"
"66","GO:0007166","cell surface receptor signaling pathway",11,4,3.44,0.27939,"BP"
"67","GO:0006364","rRNA processing",20,9,6.25,0.296,"BP"
"68","GO:0015995","chlorophyll biosynthetic process",9,4,2.81,0.29867,"BP"
"69","GO:0016070","RNA metabolic process",222,86,69.35,0.29881,"BP"
"70","GO:0050832","defense response to fungus",21,7,6.56,0.29995,"BP"
"71","GO:0051171","regulation of nitrogen compound metaboli...",155,60,48.42,0.30361,"BP"
"72","GO:0032259","methylation",18,9,5.62,0.3049,"BP"
"73","GO:0009753","response to jasmonic acid",12,5,3.75,0.30909,"BP"
"74","GO:0010498","proteasomal protein catabolic process",16,9,5,0.30997,"BP"
"75","GO:0009583","detection of light stimulus",5,5,1.56,0.31039,"BP"
"76","GO:0006873","intracellular monoatomic ion homeostasis",12,7,3.75,0.31052,"BP"
"77","GO:0090351","seedling development",13,7,4.06,0.31074,"BP"
"78","GO:0071369","cellular response to ethylene stimulus",12,6,3.75,0.31124,"BP"
"79","GO:0002181","cytoplasmic translation",6,4,1.87,0.31133,"BP"
"80","GO:0042726","flavin-containing compound metabolic pro...",3,3,0.94,0.31138,"BP"
"81","GO:0010074","maintenance of meristem identity",7,4,2.19,0.31156,"BP"
"82","GO:0000460","maturation of 5.8S rRNA",4,3,1.25,0.3116,"BP"
"83","GO:0010393","galacturonan metabolic process",8,4,2.5,0.31178,"BP"
"84","GO:0046470","phosphatidylcholine metabolic process",5,3,1.56,0.31183,"BP"
"85","GO:0042325","regulation of phosphorylation",2,2,0.62,0.31187,"BP"
"86","GO:0033500","carbohydrate homeostasis",2,2,0.62,0.31187,"BP"
"87","GO:0006900","vesicle budding from membrane",2,2,0.62,0.31187,"BP"
"88","GO:0016571","histone methylation",2,2,0.62,0.31187,"BP"
"89","GO:0048587","regulation of short-day photoperiodism, ...",2,2,0.62,0.31187,"BP"
"90","GO:0000462","maturation of SSU-rRNA from tricistronic...",2,2,0.62,0.31187,"BP"
"91","GO:0010090","trichome morphogenesis",2,2,0.62,0.31187,"BP"
"92","GO:0010051","xylem and phloem pattern formation",2,2,0.62,0.31187,"BP"
"93","GO:0051050","positive regulation of transport",2,2,0.62,0.31187,"BP"
"94","GO:0045727","positive regulation of translation",2,2,0.62,0.31187,"BP"
"95","GO:0010223","secondary shoot formation",2,2,0.62,0.31187,"BP"
"96","GO:0072387","flavin adenine dinucleotide metabolic pr...",2,2,0.62,0.31187,"BP"
"97","GO:0046473","phosphatidic acid metabolic process",2,2,0.62,0.31187,"BP"
"98","GO:0031047","regulatory ncRNA-mediated gene silencing",6,3,1.87,0.31205,"BP"
"99","GO:0010214","seed coat development",3,2,0.94,0.3121,"BP"
"100","GO:0072583","clathrin-dependent endocytosis",3,2,0.94,0.3121,"BP"
"101","GO:0045814","negative regulation of gene expression, ...",3,2,0.94,0.3121,"BP"
"102","GO:0046907","intracellular transport",45,15,14.06,0.31218,"BP"
"103","GO:0006656","phosphatidylcholine biosynthetic process",4,2,1.25,0.31232,"BP"
"104","GO:1900618","regulation of shoot system morphogenesis",4,2,1.25,0.31232,"BP"
"105","GO:0003743","translation initiation factor activity",13,8,4.01,0.021,"MF"
"106","GO:0043621","protein self-association",7,5,2.16,0.032,"MF"
"107","GO:0003729","mRNA binding",66,28,20.34,0.032,"MF"
"108","GO:0051082","unfolded protein binding",17,9,5.24,0.046,"MF"
"109","GO:0005515","protein binding",359,132,110.61,0.072,"MF"
"110","GO:0003756","protein disulfide isomerase activity",4,3,1.23,0.09,"MF"
"111","GO:0070403","NAD+ binding",4,3,1.23,0.09,"MF"
"112","GO:0030544","Hsp70 protein binding",4,3,1.23,0.09,"MF"
"113","GO:0009881","photoreceptor activity",4,3,1.23,0.095,"MF"
"114","GO:0047631","ADP-ribose diphosphatase activity",2,2,0.62,0.095,"MF"
"115","GO:0004630","phospholipase D activity",2,2,0.62,0.095,"MF"
"116","GO:0003714","transcription corepressor activity",2,2,0.62,0.095,"MF"
"117","GO:0010011","auxin binding",2,2,0.62,0.095,"MF"
"118","GO:0046961","proton-transporting ATPase activity, rot...",2,2,0.62,0.095,"MF"
"119","GO:0046923","ER retention sequence binding",2,2,0.62,0.095,"MF"
"120","GO:0070290","N-acylphosphatidylethanolamine-specific ...",2,2,0.62,0.095,"MF"
"121","GO:0032977","membrane insertase activity",2,2,0.62,0.095,"MF"
"122","GO:0008453","alanine-glyoxylate transaminase activity",2,2,0.62,0.095,"MF"
"123","GO:0000822","inositol hexakisphosphate binding",2,2,0.62,0.095,"MF"
"124","GO:0070696","transmembrane receptor protein serine/th...",2,2,0.62,0.095,"MF"
"125","GO:0005247","voltage-gated chloride channel activity",2,2,0.62,0.095,"MF"
"126","GO:0000976","transcription cis-regulatory region bind...",26,12,8.01,0.104,"MF"
"127","GO:0003677","DNA binding",131,49,40.36,0.119,"MF"
"128","GO:0003700","DNA-binding transcription factor activit...",64,26,19.72,0.122,"MF"
"129","GO:0000166","nucleotide binding",338,108,104.14,0.134,"MF"
"130","GO:0051015","actin filament binding",7,4,2.16,0.136,"MF"
"131","GO:0140662","ATP-dependent protein folding chaperone",7,4,2.16,0.136,"MF"
"132","GO:0008168","methyltransferase activity",17,7,5.24,0.136,"MF"
"133","GO:0016757","glycosyltransferase activity",64,21,19.72,0.147,"MF"
"134","GO:0004714","transmembrane receptor protein tyrosine ...",5,3,1.54,0.174,"MF"
"135","GO:0003723","RNA binding",133,52,40.98,0.196,"MF"
"136","GO:0003682","chromatin binding",10,5,3.08,0.208,"MF"
"137","GO:0033612","receptor serine/threonine kinase binding",5,4,1.54,0.225,"MF"
"138","GO:0004519","endonuclease activity",9,4,2.77,0.226,"MF"
"139","GO:0015035","protein-disulfide reductase activity",3,2,0.92,0.226,"MF"
"140","GO:0003713","transcription coactivator activity",3,2,0.92,0.226,"MF"
"141","GO:0048040","UDP-glucuronate decarboxylase activity",3,2,0.92,0.226,"MF"
"142","GO:0003899","DNA-directed 5'-3' RNA polymerase activi...",3,2,0.92,0.226,"MF"
"143","GO:0000981","DNA-binding transcription factor activit...",3,2,0.92,0.226,"MF"
"144","GO:0047262","polygalacturonate 4-alpha-galacturonosyl...",3,2,0.92,0.226,"MF"
"145","GO:0047334","diphosphate-fructose-6-phosphate 1-phosp...",3,2,0.92,0.226,"MF"
"146","GO:0005546","phosphatidylinositol-4,5-bisphosphate bi...",3,2,0.92,0.226,"MF"
"147","GO:0008017","microtubule binding",11,5,3.39,0.228,"MF"
"148","GO:0016887","ATP hydrolysis activity",56,20,17.25,0.251,"MF"
"149","GO:0042803","protein homodimerization activity",20,8,6.16,0.252,"MF"
"150","GO:0004190","aspartic-type endopeptidase activity",9,4,2.77,0.289,"MF"
"151","GO:0042802","identical protein binding",32,13,9.86,0.294,"MF"
"152","GO:0019104","DNA N-glycosylase activity",2,2,0.62,0.308,"MF"
"153","GO:0031369","translation initiation factor binding",2,2,0.62,0.308,"MF"
"154","GO:0004722","protein serine/threonine phosphatase act...",15,5,4.62,0.308,"MF"
"155","GO:0004386","helicase activity",18,7,5.55,0.362,"MF"
"156","GO:0005634","nucleus",382,152,119.21,0.00031,"CC"
"157","GO:0080008","Cul4-RING E3 ubiquitin ligase complex",6,6,1.87,9e-04,"CC"
"158","GO:0005788","endoplasmic reticulum lumen",7,5,2.18,0.0338,"CC"
"159","GO:0005794","Golgi apparatus",85,31,26.53,0.06954,"CC"
"160","GO:0005654","nucleoplasm",30,15,9.36,0.08724,"CC"
"161","GO:0009506","plasmodesma",32,14,9.99,0.08994,"CC"
"162","GO:0019005","SCF ubiquitin ligase complex",11,6,3.43,0.09185,"CC"
"163","GO:0005730","nucleolus",24,11,7.49,0.09308,"CC"
"164","GO:0030127","COPII vesicle coat",2,2,0.62,0.09724,"CC"
"165","GO:0019774","proteasome core complex, beta-subunit co...",2,2,0.62,0.09724,"CC"
"166","GO:0034707","chloride channel complex",2,2,0.62,0.09724,"CC"
"167","GO:0009538","photosystem I reaction center",2,2,0.62,0.09724,"CC"
"168","GO:0032578","aleurone grain membrane",2,2,0.62,0.09724,"CC"
"169","GO:0016607","nuclear speck",7,4,2.18,0.14167,"CC"
"170","GO:0012505","endomembrane system",198,73,61.79,0.15743,"CC"
"171","GO:0005829","cytosol",164,57,51.18,0.19998,"CC"
"172","GO:0005635","nuclear envelope",16,7,4.99,0.23036,"CC"
"173","GO:0031902","late endosome membrane",5,3,1.56,0.23087,"CC"
"174","GO:0005852","eukaryotic translation initiation factor...",3,2,0.94,0.23121,"CC"
"175","GO:0033290","eukaryotic 48S preinitiation complex",3,2,0.94,0.23121,"CC"
"176","GO:0016282","eukaryotic 43S preinitiation complex",3,2,0.94,0.23121,"CC"
"177","GO:0005681","spliceosomal complex",12,6,3.74,0.29623,"CC"
"178","GO:0015630","microtubule cytoskeleton",21,9,6.55,0.31083,"CC"
"179","GO:0045211","postsynaptic membrane",2,2,0.62,0.31159,"CC"
"180","GO:0031519","PcG protein complex",2,2,0.62,0.31159,"CC"
"181","GO:0000123","histone acetyltransferase complex",3,2,0.94,0.31181,"CC"
"182","GO:0031966","mitochondrial membrane",27,9,8.43,0.31215,"CC"
"183","GO:0031410","cytoplasmic vesicle",47,20,14.67,0.36379,"CC"
"184","GO:0000428","DNA-directed RNA polymerase complex",5,3,1.56,0.36875,"CC"
"185","GO:0005765","lysosomal membrane",4,2,1.25,0.3696,"CC"
"186","GO:0032580","Golgi cisterna membrane",4,2,1.25,0.3696,"CC"
"187","GO:0042651","thylakoid membrane",42,12,13.11,0.37195,"CC"
"188","GO:0005643","nuclear pore",9,4,2.81,0.37975,"CC"
"189","GO:0005874","microtubule",14,5,4.37,0.38312,"CC"
"190","GO:0005886","plasma membrane",199,66,62.1,0.41205,"CC"
"191","GO:0016020","membrane",658,208,205.34,0.43658,"CC"
"192","GO:0043231","intracellular membrane-bounded organelle",942,303,293.97,0.46194,"CC"
"193","GO:0005768","endosome",27,10,8.43,0.46386,"CC"
"194","GO:0009706","chloroplast inner membrane",8,3,2.5,0.47894,"CC"
"195","GO:0031969","chloroplast membrane",42,13,13.11,0.48907,"CC"
"196","GO:0005741","mitochondrial outer membrane",6,3,1.87,0.49566,"CC"
"197","GO:0005811","lipid droplet",5,2,1.56,0.49664,"CC"
"198","GO:0022625","cytosolic large ribosomal subunit",5,2,1.56,0.49664,"CC"
"199","GO:0005576","extracellular region",74,22,23.09,0.49781,"CC"
"200","GO:0005737","cytoplasm",894,264,278.99,0.52184,"CC"
"201","GO:0000502","proteasome complex",4,3,1.25,0.52558,"CC"
"202","GO:0071013","catalytic step 2 spliceosome",3,2,0.94,0.52624,"CC"
"203","GO:0000785","chromatin",13,5,4.06,0.52635,"CC"
"204","GO:0030136","clathrin-coated vesicle",8,3,2.5,0.52677,"CC"
"205","GO:0005802","trans-Golgi network",9,3,2.81,0.56942,"CC"
"206","GO:0000139","Golgi membrane",46,14,14.36,0.60189,"CC"
"207","GO:0009505","plant-type cell wall",6,2,1.87,0.60593,"CC"
"208","GO:0005789","endoplasmic reticulum membrane",42,13,13.11,0.66228,"CC"
"209","GO:1990234","transferase complex",36,22,11.23,0.66384,"CC"
"210","GO:0000151","ubiquitin ligase complex",20,13,6.24,0.66803,"CC"
"211","GO:0005783","endoplasmic reticulum",87,29,27.15,0.66957,"CC"
"212","GO:0009579","thylakoid",50,13,15.6,0.67746,"CC"
"213","GO:0005856","cytoskeleton",30,12,9.36,0.69213,"CC"
"214","GO:0010008","endosome membrane",14,6,4.37,0.6936,"CC"
"215","GO:0048471","perinuclear region of cytoplasm",7,2,2.18,0.69616,"CC"
"216","GO:0000325","plant-type vacuole",36,9,11.23,0.71146,"CC"
"217","GO:0009536","plastid",296,78,92.37,0.74952,"CC"
"218","GO:0031977","thylakoid lumen",8,2,2.5,0.76856,"CC"
"219","GO:0030665","clathrin-coated vesicle membrane",6,2,1.87,0.77612,"CC"
"220","GO:0048046","apoplast",12,3,3.74,0.77613,"CC"
"221","GO:0005743","mitochondrial inner membrane",20,5,6.24,0.78745,"CC"
"222","GO:0009535","chloroplast thylakoid membrane",38,10,11.86,0.79671,"CC"
"223","GO:0005773","vacuole",74,18,23.09,0.82962,"CC"
"224","GO:0005739","mitochondrion",122,33,38.07,0.8387,"CC"
"225","GO:0005774","vacuolar membrane",34,9,10.61,0.86249,"CC"
"226","GO:0009707","chloroplast outer membrane",10,2,3.12,0.86946,"CC"
"227","GO:1990904","ribonucleoprotein complex",53,20,16.54,0.88341,"CC"
"228","GO:0005759","mitochondrial matrix",17,4,5.31,0.89327,"CC"
"229","GO:0009705","plant-type vacuole membrane",11,2,3.43,0.90305,"CC"
"230","GO:0009507","chloroplast",270,71,84.26,0.92913,"CC"
"231","GO:0005777","peroxisome",34,7,10.61,0.9635,"CC"
"232","GO:0005840","ribosome",24,5,7.49,0.97198,"CC"
"233","GO:0009570","chloroplast stroma",69,16,21.53,0.97531,"CC"
"234","GO:0009941","chloroplast envelope",62,15,19.35,0.99458,"CC"
"235","GO:0097060","synaptic membrane",2,2,0.62,1,"CC"
"236","GO:0098588","bounding membrane of organelle",148,46,46.19,1,"CC"
"237","GO:0097708","intracellular vesicle",47,20,14.67,1,"CC"
"238","GO:0005938","cell cortex",7,2,2.18,1,"CC"
"239","GO:0098852","lytic vacuole membrane",4,2,1.25,1,"CC"
"240","GO:0033095","aleurone grain",2,2,0.62,1,"CC"
"241","GO:0042579","microbody",34,7,10.61,1,"CC"
"242","GO:0005622","intracellular anatomical structure",1125,358,351.07,1,"CC"
"243","GO:0005764","lysosome",8,2,2.5,1,"CC"
"244","GO:0005575","cellular_component",1442,450,450,1,"CC"
"245","GO:0019866","organelle inner membrane",28,8,8.74,1,"CC"
"246","GO:0019867","outer membrane",54,15,16.85,1,"CC"
"247","GO:0030120","vesicle coat",4,3,1.25,1,"CC"
"248","GO:0043232","intracellular non-membrane-bounded organ...",155,49,48.37,1,"CC"
"249","GO:0043233","organelle lumen",86,33,26.84,1,"CC"
"250","GO:0005618","cell wall",6,2,1.87,1,"CC"
"251","GO:1902493","acetyltransferase complex",3,2,0.94,1,"CC"
"252","GO:1902494","catalytic complex",67,37,20.91,1,"CC"
"253","GO:0048475","coated membrane",5,4,1.56,1,"CC"
"254","GO:1902495","transmembrane transporter complex",6,3,1.87,1,"CC"
"255","GO:0098827","endoplasmic reticulum subcompartment",43,13,13.42,1,"CC"
