"","GO.ID","Term","Annotated","Significant","Expected","weight01","Ontology"
"58","GO:0006813","potassium ion transport",75,2,1.22,0.24255,"BP"
"59","GO:0008643","carbohydrate transport",106,3,1.72,0.24643,"BP"
"60","GO:0046488","phosphatidylinositol metabolic process",79,4,1.28,0.25073,"BP"
"61","GO:0006071","glycerol metabolic process",23,2,0.37,0.25387,"BP"
"62","GO:0009733","response to auxin",248,5,4.02,0.25395,"BP"
"63","GO:0009860","pollen tube growth",61,2,0.99,0.25989,"BP"
"64","GO:0035672","oligopeptide transmembrane transport",32,2,0.52,0.26607,"BP"
"65","GO:0005457","GDP-fucose transmembrane transporter act...",6,2,0.1,0.0042,"MF"
"66","GO:0016308","1-phosphatidylinositol-4-phosphate 5-kin...",8,2,0.14,0.0077,"MF"
"67","GO:0016760","cellulose synthase (UDP-forming) activit...",24,3,0.41,0.0078,"MF"
"68","GO:0038023","signaling receptor activity",113,8,1.94,0.0093,"MF"
"69","GO:0032977","membrane insertase activity",9,2,0.15,0.0098,"MF"
"70","GO:0005546","phosphatidylinositol-4,5-bisphosphate bi...",32,3,0.55,0.0172,"MF"
"71","GO:0015276","ligand-gated monoatomic ion channel acti...",12,2,0.21,0.0173,"MF"
"72","GO:0004445","inositol-polyphosphate 5-phosphatase act...",14,2,0.24,0.0233,"MF"
"73","GO:0008017","microtubule binding",132,6,2.27,0.0264,"MF"
"74","GO:0003756","protein disulfide isomerase activity",15,2,0.26,0.0266,"MF"
"75","GO:0016740","transferase activity",2963,69,50.92,0.0295,"MF"
"76","GO:0004672","protein kinase activity",834,23,14.33,0.0331,"MF"
"77","GO:0022843","voltage-gated monoatomic cation channel ...",21,2,0.36,0.034,"MF"
"78","GO:0019706","protein-cysteine S-palmitoyltransferase ...",22,2,0.38,0.0542,"MF"
"79","GO:0008810","cellulase activity",27,2,0.46,0.0779,"MF"
"80","GO:0003824","catalytic activity",6799,133,116.84,0.0831,"MF"
"81","GO:0033612","receptor serine/threonine kinase binding",29,2,0.5,0.0882,"MF"
"82","GO:0061630","ubiquitin protein ligase activity",145,5,2.49,0.1048,"MF"
"83","GO:0005524","ATP binding",1923,40,33.05,0.1108,"MF"
"84","GO:0004712","protein serine/threonine/tyrosine kinase...",36,2,0.62,0.1268,"MF"
"85","GO:0015085","calcium ion transmembrane transporter ac...",33,3,0.57,0.1286,"MF"
"86","GO:0019104","DNA N-glycosylase activity",14,2,0.24,0.129,"MF"
"87","GO:0004180","carboxypeptidase activity",45,2,0.77,0.1589,"MF"
"88","GO:0042802","identical protein binding",252,8,4.33,0.1636,"MF"
"89","GO:0042803","protein homodimerization activity",170,5,2.92,0.1689,"MF"
"90","GO:0051082","unfolded protein binding",83,3,1.43,0.1712,"MF"
"91","GO:0008324","monoatomic cation transmembrane transpor...",251,8,4.31,0.1715,"MF"
"92","GO:0015297","antiporter activity",126,4,2.17,0.1716,"MF"
"93","GO:0019901","protein kinase binding",46,2,0.79,0.187,"MF"
"94","GO:0106310","protein serine kinase activity",573,13,9.85,0.1877,"MF"
"95","GO:0046983","protein dimerization activity",428,11,7.36,0.1995,"MF"
"96","GO:0005516","calmodulin binding",183,5,3.14,0.2072,"MF"
"97","GO:0016410","N-acyltransferase activity",47,2,0.81,0.2152,"MF"
"98","GO:0000976","transcription cis-regulatory region bind...",405,8,6.96,0.2767,"MF"
"99","GO:0035673","oligopeptide transmembrane transporter a...",32,2,0.55,0.2799,"MF"
"100","GO:0016757","glycosyltransferase activity",492,12,8.45,0.2817,"MF"
"101","GO:0016829","lyase activity",284,8,4.88,0.3157,"MF"
"102","GO:0016780","phosphotransferase activity, for other s...",23,2,0.4,0.3161,"MF"
"103","GO:0051287","NAD binding",68,2,1.17,0.3267,"MF"
"104","GO:0003700","DNA-binding transcription factor activit...",853,16,14.66,0.3953,"MF"
"105","GO:0016746","acyltransferase activity",622,15,10.69,0.4,"MF"
"106","GO:0016874","ligase activity",201,5,3.45,0.4048,"MF"
"107","GO:0043621","protein self-association",81,2,1.39,0.407,"MF"
"108","GO:0008270","zinc ion binding",578,11,9.93,0.4082,"MF"
"109","GO:0004674","protein serine/threonine kinase activity",677,16,11.63,0.4153,"MF"
"110","GO:0022857","transmembrane transporter activity",866,21,14.88,0.4334,"MF"
"111","GO:0046943","carboxylic acid transmembrane transporte...",68,2,1.17,0.4451,"MF"
"112","GO:0005506","iron ion binding",207,4,3.56,0.4777,"MF"
"113","GO:0004252","serine-type endopeptidase activity",99,2,1.7,0.5099,"MF"
"114","GO:0005515","protein binding",3321,63,57.07,0.5129,"MF"
"115","GO:0016787","hydrolase activity",2402,34,41.28,0.5335,"MF"
"116","GO:0008234","cysteine-type peptidase activity",98,2,1.68,0.55,"MF"
"117","GO:0017018","myosin phosphatase activity",109,2,1.87,0.5618,"MF"
"118","GO:0008483","transaminase activity",56,2,0.96,0.5641,"MF"
"119","GO:0050661","NADP binding",62,2,1.07,0.579,"MF"
"120","GO:0016709","oxidoreductase activity, acting on paire...",57,2,0.98,0.607,"MF"
"121","GO:0051213","dioxygenase activity",111,2,1.91,0.6219,"MF"
"122","GO:0030246","carbohydrate binding",249,4,4.28,0.6234,"MF"
"123","GO:0042393","histone binding",80,2,1.37,0.6463,"MF"
"124","GO:0000166","nucleotide binding",2452,47,42.14,0.6549,"MF"
"125","GO:0046872","metal ion binding",2896,45,49.77,0.7019,"MF"
"126","GO:0008374","O-acyltransferase activity",91,2,1.56,0.7128,"MF"
"127","GO:0043565","sequence-specific DNA binding",638,12,10.96,0.7248,"MF"
"128","GO:0005509","calcium ion binding",219,3,3.76,0.7302,"MF"
"129","GO:0016301","kinase activity",1129,29,19.4,0.7322,"MF"
"130","GO:0003677","DNA binding",1658,27,28.49,0.7461,"MF"
"131","GO:0004842","ubiquitin-protein transferase activity",328,8,5.64,0.7752,"MF"
"132","GO:0016020","membrane",5592,121,89.34,0.00036,"CC"
"133","GO:0005886","plasma membrane",1656,45,26.46,0.00044,"CC"
"134","GO:0005788","endoplasmic reticulum lumen",25,4,0.4,0.00061,"CC"
"135","GO:0012505","endomembrane system",1665,43,26.6,0.00869,"CC"
"136","GO:0055038","recycling endosome membrane",10,2,0.16,0.0105,"CC"
"137","GO:0055028","cortical microtubule",33,3,0.53,0.01541,"CC"
"138","GO:0009506","plasmodesma",265,9,4.23,0.02659,"CC"
"139","GO:0070062","extracellular exosome",21,2,0.34,0.04371,"CC"
"140","GO:0019005","SCF ubiquitin ligase complex",50,3,0.8,0.04551,"CC"
"141","GO:0005802","trans-Golgi network",140,6,2.24,0.05076,"CC"
"142","GO:0005797","Golgi medial cisterna",28,2,0.45,0.0732,"CC"
"143","GO:0000145","exocyst",29,2,0.46,0.07782,"CC"
"144","GO:0005794","Golgi apparatus",735,18,11.74,0.08325,"CC"
"145","GO:0005768","endosome",303,9,4.84,0.09686,"CC"
"146","GO:0005769","early endosome",42,2,0.67,0.14466,"CC"
"147","GO:0000139","Golgi membrane",376,9,6.01,0.14862,"CC"
"148","GO:0005643","nuclear pore",44,2,0.7,0.15578,"CC"
"149","GO:0034702","monoatomic ion channel complex",20,2,0.32,0.1751,"CC"
"150","GO:0005770","late endosome",58,2,0.93,0.23696,"CC"
"151","GO:0030658","transport vesicle membrane",32,2,0.51,0.2746,"CC"
"152","GO:0031969","chloroplast membrane",241,5,3.85,0.31012,"CC"
"153","GO:0005635","nuclear envelope",117,4,1.87,0.3188,"CC"
"154","GO:0000793","condensed chromosome",52,2,0.83,0.33092,"CC"
"155","GO:0030659","cytoplasmic vesicle membrane",219,4,3.5,0.33183,"CC"
"156","GO:0009570","chloroplast stroma",353,7,5.64,0.33465,"CC"
"157","GO:0030136","clathrin-coated vesicle",57,2,0.91,0.35218,"CC"
"158","GO:0005783","endoplasmic reticulum",774,17,12.37,0.36989,"CC"
"159","GO:0009536","plastid",1660,25,26.52,0.41304,"CC"
"160","GO:0015630","microtubule cytoskeleton",255,6,4.07,0.43793,"CC"
"161","GO:0005634","nucleus",3988,61,63.71,0.4851,"CC"
"162","GO:0005789","endoplasmic reticulum membrane",431,8,6.89,0.51187,"CC"
"163","GO:0043231","intracellular membrane-bounded organelle",7864,119,125.63,0.54077,"CC"
"164","GO:0005856","cytoskeleton",357,8,5.7,0.59732,"CC"
"165","GO:0005829","cytosol",1191,18,19.03,0.6342,"CC"
"166","GO:0009535","chloroplast thylakoid membrane",221,3,3.53,0.68951,"CC"
"167","GO:0048046","apoplast",153,2,2.44,0.70541,"CC"
"168","GO:0005874","microtubule",196,5,3.13,0.71259,"CC"
"169","GO:0031410","cytoplasmic vesicle",495,11,7.91,0.72789,"CC"
"170","GO:0005777","peroxisome",165,2,2.64,0.74401,"CC"
"171","GO:0005576","extracellular region",759,11,12.13,0.77088,"CC"
"172","GO:0009507","chloroplast",1510,22,24.12,0.80155,"CC"
"173","GO:0000325","plant-type vacuole",238,2,3.8,0.89696,"CC"
"174","GO:0005730","nucleolus",284,2,4.54,0.94402,"CC"
"175","GO:0005737","cytoplasm",6561,93,104.82,0.95987,"CC"
"176","GO:0005654","nucleoplasm",341,2,5.45,0.97445,"CC"
"177","GO:0005739","mitochondrion",1000,4,15.98,0.99994,"CC"
"178","GO:0005615","extracellular space",64,2,1.02,1,"CC"
"179","GO:0099512","supramolecular fiber",212,6,3.39,1,"CC"
"180","GO:0099513","polymeric cytoskeletal fiber",202,6,3.23,1,"CC"
"181","GO:0031461","cullin-RING ubiquitin ligase complex",112,4,1.79,1,"CC"
"182","GO:0000785","chromatin",172,2,2.75,1,"CC"
"183","GO:0055035","plastid thylakoid membrane",222,3,3.55,1,"CC"
"184","GO:0055037","recycling endosome",19,2,0.3,1,"CC"
"185","GO:0043226","organelle",8311,125,132.77,1,"CC"
"186","GO:0099023","vesicle tethering complex",62,2,0.99,1,"CC"
"187","GO:0043227","membrane-bounded organelle",7900,120,126.21,1,"CC"
"188","GO:0031981","nuclear lumen",635,3,10.14,1,"CC"
"189","GO:0043228","non-membrane-bounded organelle",1589,17,25.39,1,"CC"
"190","GO:0031982","vesicle",531,12,8.48,1,"CC"
"191","GO:0009579","thylakoid",302,3,4.82,1,"CC"
"192","GO:0043229","intracellular organelle",8285,124,132.36,1,"CC"
"193","GO:0031984","organelle subcompartment",617,14,9.86,1,"CC"
"194","GO:0005881","cytoplasmic microtubule",36,3,0.58,1,"CC"
"195","GO:0031985","Golgi cisterna",97,2,1.55,1,"CC"
"196","GO:0005740","mitochondrial envelope",262,2,4.19,1,"CC"
"197","GO:0120025","plasma membrane bounded cell projection",75,2,1.2,1,"CC"
"198","GO:0030863","cortical cytoskeleton",35,3,0.56,1,"CC"
"199","GO:0005938","cell cortex",83,5,1.33,1,"CC"
"200","GO:0009526","plastid envelope",516,8,8.24,1,"CC"
"201","GO:0098590","plasma membrane region",59,2,0.94,1,"CC"
"202","GO:0034357","photosynthetic membrane",245,3,3.91,1,"CC"
"203","GO:0031974","membrane-enclosed lumen",814,7,13,1,"CC"
"204","GO:0031975","envelope",871,13,13.91,1,"CC"
"205","GO:0031976","plastid thylakoid",276,3,4.41,1,"CC"
"206","GO:0071944","cell periphery",1806,48,28.85,1,"CC"
"207","GO:1990351","transporter complex",55,2,0.88,1,"CC"
"208","GO:0043230","extracellular organelle",21,2,0.34,1,"CC"
"209","GO:0043232","intracellular non-membrane-bounded organ...",1589,17,25.39,1,"CC"
"210","GO:0000151","ubiquitin ligase complex",135,4,2.16,1,"CC"
"211","GO:0043233","organelle lumen",814,7,13,1,"CC"
"212","GO:0005694","chromosome",345,5,5.51,1,"CC"
"213","GO:0009532","plastid stroma",359,7,5.74,1,"CC"
"214","GO:0005795","Golgi stack",104,2,1.66,1,"CC"
"215","GO:0009534","chloroplast thylakoid",275,3,4.39,1,"CC"
"216","GO:0098827","endoplasmic reticulum subcompartment",433,8,6.92,1,"CC"
"217","GO:0031090","organelle membrane",1879,33,30.02,1,"CC"
"218","GO:0097708","intracellular vesicle",498,11,7.96,1,"CC"
"219","GO:0005575","cellular_component",12519,200,200,1,"CC"
"220","GO:0098791","Golgi apparatus subcompartment",196,6,3.13,1,"CC"
"221","GO:0042170","plastid membrane",445,8,7.11,1,"CC"
"222","GO:0098796","membrane protein complex",371,6,5.93,1,"CC"
"223","GO:0042175","nuclear outer membrane-endoplasmic retic...",436,9,6.97,1,"CC"
"224","GO:0110165","cellular anatomical entity",12396,199,198.03,1,"CC"
"225","GO:0009941","chloroplast envelope",334,5,5.34,1,"CC"
"226","GO:0098588","bounding membrane of organelle",1088,20,17.38,1,"CC"
"227","GO:0042995","cell projection",86,2,1.37,1,"CC"
"228","GO:0030054","cell junction",287,10,4.59,1,"CC"
"229","GO:0065010","extracellular membrane-bounded organelle",21,2,0.34,1,"CC"
"230","GO:0140513","nuclear protein-containing complex",524,6,8.37,1,"CC"
"231","GO:1903561","extracellular vesicle",21,2,0.34,1,"CC"
"232","GO:1990234","transferase complex",401,6,6.41,1,"CC"
"233","GO:0030133","transport vesicle",45,2,0.72,1,"CC"
"234","GO:0070013","intracellular organelle lumen",814,7,13,1,"CC"
"235","GO:0030135","coated vesicle",86,2,1.37,1,"CC"
"236","GO:1902494","catalytic complex",746,7,11.92,1,"CC"
"237","GO:1902495","transmembrane transporter complex",55,2,0.88,1,"CC"
"238","GO:0032991","protein-containing complex",2042,20,32.62,1,"CC"
"239","GO:0010008","endosome membrane",144,2,2.3,1,"CC"
"240","GO:0032993","protein-DNA complex",198,2,3.16,1,"CC"
"241","GO:0019867","outer membrane",335,6,5.35,1,"CC"
"242","GO:0042579","microbody",165,2,2.64,1,"CC"
